tl,hanzi,frequency,poj,tl_num,poj_num,tl_notone,poj_notone,tl_abbrev,poj_abbrev
pháinn,歹,6780,pháiⁿ,phainn2,phainn2,phainn,phainn,,
lâm,南,6771,lâm,lam5,lam5,lam,lam,,
tsú,子,6716,chú,tsu2,chu2,tsu,chu,,
sìng,性,6699,sèng,sing3,seng3,sing,seng,,
tiān,電,6698,tiān,tian7,tian7,tian,tian,,
thinn,天,6685,thiⁿ,thinn1,thinn1,thinn,thinn,,
tsá,早,6579,chá,tsa2,cha2,tsa,cha,,
àm,暗,6574,àm,am3,am3,am,am,,
siōng,像,6566,siōng,siong7,siong7,siong,siong,,
thong,通,6564,thong,thong1,thong1,thong,thong,,
miâ,名,6546,miâ,mia5,mia5,mia,mia,,
iàu,要,6521,iàu,iau3,iau3,iau,iau,,
tik,的,6480,tek,tik1,tek1,tik,tek,,
lūn,論,6468,lūn,lun7,lun7,lun,lun,,
bé,尾,6428,bé,be2,be2,be,be,,
tshing,清,6424,chheng,tshing1,chheng1,tshing,chheng,,
tsiá,者,6376,chiá,tsia2,chia2,tsia,chia,,
tsáu,走,6360,cháu,tsau2,chau2,tsau,chau,,
sik,色,6336,sek,sik1,sek1,sik,sek,,
ki,機,6318,ki,ki1,ki1,ki,ki,,
tsì,誌,6282,chì,tsi3,chi3,tsi,chi,,
tsìng,政,6271,chèng,tsing3,cheng3,tsing,cheng,,
ìng,應,6270,èng,ing3,eng3,ing,eng,,
piàn,變,6266,piàn,pian3,pian3,pian,pian,,
pak,北,6253,pak,pak1,pak1,pak,pak,,
siā,社,6244,siā,sia7,sia7,sia,sia,,
miā,命,6224,miā,mia7,mia7,mia,mia,,
siông,常,6189,siông,siong5,siong5,siong,siong,,
sian,先,6185,sian,sian1,sian1,sian,sian,,
pò,報,6183,pò,po3,po3,po,po,,
su,師,6182,su,su1,su1,su,su,,
tōo,度,6182,tō͘,too7,too7,too,too,,
hîng,行,6167,hêng,hing5,heng5,hing,heng,,
pài,拜,6127,pài,pai3,pai3,pai,pai,,
lín,恁,6106,lín,lin2,lin2,lin,lin,,
kái,解,6019,kái,kai2,kai2,kai,kai,,
ji̍p,入,5922,ji̍p,jip8,jip8,jip,jip,,
kì,記,5887,kì,ki3,ki3,ki,ki,,
kan,間,5883,kan,kan1,kan1,kan,kan,,
king,間,5883,keng,king1,keng1,king,keng,,
tsuân,全,5864,choân,tsuan5,choan5,tsuan,choan,,
kuan,關,5852,koan,kuan1,koan1,kuan,koan,,
í,已,5841,í,i2,i2,i,i,,
hé,火,5835,hé,he2,he2,he,he,,
khóo,苦,5829,khó͘,khoo2,khoo2,khoo,khoo,,
sè,世,5826,sè,se3,se3,se,se,,
lé,禮,5818,lé,le2,le2,le,le,,
thê,提,5795,thê,the5,the5,the,the,,
bû,無,5793,bû,bu5,bu5,bu,bu,,
ūn,運,5740,ūn,un7,un7,un,un,,
pí,比,5713,pí,pi2,pi2,pi,pi,,
hí,喜,5697,hí,hi2,hi2,hi,hi,,
khai,開,5693,khai,khai1,khai1,khai,khai,,
ge̍h,月,5651,ge̍h,geh8,geh8,geh,geh,,
lī,利,5627,lī,li7,li7,li,li,,
khue,溪,5577,khoe,khue1,khoe1,khue,khoe,,
jiân,然,5569,jiân,jian5,jian5,jian,jian,,
khang,空,5567,khang,khang1,khang1,khang,khang,,
tsîng,前,5527,chêng,tsing5,cheng5,tsing,cheng,,
sit,失,5517,sit,sit1,sit1,sit,sit,,
âng,紅,5474,âng,ang5,ang5,ang,ang,,
kiânn,行,5462,kiâⁿ,kiann5,kiann5,kiann,kiann,,
ha̍p,合,5457,ha̍p,hap8,hap8,hap,hap,,
tsa,查,5445,cha,tsa1,cha1,tsa,cha,,
tńg,轉,5374,tńg,tng2,tng2,tng,tng,,
tshī,市,5352,chhī,tshi7,chhi7,tshi,chhi,,
pinn,邊,5350,piⁿ,pinn1,pinn1,pinn,pinn,,
thuân,傳,5340,thoân,thuan5,thoan5,thuan,thoan,,
bān,萬,5320,bān,ban7,ban7,ban,ban,,
tsìn,進,5302,chìn,tsin3,chin3,tsin,chin,,
tsiàu,照,5261,chiàu,tsiau3,chiau3,tsiau,chiau,,
hî,魚,5259,hî,hi5,hi5,hi,hi,,
thué,體,5258,thóe,thue2,thoe2,thue,thoe,,
thé,體,5258,thé,the2,the2,the,the,,
khó,可,5215,khó,kho2,kho2,kho,kho,,
li̍p,立,5214,li̍p,lip8,lip8,lip,lip,,
ông,王,5200,ông,ong5,ong5,ong,ong,,
kau,交,5192,kau,kau1,kau1,kau,kau,,
tsuán,轉,5189,choán,tsuan2,choan2,tsuan,choan,,
lô,羅,5188,lô,lo5,lo5,lo,lo,,
pōo,部,5174,pō͘,poo7,poo7,poo,poo,,
tông,同,5164,tông,tong5,tong5,tong,tong,,
hū,父,5148,hū,hu7,hu7,hu,hu,,
hō,號,5140,hō,ho7,ho7,ho,ho,,
puànn,半,5103,pòaⁿ,puann3,poann3,puann,poann,,
tsiân,前,5066,chiân,tsian5,chian5,tsian,chian,,
kiat,結,5066,kiat,kiat1,kiat1,kiat,kiat,,
sann,三,5056,saⁿ,sann1,sann1,sann,sann,,
pó,保,5027,pó,po2,po2,po,po,,
gī,義,5025,gī,gi7,gi7,gi,gi,,
tsâi,才,5020,châi,tsai5,chai5,tsai,chai,,
kue,雞,5020,koe,kue1,koe1,kue,koe,,
tsheh,冊,5017,chheh,tsheh1,chheh1,tsheh,chheh,,
hong,方,5014,hong,hong1,hong1,hong,hong,,
tiûnn,場,5008,tiûⁿ,tiunn5,tiunn5,tiunn,tiunn,,
jia,遮,5007,jia,jia1,jia1,jia,jia,,
hok,福,5005,hok,hok1,hok1,hok,hok,,
siu,收,5000,siu,siu1,siu1,siu,siu,,
gû,牛,5000,gû,gu5,gu5,gu,gu,,
tiúnn,長,4989,tiúⁿ,tiunn2,tiunn2,tiunn,tiunn,,
kui,規,4915,kui,kui1,kui1,kui,kui,,
mn̄g,問,4872,mn̄g,mng7,mng7,mng,mng,,
bián,免,4861,bián,bian2,bian2,bian,bian,,
sǹg,算,4853,sǹg,sng3,sng3,sng,sng,,
ko,高,4846,ko,ko1,ko1,ko,ko,,
suah,煞,4845,soah,suah1,soah1,suah,soah,,
jī,二,4841,jī,ji7,ji7,ji,ji,,
thóo,土,4794,thó͘,thoo2,thoo2,thoo,thoo,,
suán,選,4775,soán,suan2,soan2,suan,soan,,
hā,下,4750,hā,ha7,ha7,ha,ha,,
ē,下,4750,ē,e7,e7,e,e,,
san,山,4739,san,san1,san1,san,san,,
iû,油,4709,iû,iu5,iu5,iu,iu,,
pōo,步,4691,pō͘,poo7,poo7,poo,poo,,
piáu,表,4675,piáu,piau2,piau2,piau,piau,,
tsháu,草,4667,chháu,tshau2,chhau2,tshau,chhau,,
sì,四,4665,sì,si3,si3,si,si,,
tsí,子,4660,chí,tsi2,chi2,tsi,chi,,
iú,友,4656,iú,iu2,iu2,iu,iu,,
sam,三,4626,sam,sam1,sam1,sam,sam,,
pîng,平,4615,pêng,ping5,peng5,ping,peng,,
bah,肉,4608,bah,bah1,bah1,bah,bah,,
tsio̍h,石,4571,chio̍h,tsioh8,chioh8,tsioh,chioh,,
suè,細,4559,sòe,sue3,soe3,sue,soe,,
kak,覺,4559,kak,kak1,kak1,kak,kak,,
gia̍p,業,4524,gia̍p,giap8,giap8,giap,giap,,
pàng,放,4507,pàng,pang3,pang3,pang,pang,,
pau,包,4485,pau,pau1,pau1,pau,pau,,
tsiú,酒,4471,chiú,tsiu2,chiu2,tsiu,chiu,,
sio̍k,續,4468,sio̍k,siok8,siok8,siok,siok,,
kuí,幾,4460,kúi,kui2,kui2,kui,kui,,
bí,米,4425,bí,bi2,bi2,bi,bi,,
tn̂g,長,4422,tn̂g,tng5,tng5,tng,tng,,
má,媽,4398,má,ma2,ma2,ma,ma,,
būn,問,4385,būn,bun7,bun7,bun,bun,,
tik,竹,4383,tek,tik1,tek1,tik,tek,,
tshiūnn,像,4377,chhiūⁿ,tshiunn7,chhiunn7,tshiunn,chhiunn,,
pah,百,4376,pah,pah1,pah1,pah,pah,,
iūnn,樣,4375,iūⁿ,iunn7,iunn7,iunn,iunn,,
tsìng,正,4364,chèng,tsing3,cheng3,tsing,cheng,,
tsiap,接,4351,chiap,tsiap1,chiap1,tsiap,chiap,,
sái,屎,4331,sái,sai2,sai2,sai,sai,,
io̍h,藥,4327,io̍h,ioh8,ioh8,ioh,ioh,,
lia̍h,掠,4324,lia̍h,liah8,liah8,liah,liah,,
tué,底,4318,tóe,tue2,toe2,tue,toe,,
liân,連,4313,liân,lian5,lian5,lian,lian,,
tsa̍p,十,4304,cha̍p,tsap8,chap8,tsap,chap,,
hāng,項,4298,hāng,hang7,hang7,hang,hang,,
kim,今,4280,kim,kim1,kim1,kim,kim,,
hiòng,向,4258,hiòng,hiong3,hiong3,hiong,hiong,,
kiù,救,4257,kiù,kiu3,kiu3,kiu,kiu,,
kám,敢,4239,kám,kam2,kam2,kam,kam,,
īng,用,4235,ēng,ing7,eng7,ing,eng,,
káng,港,4182,káng,kang2,kang2,kang,kang,,
hiann,兄,4171,hiaⁿ,hiann1,hiann1,hiann,hiann,,
to,多,4166,to,to1,to1,to,to,,
suànn,線,4156,sòaⁿ,suann3,soann3,suann,soann,,
lîng,能,4149,lêng,ling5,leng5,ling,leng,,
ki,基,4131,ki,ki1,ki1,ki,ki,,
sīm,甚,4128,sīm,sim7,sim7,sim,sim,,
tshân,田,4120,chhân,tshan5,chhan5,tshan,chhan,,
tshiū,樹,4070,chhiū,tshiu7,chhiu7,tshiu,chhiu,,
sè,勢,4059,sè,se3,se3,se,se,,
o̍h,學,4044,o̍h,oh8,oh8,oh,oh,,
kuán,館,4027,koán,kuan2,koan2,kuan,koan,,
tsiàn,戰,4010,chiàn,tsian3,chian3,tsian,chian,,
kha,腳,4002,kha,kha1,kha1,kha,kha,,
siat,設,4002,siat,siat1,siat1,siat,siat,,
tshiò,笑,3995,chhiò,tshio3,chhio3,tshio,chhio,,
tsē,坐,3988,chē,tse7,che7,tse,che,,
kheh,客,3978,kheh,kheh1,kheh1,kheh,kheh,,
liām,念,3977,liām,liam7,liam7,liam,liam,,
khuân,權,3973,khoân,khuan5,khoan5,khuan,khoan,,
sì,世,3962,sì,si3,si3,si,si,,
tī,治,3960,tī,ti7,ti7,ti,ti,,
sui,雖,3954,sui,sui1,sui1,sui,sui,,
má,馬,3953,má,ma2,ma2,ma,ma,,
siong,傷,3924,siong,siong1,siong1,siong,siong,,
kan,矸,3922,kan,kan1,kan1,kan,kan,,
kiû,求,3908,kiû,kiu5,kiu5,kiu,kiu,,
kóo,古,3902,kó͘,koo2,koo2,koo,koo,,
tso̍k,族,3899,cho̍k,tsok8,chok8,tsok,chok,,
kî,期,3897,kî,ki5,ki5,ki,ki,,
hô,和,3885,hô,ho5,ho5,ho,ho,,
kái,改,3877,kái,kai2,kai2,kai,kai,,
hâng,行,3876,hâng,hang5,hang5,hang,hang,,
thóng,統,3866,thóng,thong2,thong2,thong,thong,,
liû,流,3829,liû,liu5,liu5,liu,liu,,
káu,狗,3818,káu,kau2,kau2,kau,kau,,
uī,為,3816,ūi,ui7,ui7,ui,ui,,
hūn,份,3815,hūn,hun7,hun7,hun,hun,,
se,西,3804,se,se1,se1,se,se,,
kài,界,3799,kài,kai3,kai3,kai,kai,,
tang,東,3791,tang,tang1,tang1,tang,tang,,
iok,約,3742,iok,iok1,iok1,iok,iok,,
tsíng,種,3740,chéng,tsing2,cheng2,tsing,cheng,,
tò,倒,3732,tò,to3,to3,to,to,,
lī,離,3699,lī,li7,li7,li,li,,
kuan,觀,3698,koan,kuan1,koan1,kuan,koan,,
pn̄g,飯,3685,pn̄g,png7,png7,png,png,,
hāi,害,3678,hāi,hai7,hai7,hai,hai,,
tiàm,店,3670,tiàm,tiam3,tiam3,tiam,tiam,,
sik,式,3669,sek,sik1,sek1,sik,sek,,
si,詩,3665,si,si1,si1,si,si,,
poo,埔,3662,po͘,poo1,poo1,poo,poo,,
kut,骨,3660,kut,kut1,kut1,kut,kut,,
tsí,止,3659,chí,tsi2,chi2,tsi,chi,,
tsiok,足,3647,chiok,tsiok1,chiok1,tsiok,chiok,,
kî,其,3645,kî,ki5,ki5,ki,ki,,
tho̍k,讀,3626,tho̍k,thok8,thok8,thok,thok,,
hāu,校,3610,hāu,hau7,hau7,hau,hau,,
lí,里,3604,lí,li2,li2,li,li,,
i,醫,3593,i,i1,i1,i,i,,
kak,角,3575,kak,kak1,kak1,kak,kak,,
kà,教,3568,kà,ka3,ka3,ka,ka,,
liân,年,3567,liân,lian5,lian5,lian,lian,,
kòo,顧,3561,kò͘,koo3,koo3,koo,koo,,
sī,示,3535,sī,si7,si7,si,si,,
kua,歌,3521,koa,kua1,koa1,kua,koa,,
sán,產,3513,sán,san2,san2,san,san,,
pia̍t,別,3511,pia̍t,piat8,piat8,piat,piat,,
sū,士,3492,sū,su7,su7,su,su,,
tsiànn,正,3491,chiàⁿ,tsiann3,chiann3,tsiann,chiann,,
tit,得,3486,tit,tit1,tit1,tit,tit,,
khùn,睏,3486,khùn,khun3,khun3,khun,khun,,
tang,冬,3477,tang,tang1,tang1,tang,tang,,
kuann,官,3458,koaⁿ,kuann1,koann1,kuann,koann,,
thài,太,3450,thài,thai3,thai3,thai,thai,,
tsiòng,將,3441,chiòng,tsiong3,chiong3,tsiong,chiong,,
tshim,深,3438,chhim,tshim1,chhim1,tshim,chhim,,
tê,茶,3426,tê,te5,te5,te,te,,
tann,今,3424,taⁿ,tann1,tann1,tann,tann,,
hîng,形,3419,hêng,hing5,heng5,hing,heng,,
àn,按,3419,àn,an3,an3,an,an,,
hn̂g,園,3408,hn̂g,hng5,hng5,hng,hng,,
bo̍k,牧,3402,bo̍k,bok8,bok8,bok,bok,,
tsō,造,3400,chō,tso7,cho7,tso,cho,,
huán,反,3397,hoán,huan2,hoan2,huan,hoan,,
ti̍k,特,3397,te̍k,tik8,tek8,tik,tek,,
pīnn,病,3392,pīⁿ,pinn7,pinn7,pinn,pinn,,
su,輸,3390,su,su1,su1,su,su,,
kù,句,3378,kù,ku3,ku3,ku,ku,,
sann,衫,3376,saⁿ,sann1,sann1,sann,sann,,
tuann,單,3371,toaⁿ,tuann1,toann1,tuann,toann,,
sio,燒,3369,sio,sio1,sio1,sio,sio,,
niû,娘,3365,niû,niu5,niu5,niu,niu,,
tsuē,罪,3360,chōe,tsue7,choe7,tsue,choe,,
tok,督,3324,tok,tok1,tok1,tok,tok,,
kè,價,3323,kè,ke3,ke3,ke,ke,,
kiānn,件,3307,kiāⁿ,kiann7,kiann7,kiann,kiann,,
too,都,3302,to͘,too1,too1,too,too,,
tò,到,3301,tò,to3,to3,to,to,,
tsún,準,3291,chún,tsun2,chun2,tsun,chun,,
tiâu,條,3286,tiâu,tiau5,tiau5,tiau,tiau,,
phuà,破,3280,phòa,phua3,phoa3,phua,phoa,,
tsûn,船,3270,chûn,tsun5,chun5,tsun,chun,,
tshiánn,請,3261,chhiáⁿ,tshiann2,chhiann2,tshiann,chhiann,,
sìng,聖,3249,sèng,sing3,seng3,sing,seng,,
tāng,重,3234,tāng,tang7,tang7,tang,tang,,
sàng,送,3230,sàng,sang3,sang3,sang,sang,,
tiunn,張,3222,tiuⁿ,tiunn1,tiunn1,tiunn,tiunn,,
bōng,望,3218,bōng,bong7,bong7,bong,bong,,
khan,牽,3217,khan,khan1,khan1,khan,khan,,
bī,味,3212,bī,bi7,bi7,bi,bi,,
ing,英,3210,eng,ing1,eng1,ing,eng,,
tíng,等,3203,téng,ting2,teng2,ting,teng,,
kiàn,建,3201,kiàn,kian3,kian3,kian,kian,,
kánn,敢,3179,káⁿ,kann2,kann2,kann,kann,,
tshinn,生,3163,chhiⁿ,tshinn1,chhinn1,tshinn,chhinn,,
khuì,氣,3144,khùi,khui3,khui3,khui,khui,,
tsuá,紙,3134,chóa,tsua2,choa2,tsua,choa,,
tsuan,專,3129,choan,tsuan1,choan1,tsuan,choan,,
ti,豬,3126,ti,ti1,ti1,ti,ti,,
tu,豬,3126,tu,tu1,tu1,tu,tu,,
kuá,寡,3125,kóa,kua2,koa2,kua,koa,,
su,思,3123,su,su1,su1,su,su,,
uán,遠,3116,oán,uan2,oan2,uan,oan,,
tiōng,重,3114,tiōng,tiong7,tiong7,tiong,tiong,,
tshàu,臭,3108,chhàu,tshau3,chhau3,tshau,chhau,,
tsing,精,3107,cheng,tsing1,cheng1,tsing,cheng,,
to̍k,獨,3095,to̍k,tok8,tok8,tok,tok,,
pái,擺,3083,pái,pai2,pai2,pai,pai,,
hiáu,曉,3083,hiáu,hiau2,hiau2,hiau,hiau,,
suî,隨,3082,sûi,sui5,sui5,sui,sui,,
kiông,強,3049,kiông,kiong5,kiong5,kiong,kiong,,
pa̍t,別,3043,pa̍t,pat8,pat8,pat,pat,,
siā,謝,3028,siā,sia7,sia7,sia,sia,,
īnn,院,3016,īⁿ,inn7,inn7,inn,inn,,
guān,願,3016,goān,guan7,goan7,guan,goan,,
siàu,少,3010,siàu,siau3,siau3,siau,siau,,
khó,考,3008,khó,kho2,kho2,kho,kho,,
jīn,認,3005,jīn,jin7,jin7,jin,jin,,
tāu,豆,3000,tāu,tau7,tau7,tau,tau,,
ná,那,2994,ná,na2,na2,na,na,,
tīn,陣,2992,tīn,tin7,tin7,tin,tin,,
tsiah,隻,2989,chiah,tsiah1,chiah1,tsiah,chiah,,
kai,該,2986,kai,kai1,kai1,kai,kai,,
pîng,朋,2984,pêng,ping5,peng5,ping,peng,,
su,書,2980,su,su1,su1,su,su,,
sái,使,2966,sái,sai2,sai2,sai,sai,,
lâu,流,2954,lâu,lau5,lau5,lau,lau,,
tsí,只,2950,chí,tsi2,chi2,tsi,chi,,
pâi,排,2950,pâi,pai5,pai5,pai,pai,,
tìn,鎮,2950,tìn,tin3,tin3,tin,tin,,
kuí,鬼,2941,kúi,kui2,kui2,kui,kui,,
phín,品,2932,phín,phin2,phin2,phin,phin,,
pâng,房,2928,pâng,pang5,pang5,pang,pang,,
pòo,布,2924,pò͘,poo3,poo3,poo,poo,,
làu,落,2916,làu,lau3,lau3,lau,lau,,
hiông,雄,2901,hiông,hiong5,hiong5,hiong,hiong,,
khin,輕,2882,khin,khin1,khin1,khin,khin,,
kun,軍,2876,kun,kun1,kun1,kun,kun,,
nâ,林,2875,nâ,na5,na5,na,na,,
hì,戲,2869,hì,hi3,hi3,hi,hi,,
tsóo,祖,2864,chó͘,tsoo2,choo2,tsoo,choo,,
hú,府,2856,hú,hu2,hu2,hu,hu,,
kiám,檢,2838,kiám,kiam2,kiam2,kiam,kiam,,
tó,倒,2836,tó,to2,to2,to,to,,
uá,倚,2834,óa,ua2,oa2,ua,oa,,
gī,議,2834,gī,gi7,gi7,gi,gi,,
sòo,數,2832,sò͘,soo3,soo3,soo,soo,,
tha̍k,讀,2820,tha̍k,thak8,thak8,thak,thak,,
siang,雙,2816,siang,siang1,siang1,siang,siang,,
sio̍k,俗,2810,sio̍k,siok8,siok8,siok,siok,,
siau,消,2810,siau,siau1,siau1,siau,siau,,
thó,討,2800,thó,tho2,tho2,tho,tho,,
tôo,徒,2797,tô͘,too5,too5,too,too,,
sian,仙,2792,sian,sian1,sian1,sian,sian,,
kiû,球,2784,kiû,kiu5,kiu5,kiu,kiu,,
tián,展,2778,tián,tian2,tian2,tian,tian,,
liāu,料,2775,liāu,liau7,liau7,liau,liau,,
liōng,量,2765,liōng,liong7,liong7,liong,liong,,
kng,光,2761,kng,kng1,kng1,kng,kng,,
kè,計,2759,kè,ke3,ke3,ke,ke,,
thàn,趁,2759,thàn,than3,than3,than,than,,
kíng,景,2750,kéng,king2,keng2,king,keng,,
uānn,換,2747,ōaⁿ,uann7,oann7,uann,oann,,
tsha,差,2740,chha,tsha1,chha1,tsha,chha,,
piān,便,2736,piān,pian7,pian7,pian,pian,,
tsè,制,2722,chè,tse3,che3,tse,che,,
tóng,黨,2708,tóng,tong2,tong2,tong,tong,,
li̍k,歷,2707,le̍k,lik8,lek8,lik,lek,,
tsu,資,2706,chu,tsu1,chu1,tsu,chu,,
íng,永,2703,éng,ing2,eng2,ing,eng,,
phiò,票,2693,phiò,phio3,phio3,phio,phio,,
kuài,怪,2686,koài,kuai3,koai3,kuai,koai,,
toh,桌,2677,toh,toh1,toh1,toh,toh,,
lióng,兩,2654,lióng,liong2,liong2,liong,liong,,
kuán,管,2652,koán,kuan2,koan2,kuan,koan,,
ián,演,2640,ián,ian2,ian2,ian,ian,,
pī,備,2639,pī,pi7,pi7,pi,pi,,
phik,拍,2637,phek,phik1,phek1,phik,phek,,
huì,費,2631,hùi,hui3,hui3,hui,hui,,
tsi̍p,集,2628,chi̍p,tsip8,chip8,tsip,chip,,
sūn,順,2626,sūn,sun7,sun7,sun,sun,,
ho̍k,服,2625,ho̍k,hok8,hok8,hok,hok,,
thih,鐵,2613,thih,thih1,thih1,thih,thih,,
tik,德,2594,tek,tik1,tek1,tik,tek,,
kūn,近,2586,kūn,kun7,kun7,kun,kun,,
phê,皮,2583,phê,phe5,phe5,phe,phe,,
hōo,護,2583,hō͘,hoo7,hoo7,hoo,hoo,,
lîm,林,2578,lîm,lim5,lim5,lim,lim,,
tán,等,2562,tán,tan2,tan2,tan,tan,,
tshíng,請,2562,chhéng,tshing2,chheng2,tshing,chheng,,
tshun,春,2561,chhun,tshun1,chhun1,tshun,chhun,,
bū,務,2544,bū,bu7,bu7,bu,bu,,
thàu,透,2543,thàu,thau3,thau3,thau,thau,,
kiōng,共,2539,kiōng,kiong7,kiong7,kiong,kiong,,
ki̍p,及,2526,ki̍p,kip8,kip8,kip,kip,,
gōo,五,2521,gō͘,goo7,goo7,goo,goo,,
tiām,恬,2516,tiām,tiam7,tiam7,tiam,tiam,,
kong,功,2513,kong,kong1,kong1,kong,kong,,
tsiong,將,2502,chiong,tsiong1,chiong1,tsiong,chiong,,
siong,相,2500,siong,siong1,siong1,siong,siong,,
tâu,投,2494,tâu,tau5,tau5,tau,tau,,
tshòng,創,2493,chhòng,tshong3,chhong3,tshong,chhong,,
tshinn,青,2489,chhiⁿ,tshinn1,chhinn1,tshinn,chhinn,,
kam,甘,2482,kam,kam1,kam1,kam,kam,,
mi̍h,物,2476,mi̍h,mih8,mih8,mih,mih,,
siânn,城,2472,siâⁿ,siann5,siann5,siann,siann,,
giām,驗,2471,giām,giam7,giam7,giam,giam,,
póo,補,2470,pó͘,poo2,poo2,poo,poo,,
iông,容,2467,iông,iong5,iong5,iong,iong,,
ióng,養,2466,ióng,iong2,iong2,iong,iong,,
koo,姑,2461,ko͘,koo1,koo1,koo,koo,,
tsiòng,眾,2450,chiòng,tsiong3,chiong3,tsiong,chiong,,
hōo,雨,2449,hō͘,hoo7,hoo7,hoo,hoo,,
tshit,七,2425,chhit,tshit1,chhit1,tshit,chhit,,
jîn,仁,2425,jîn,jin5,jin5,jin,jin,,
tì,致,2414,tì,ti3,ti3,ti,ti,,
tsīn,盡,2410,chīn,tsin7,chin7,tsin,chin,,
kìnn,見,2409,kìⁿ,kinn3,kinn3,kinn,kinn,,
tsng,庄,2400,chng,tsng1,chng1,tsng,chng,,
thè,退,2387,thè,the3,the3,the,the,,
tuê,題,2380,tôe,tue5,toe5,tue,toe,,
tsâi,財,2375,châi,tsai5,chai5,tsai,chai,,
piah,壁,2374,piah,piah1,piah1,piah,piah,,
hòng,放,2372,hòng,hong3,hong3,hong,hong,,
sī,視,2371,sī,si7,si7,si,si,,
tiānn,定,2370,tiāⁿ,tiann7,tiann7,tiann,tiann,,
tsit,質,2369,chit,tsit1,chit1,tsit,chit,,
mî,暝,2368,mî,mi5,mi5,mi,mi,,
tsiânn,成,2363,chiâⁿ,tsiann5,chiann5,tsiann,chiann,,
sué,洗,2363,sóe,sue2,soe2,sue,soe,,
tsài,再,2362,chài,tsai3,chai3,tsai,chai,,
tsióng,種,2362,chióng,tsiong2,chiong2,tsiong,chiong,,
tsiáu,鳥,2362,chiáu,tsiau2,chiau2,tsiau,chiau,,
phīnn,鼻,2360,phīⁿ,phinn7,phinn7,phinn,phinn,,
uì,對,2354,ùi,ui3,ui3,ui,ui,,
thiàu,跳,2351,thiàu,thiau3,thiau3,thiau,thiau,,
la̍t,力,2342,la̍t,lat8,lat8,lat,lat,,
huê,回,2342,hôe,hue5,hoe5,hue,hoe,,
hê,回,2342,hê,he5,he5,he,he,,
si̍p,習,2332,si̍p,sip8,sip8,sip,sip,,
tshiùnn,唱,2326,chhiùⁿ,tshiunn3,chhiunn3,tshiunn,chhiunn,,
lú,女,2326,lú,lu2,lu2,lu,lu,,
tsham,參,2323,chham,tsham1,chham1,tsham,chham,,
su̍t,術,2321,su̍t,sut8,sut8,sut,sut,,
sái,駛,2319,sái,sai2,sai2,sai,sai,,
kuann,肝,2310,koaⁿ,kuann1,koann1,kuann,koann,,
kinn,經,2304,kiⁿ,kinn1,kinn1,kinn,kinn,,
tshī,飼,2294,chhī,tshi7,chhi7,tshi,chhi,,
pan,班,2292,pan,pan1,pan1,pan,pan,,
uân,完,2285,oân,uan5,oan5,uan,oan,,
tān,但,2284,tān,tan7,tan7,tan,tan,,
lâu,樓,2278,lâu,lau5,lau5,lau,lau,,
jia̍t,熱,2275,jia̍t,jiat8,jiat8,jiat,jiat,,
iá,野,2274,iá,ia2,ia2,ia,ia,,
kóo,鼓,2258,kó͘,koo2,koo2,koo,koo,,
pînn,平,2251,pîⁿ,pinn5,pinn5,pinn,pinn,,
khuài,快,2251,khoài,khuai3,khoai3,khuai,khoai,,
kio̍k,局,2245,kio̍k,kiok8,kiok8,kiok,kiok,,
kok,各,2238,kok,kok1,kok1,kok,kok,,
tsí,姊,2236,chí,tsi2,chi2,tsi,chi,,
pô,婆,2236,pô,po5,po5,po,po,,
àn,案,2236,àn,an3,an3,an,an,,
líng,冷,2230,léng,ling2,leng2,ling,leng,,
lo̍k,樂,2229,lo̍k,lok8,lok8,lok,lok,,
luān,亂,2228,loān,luan7,loan7,luan,loan,,
hu,夫,2228,hu,hu1,hu1,hu,hu,,
jīm,任,2224,jīm,jim7,jim7,jim,jim,,
lîng,靈,2220,lêng,ling5,leng5,ling,leng,,
kó,果,2217,kó,ko2,ko2,ko,ko,,
liân,聯,2216,liân,lian5,lian5,lian,lian,,
tshian,千,2213,chhian,tshian1,chhian1,tshian,chhian,,
he,彼,2206,he,he1,he1,he,he,,
hè,貨,2200,hè,he3,he3,he,he,,
kî,奇,2197,kî,ki5,ki5,ki,ki,,
huih,血,2188,huih,huih1,huih1,huih,huih,,
siu,修,2187,siu,siu1,siu1,siu,siu,,
khò,課,2186,khò,kho3,kho3,kho,kho,,
tshiat,切,2183,chhiat,tshiat1,chhiat1,tshiat,chhiat,,
uî,圍,2174,ûi,ui5,ui5,ui,ui,,
tsuè,最,2169,chòe,tsue3,choe3,tsue,choe,,
lia̍p,粒,2160,lia̍p,liap8,liap8,liap,liap,,
tsìng,證,2160,chèng,tsing3,cheng3,tsing,cheng,,
gia̍h,額,2154,gia̍h,giah8,giah8,giah,giah,,
luē,內,2150,lōe,lue7,loe7,lue,loe,,
táu,斗,2150,táu,tau2,tau2,tau,tau,,
ìn,印,2149,ìn,in3,in3,in,in,,
ta,焦,2145,ta,ta1,ta1,ta,ta,,
ín,引,2143,ín,in2,in2,in,in,,
iû,由,2135,iû,iu5,iu5,iu,iu,,
tshì,試,2135,chhì,tshi3,chhi3,tshi,chhi,,
khak,殼,2134,khak,khak1,khak1,khak,khak,,
pit,筆,2127,pit,pit1,pit1,pit,pit,,
pak,腹,2127,pak,pak1,pak1,pak,pak,,
tsu,珠,2117,chu,tsu1,chu1,tsu,chu,,
kò,告,2113,kò,ko3,ko3,ko,ko,,
