hanzi,tl,frequency,poj,tl_num,poj_num
廈,hǎ,50,hǎ,ha6,ha6
廈,ē,50,ē,e7,e7
廈,ě,50,ě,e6,e6
廝,sir,50,sir,sir1,sir1
廞,herm,50,herm,herm1,herm1
廬,lîr,50,lîr,lir5,lir5
弅,hūn,50,hūn,hun7,hun7
弅,hǔn,50,hǔn,hun6,hun6
弆,kír,50,kír,kir2,kir2
弆,kú,50,kú,ku2,ku2
弓,kirn,50,kirn,kirn1,kirn1
弜,kiōng,50,kiōng,kiong7,kiong7
弜,kiǒng,50,kiǒng,kiong6,kiong6
弩,lǒo,50,lǒ͘,loo6,loo6
強,kiǒng,50,kiǒng,kiong6,kiong6
彆,piat,50,piat,piat4,piat4
彊,kiǒng,50,kiǒng,kiong6,kiong6
彐,kè,50,kè,ke3,ke3
彑,kè,50,kè,ke3,ke3
彝,î,50,î,i5,i5
彡,sam,50,sam,sam1,sam1
待,thǎi,50,thǎi,thai6,thai6
很,hírn,50,hírn,hirn2,hirn2
徐,tshîr,50,chhîr,tshir5,chhir5
徐,tshû,50,chhû,tshu5,chhu5
得,lè,50,lè,le3,le3
得,lèr,50,lèr,ler3,ler3
徛,khā,50,khā,kha7,kha7
徛,khǎ,50,khǎ,kha6,kha6
徛,kī,50,kī,ki7,ki7
徛,kǐ,50,kǐ,ki6,ki6
御,gīr,50,gīr,gir7,gir7
徥,sî,50,sî,si5,si5
徥,sī,50,sī,si7,si7
徥,sǐ,50,sǐ,si6,si6
微,bê,50,bê,be5,be5
微,bêr,50,bêr,ber5,ber5
忄,sim,50,sim,sim1,sim1
快,kherè,50,khère,khere3,khere3
快,kherē,50,khēre,khere7,khere7
快,khirìnn,50,khìriⁿ,khirinn3,khirinn3
快,khuè,50,khòe,khue3,khoe3
快,khuē,50,khōe,khue7,khoe7
快,khē,50,khē,khe7,khe7
忬,īr,50,īr,ir7,ir7
忬,ū,50,ū,u7,u7
忻,herm,50,herm,herm1,herm1
怇,kīr,50,kīr,kir7,kir7
怇,kǐr,50,kǐr,kir6,kir6
怉,phō,50,phō,pho7,pho7
怉,phǒ,50,phǒ,pho6,pho6
怎,tsirínn,50,chíriⁿ,tsirinn2,chirinn2
怎,tsuínn,50,chúiⁿ,tsuinn2,chuinn2
怎,tsérm,50,chérm,tserm2,cherm2
怙,hǒo,50,hǒ͘,hoo6,hoo6
怙,kǒo,50,kǒ͘,koo6,koo6
怚,tsìr,50,chìr,tsir3,chir3
怚,tsù,50,chù,tsu3,chu3
怚,tsīr,50,chīr,tsir7,chir7
怚,tsū,50,chū,tsu7,chu7
怚,tsǐr,50,chǐr,tsir6,chir6
思,sir,50,sir,sir1,sir1
思,sìr,50,sìr,sir3,sir3
怠,tǎi,50,tǎi,tai6,tai6
怹,in,50,in,in1,in1
恀,sī,50,sī,si7,si7
恀,sǐ,50,sǐ,si6,si6
恀,tsí,50,chí,tsi2,chi2
恃,sǐ,50,sǐ,si6,si6
恕,sìr,50,sìr,sir3,sir3
恖,sir,50,sir,sir1,sir1
恖,su,50,su,su1,su1
恖,sìr,50,sìr,sir3,sir3
恖,sù,50,sù,su3,su3
恣,tsìr,50,chìr,tsir3,chir3
恬,tiǎm,50,tiǎm,tiam6,tiam6
悆,īr,50,īr,ir7,ir7
悆,ū,50,ū,u7,u7
悌,tě,50,tě,te6,te6
悎,hǒ,50,hǒ,ho6,ho6
悻,hīng,50,hēng,hing7,heng7
悻,hǐng,50,hěng,hing6,heng6
惝,tshirínn,50,chhíriⁿ,tshirinn2,chhirinn2
惝,tshuínn,50,chhúiⁿ,tshuinn2,chhuinn2
惝,tsháinn,50,chháiⁿ,tshainn2,chhainn2
惞,herm,50,herm,herm1,herm1
惞,him,50,him,him1,him1
惰,tǒo,50,tǒ͘,too6,too6
惿,sī,50,sī,si7,si7
惿,sǐ,50,sǐ,si6,si6
愓,tǒng,50,tǒng,tong6,tong6
愢,sai,50,sai,sai1,sai1
愢,sir,50,sir,sir1,sir1
愢,su,50,su,su1,su1
愰,hōng,50,hōng,hong7,hong7
愰,hǒng,50,hǒng,hong6,hong6
慇,irn,50,irn,irn1,irn1
慈,tshîr,50,chhîr,tshir5,chhir5
慈,tsîr,50,chîr,tsir5,chir5
慣,kirìnn,50,kìriⁿ,kirinn3,kirinn3
慣,kuìnn,50,kùiⁿ,kuinn3,kuinn3
慬,khîrn,50,khîrn,khirn5,khirn5
慬,khûn,50,khûn,khun5,khun5
憚,tǎn,50,tǎn,tan6,tan6
憤,hūn,50,hūn,hun7,hun7
憤,hǔn,50,hǔn,hun6,hun6
憪,hân,50,hân,han5,han5
憪,hǎn,50,hǎn,han6,han6
憺,tǎm,50,tǎm,tam6,tam6
懃,khîrn,50,khîrn,khirn5,khirn5
懄,khîrn,50,khîrn,khirn5,khirn5
懄,khûn,50,khûn,khun5,khun5
懅,kīr,50,kīr,kir7,kir7
懅,kū,50,kū,ku7,ku7
懇,khírn,50,khírn,khirn2,khirn2
懈,hǎi,50,hǎi,hai6,hai6
懢,hām,50,hām,ham7,ham7
懢,hǎm,50,hǎm,ham6,ham6
懸,kirînn,50,kîriⁿ,kirinn5,kirinn5
懸,kuînn,50,kûiⁿ,kuinn5,kuinn5
戎,liông,50,liông,liong5,liong5
戛,khiak,50,khiak,khiak4,khiak4
截,tsere̍h,50,che̍reh,tsereh8,chereh8
戺,sīr,50,sīr,sir7,sir7
戺,sǐr,50,sǐr,sir6,sir6
扂,tiǎm,50,tiǎm,tiam6,tiam6
扈,hǒo,50,hǒ͘,hoo6,hoo6
扌,siú,50,siú,siu2,siu2
扌,tshiú,50,chhiú,tshiu2,chhiu2
扗,tsāi,50,chāi,tsai7,chai7
扗,tsǎi,50,chǎi,tsai6,chai6
扙,tiōng,50,tiōng,tiong7,tiong7
扙,tiǒng,50,tiǒng,tiong6,tiong6
扮,hūn,50,hūn,hun7,hun7
扮,hǔn,50,hǔn,hun6,hun6
扯,tshér,50,chhér,tsher2,chher2
技,kǐ,50,kǐ,ki6,ki6
抐,lǎ,50,lǎ,la6,la6
抒,sir,50,sir,sir1,sir1
抒,su,50,su,su1,su1
抱,pǒ,50,pǒ,po6,po6
抾,khir,50,khir,khir1,khir1
拒,kīr,50,kīr,kir7,kir7
拒,kǐr,50,kǐr,kir6,kir6
拫,hîrn,50,hîrn,hirn5,hirn5
拫,hûn,50,hûn,hun5,hun5
拭,tseh,50,cheh,tseh4,cheh4
拭,tserh,50,cherh,tserh4,cherh4
指,tsirínn,50,chíriⁿ,tsirinn2,chirinn2
挏,tǒng,50,tǒng,tong6,tong6
挐,jîr,50,jîr,jir5,jir5
挐,lîr,50,lîr,lir5,lir5
挾,kere̍h,50,ke̍reh,kereh8,kereh8
挾,kue̍h,50,koe̍h,kueh8,koeh8
挾,ngere̍h,50,nge̍reh,ngereh8,ngereh8
捋,leh,50,leh,leh4,leh4
捋,lerh,50,lerh,lerh4,lerh4
据,kir,50,kir,kir1,kir1
据,ku,50,ku,ku1,ku1
掃,serè,50,sère,sere3,sere3
掃,suè,50,sòe,sue3,soe3
掍,hǔn,50,hǔn,hun6,hun6
揀,kirínn,50,kíriⁿ,kirinn2,kirinn2
揀,kuínn,50,kúiⁿ,kuinn2,kuinn2
揆,kuī,50,kūi,kui7,kui7
揆,kuǐ,50,kǔi,kui6,kui6
提,there̍h,50,the̍reh,thereh8,thereh8
揟,sir,50,sir,sir1,sir1
搆,kio,50,kio,kio1,kio1
搆,kiò,50,kiò,kio3,kio3
摢,thir,50,thir,thir1,thir1
摢,thu,50,thu,thu1,thu1
摴,thir,50,thir,thir1,thir1
摽,piāu,50,piāu,piau7,piau7
摽,piǎu,50,piǎu,piau6,piau6
撊,hǎn,50,hǎn,han6,han6
撔,hīng,50,hēng,hing7,heng7
撔,hǐng,50,hěng,hing6,heng6
撕,si,50,si,si1,si1
撕,sir,50,sir,sir1,sir1
撖,hām,50,hām,ham7,ham7
撖,hǎm,50,hǎm,ham6,ham6
撣,tǎn,50,tǎn,tan6,tan6
撪,pūn,50,pūn,pun7,pun7
撪,pǔn,50,pǔn,pun6,pun6
撮,tseh,50,cheh,tseh4,cheh4
撮,tserh,50,cherh,tserh4,cherh4
撮,tsheh,50,chheh,tsheh4,chheh4
撮,tsherh,50,chherh,tsherh4,chherh4
撰,tsuǎn,50,choǎn,tsuan6,choan6
擼,lōo,50,lō͘,loo7,loo7
擼,lǒo,50,lǒ͘,loo6,loo6
攄,thir,50,thir,thir1,thir1
攴,phok,50,phok,phok4,phok4
攵,phok,50,phok,phok4,phok4
改,keré,50,kére,kere2,kere2
敍,sīr,50,sīr,sir7,sir7
敍,sū,50,sū,su7,su7
敍,sǐr,50,sǐr,sir6,sir6
敔,gír,50,gír,gir2,gir2
敘,sīr,50,sīr,sir7,sir7
敘,sǐr,50,sǐr,sir6,sir6
斦,gîrn,50,gîrn,girn5,girn5
斦,gûn,50,gûn,gun5,gun5
斯,sir,50,sir,sir1,sir1
斳,khîrn,50,khîrn,khirn5,khirn5
斳,khûn,50,khûn,khun5,khun5
斷,tuǎn,50,toǎn,tuan6,toan6
於,ir,50,ir,ir1,ir1
於,îr,50,îr,ir5,ir5
旅,lír,50,lír,lir2,lir2
旋,se,50,se,se1,se1
旋,ser,50,ser,ser1,ser1
旐,tiǎu,50,tiǎu,tiau6,tiau6
旟,îr,50,îr,ir5,ir5
旟,û,50,û,u5,u5
旤,hōo,50,hō͘,hoo7,hoo7
旤,hǒo,50,hǒ͘,hoo6,hoo6
旱,hǎn,50,hǎn,han6,han6
旱,uǎnn,50,ǒaⁿ,uann6,oann6
昈,hōo,50,hō͘,hoo7,hoo7
昈,hǒo,50,hǒ͘,hoo6,hoo6
昊,hǒ,50,hǒ,ho6,ho6
昏,hǔn,50,hǔn,hun6,hun6
昕,herm,50,herm,herm1,herm1
昛,kīr,50,kīr,kir7,kir7
昛,kū,50,kū,ku7,ku7
昛,kǐr,50,kǐr,kir6,kir6
昦,hō,50,hō,ho7,ho7
昦,hǒ,50,hǒ,ho6,ho6
昰,sī,50,sī,si7,si7
昰,sǐ,50,sǐ,si6,si6
晃,huáng,50,hoáng,huang2,hoang2
晃,hōng,50,hōng,hong7,hong7
晃,hǒng,50,hǒng,hong6,hong6
晘,hān,50,hān,han7,han7
晘,hǎn,50,hǎn,han6,han6
晛,hiǎn,50,hiǎn,hian6,hian6
晡,pio,50,pio,pio1,pio1
晧,hǒ,50,hǒ,ho6,ho6
普,phió,50,phió,phio2,phio2
暇,hě,50,hě,he6,he6
暑,sír,50,sír,sir2,sir2
暠,hǒ,50,hǒ,ho6,ho6
暤,hō,50,hō,ho7,ho7
暤,hǒ,50,hǒ,ho6,ho6
暭,hō,50,hō,ho7,ho7
暭,hǒ,50,hǒ,ho6,ho6
曑,serm,50,serm,serm1,serm1
曑,sim,50,sim,sim1,sim1
書,sir,50,sir,sir1,sir1
書,tsir,50,chir,tsir1,chir1
替,thuì,50,thùi,thui3,thui3
替,thèr,50,thèr,ther3,ther3
會,erě,50,ěre,ere6,ere6
會,hēr,50,hēr,her7,her7
會,uě,50,ǒe,ue6,oe6
朕,tǐm,50,tǐm,tim6,tim6
杆,kirinn,50,kiriⁿ,kirinn1,kirinn1
杍,tsír,50,chír,tsir2,chir2
杍,tsú,50,chú,tsu2,chu2
杏,hǐng,50,hěng,hing6,heng6
杖,thiōng,50,thiōng,thiong7,thiong7
杖,thiǒng,50,thiǒng,thiong6,thiong6
杖,thňg,50,thňg,thng6,thng6
杖,tiǒng,50,tiǒng,tiong6,tiong6
杜,tiō,50,tiō,tio7,tio7
杝,tī,50,tī,ti7,ti7
杝,tǐ,50,tǐ,ti6,ti6
杫,sìr,50,sìr,sir3,sir3
杫,sù,50,sù,su3,su3
杮,phèr,50,phèr,pher3,pher3
杵,thír,50,thír,thir2,thir2
杵,tshír,50,chhír,tshir2,chhir2
杼,thír,50,thír,thir2,thir2
杼,tīr,50,tīr,tir7,tir7
杼,tū,50,tū,tu7,tu7
杼,tǐr,50,tǐr,tir6,tir6
柌,sîr,50,sîr,sir5,sir5
柦,tān,50,tān,tan7,tan7
柦,tǎn,50,tǎn,tan6,tan6
柩,kiǔ,50,kiǔ,kiu6,kiu6
柩,kū,50,kū,ku7,ku7
柩,kǔ,50,kǔ,ku6,ku6
柱,thiǎu,50,thiǎu,thiau6,thiau6
柱,tsǔ,50,chǔ,tsu6,chu6
柶,sìr,50,sìr,sir3,sir3
柶,sù,50,sù,su3,su3
栚,tǐm,50,tǐm,tim6,tim6
栥,tsir,50,chir,tsir1,chir1
栥,tsu,50,chu,tsu1,chu1
栨,tshìr,50,chhìr,tshir3,chhir3
栩,hír,50,hír,hir2,hir2
根,kirn,50,kirn,kirn1,kirn1
桇,jîr,50,jîr,jir5,jir5
桇,lîr,50,lîr,lir5,lir5
桕,kiū,50,kiū,kiu7,kiu7
桕,kiǔ,50,kiǔ,kiu6,kiu6
桳,pūn,50,pūn,pun7,pun7
桳,pǔn,50,pǔn,pun6,pun6
桻,hong,50,hong,hong1,hong1
桻,hōng,50,hōng,hong7,hong7
桻,hǒng,50,hǒng,hong6,hong6
桿,kirínn,50,kíriⁿ,kirinn2,kirinn2
梎,tsō,50,chō,tso7,cho7
梎,tsǒ,50,chǒ,tso6,cho6
梐,pě,50,pě,pe6,pe6
梓,tsír,50,chír,tsir2,chir2
梠,līr,50,līr,lir7,lir7
梠,lǐr,50,lǐr,lir6,lir6
梳,sere,50,sere,sere1,sere1
棒,pǎng,50,pǎng,pang6,pang6
棓,pāng,50,pāng,pang7,pang7
棓,pǎng,50,pǎng,pang6,pang6
棜,ìr,50,ìr,ir3,ir3
棜,ù,50,ù,u3,u3
森,serm,50,serm,serm1,serm1
棲,sere,50,sere,sere1,sere1
棲,sue,50,soe,sue1,soe1
棽,serm,50,serm,serm1,serm1
棽,sim,50,sim,sim1,sim1
椐,kir,50,kir,kir1,kir1
椔,tsir,50,chir,tsir1,chir1
楈,sir,50,sir,sir1,sir1
楒,sir,50,sir,sir1,sir1
楗,kirīnn,50,kīriⁿ,kirinn7,kirinn7
楗,kuīnn,50,kūiⁿ,kuinn7,kuinn7
楛,hǒo,50,hǒ͘,hoo6,hoo6
楝,nuī,50,nūi,nui7,nui7
楮,thír,50,thír,thir2,thir2
楮,thú,50,thú,thu2,thu2
榘,kír,50,kír,kir2,kir2
榘,kú,50,kú,ku2,ku2
榟,tsír,50,chír,tsir2,chir2
榟,tsú,50,chú,tsu2,chu2
榥,hōng,50,hōng,hong7,hong7
榥,hǒng,50,hǒng,hong6,hong6
榹,sir,50,sir,sir1,sir1
榹,su,50,su,su1,su1
槪,khài,50,khài,khai3,khai3
槮,serm,50,serm,serm1,serm1
槴,hǒo,50,hǒ͘,hoo6,hoo6
樗,thir,50,thir,thir1,thir1
樦,tsū,50,chū,tsu7,chu7
樦,tsǔ,50,chǔ,tsu6,chu6
橂,tirīnn,50,tīriⁿ,tirinn7,tirinn7
橂,tirǐnn,50,tǐriⁿ,tirinn6,tirinn6
橂,tuīnn,50,tūiⁿ,tuinn7,tuinn7
橂,tuǐnn,50,tǔiⁿ,tuinn6,tuinn6
橌,hān,50,hān,han7,han7
橌,hǎn,50,hǎn,han6,han6
橡,siǒng,50,siǒng,siong6,siong6
橫,hirînn,50,hîriⁿ,hirinn5,hirinn5
橱,tû,50,tû,tu5,tu5
檌,tsuē,50,chōe,tsue7,choe7
檌,tsuě,50,chǒe,tsue6,choe6
檭,gîrn,50,gîrn,girn5,girn5
檭,gûn,50,gûn,gun5,gun5
櫎,hōng,50,hōng,hong7,hong7
櫎,hǒng,50,hǒng,hong6,hong6
櫎,kòng,50,kòng,kong3,kong3
櫚,lîr,50,lîr,lir5,lir5
櫡,tīr,50,tīr,tir7,tir7
櫧,tsir,50,chir,tsir1,chir1
櫫,tir,50,tir,tir1,tir1
櫫,tu,50,tu,tu1,tu1
櫲,īr,50,īr,ir7,ir7
櫲,ū,50,ū,u7,u7
櫸,kír,50,kír,kir2,kir2
欅,kír,50,kír,kir2,kir2
欅,kú,50,kú,ku2,ku2
欣,herm,50,herm,herm1,herm1
歆,herm,50,herm,herm1,herm1
歔,hir,50,hir,hir1,hir1
歟,îr,50,îr,ir5,ir5
歟,û,50,û,u5,u5
歠,tsheh,50,chheh,tsheh4,chheh4
歠,tsherh,50,chherh,tsherh4,chherh4
此,tshír,50,chhír,tshir2,chhir2
歫,kīr,50,kīr,kir7,kir7
歫,kū,50,kū,ku7,ku7
歫,kǐr,50,kǐr,kir6,kir6
歬,tsirînn,50,chîriⁿ,tsirinn5,chirinn5
歬,tsiân,50,chiân,tsian5,chian5
歬,tsuînn,50,chûiⁿ,tsuinn5,chuinn5
歬,tsâinn,50,châiⁿ,tsainn5,chainn5
歬,tsân,50,chân,tsan5,chan5
歬,tsîng,50,chêng,tsing5,cheng5
歭,tî,50,tî,ti5,ti5
歭,tī,50,tī,ti7,ti7
歭,tǐ,50,tǐ,ti6,ti6
歳,hè,50,hè,he3,he3
歳,hèr,50,hèr,her3,her3
歳,suè,50,sòe,sue3,soe3
死,sír,50,sír,sir2,sir2
殄,tiān,50,tiān,tian7,tian7
殄,tiǎn,50,tiǎn,tian6,tian6
殆,tǎi,50,tǎi,tai6,tai6
殍,piān,50,piān,pian7,pian7
殍,piǎn,50,piǎn,pian6,pian6
殷,irn,50,irn,irn1,irn1
殿,tirīnn,50,tīriⁿ,tirinn7,tirinn7
殿,tuīnn,50,tūiⁿ,tuinn7,tuinn7
氂,môo,50,mô͘,moo5,moo5
氏,sǐ,50,sǐ,si6,si6
氕,phiat,50,phiat,phiat4,phiat4
氖,nái,50,nái,nai2,nai2
氘,to,50,to,to1,to1
氙,sian,50,sian,sian1,sian1
氚,tshuan,50,chhoan,tshuan1,chhoan1
氟,hut,50,hut,hut4,hut4
氡,tong,50,tong,tong1,tong1
氦,hāi,50,hāi,hai7,hai7
氦,hǎi,50,hǎi,hai6,hai6
氨,an,50,an,an1,an1
氪,khik,50,khek,khik4,khek4
氫,khin,50,khin,khin1,khin1
氫,khing,50,kheng,khing1,kheng1
氬,à,50,à,a3,a3
氮,tǎm,50,tǎm,tam6,tam6
氯,lio̍k,50,lio̍k,liok8,liok8
氰,tshing,50,chheng,tshing1,chheng1
氵,suí,50,súi,sui2,sui2
氵,tsuí,50,chúi,tsui2,chui2
汜,sīr,50,sīr,sir7,sir7
汜,sǐr,50,sǐr,sir6,sir6
汝,lír,50,lír,lir2,lir2
汞,hǒng,50,hǒng,hong6,hong6
汿,sīr,50,sīr,sir7,sir7
汿,sū,50,sū,su7,su7
汿,sǐr,50,sǐr,sir6,sir6
沀,sīr,50,sīr,sir7,sir7
沀,sū,50,sū,su7,su7
沀,sǐr,50,sǐr,sir6,sir6
沆,hōng,50,hōng,hong7,hong7
沆,hǒng,50,hǒng,hong6,hong6
沌,tǔn,50,tǔn,tun6,tun6
沙,sie,50,sie,sie1,sie1
沝,tsuí,50,chúi,tsui2,chui2
沮,tsir,50,chir,tsir1,chir1
沮,tsìr,50,chìr,tsir3,chir3
沮,tsù,50,chù,tsu3,chu3
沮,tsīr,50,chīr,tsir7,chir7
沮,tsū,50,chū,tsu7,chu7
沮,tsǐr,50,chǐr,tsir6,chir6
治,tǐ,50,tǐ,ti6,ti6
泀,sir,50,sir,sir1,sir1
泀,su,50,su,su1,su1
泗,sìr,50,sìr,sir3,sir3
泚,tshír,50,chhír,tshir2,chhir2
泚,tsír,50,chír,tsir2,chir2
泚,tsú,50,chú,tsu2,chu2
泛,huàng,50,hoàng,huang3,hoang3
泜,tsi,50,chi,tsi1,chi1
泜,tī,50,tī,ti7,ti7
泜,tǐ,50,tǐ,ti6,ti6
泞,tīr,50,tīr,tir7,tir7
泞,tū,50,tū,tu7,tu7
泞,tǐr,50,tǐr,tir6,tir6
泤,sīr,50,sīr,sir7,sir7
泤,sū,50,sū,su7,su7
泤,sǐr,50,sǐr,sir6,sir6
泫,hiān,50,hiān,hian7,hian7
泫,hiǎn,50,hiǎn,hian6,hian6
泿,gîrn,50,gîrn,girn5,girn5
泿,gûn,50,gûn,gun5,gun5
洍,sīr,50,sīr,sir7,sir7
洍,sū,50,sū,su7,su7
洍,sǐr,50,sǐr,sir6,sir6
洰,kīr,50,kīr,kir7,kir7
洰,kū,50,kū,ku7,ku7
洰,kǐr,50,kǐr,kir6,kir6
洳,jīr,50,jīr,jir7,jir7
洳,līr,50,līr,lir7,lir7
洳,lū,50,lū,lu7,lu7
洸,hōng,50,hōng,hong7,hong7
洸,hǒng,50,hǒng,hong6,hong6
浣,uǎn,50,oǎn,uan6,oan6
浩,hǒ,50,hǒ,ho6,ho6
涁,sèrm,50,sèrm,serm3,serm3
涁,sìm,50,sìm,sim3,sim3
涂,tîr,50,tîr,tir5,tir5
涂,tû,50,tû,tu5,tu5
涗,sèr,50,sèr,ser3,ser3
涘,sīr,50,sīr,sir7,sir7
涘,sǐr,50,sǐr,sir6,sir6
涬,hīng,50,hēng,hing7,heng7
涬,hǐng,50,hěng,hing6,heng6
涭,siū,50,siū,siu7,siu7
涭,siǔ,50,siǔ,siu6,siu6
涺,kir,50,kir,kir1,kir1
淄,tsir,50,chir,tsir1,chir1
淊,hām,50,hām,ham7,ham7
淊,hǎm,50,hǎm,ham6,ham6
淏,hǒ,50,hǒ,ho6,ho6
淡,tǎm,50,tǎm,tam6,tam6
淡,tǎnn,50,tǎⁿ,tann6,tann6
淤,ir,50,ir,ir1,ir1
淭,kîr,50,kîr,kir5,kir5
淭,kû,50,kû,ku5,ku5
混,hǔn,50,hǔn,hun6,hun6
清,tshirinn,50,chhiriⁿ,tshirinn1,chhirinn1
渚,tsír,50,chír,tsir2,chir2
渠,kîr,50,kîr,kir5,kir5
渦,e,50,e,e1,e1
渦,er,50,er,er1,er1
渾,hǔn,50,hǔn,hun6,hun6
湀,kuí,50,kúi,kui2,kui2
湀,kuī,50,kūi,kui7,kui7
湀,kuǐ,50,kǔi,kui6,kui6
湑,sir,50,sir,sir1,sir1
湑,sír,50,sír,sir2,sir2
湛,tǎm,50,tǎm,tam6,tam6
湳,lòm,50,lòm,lom3,lom3
溆,sīr,50,sīr,sir7,sir7
溆,sū,50,sū,su7,su7
溆,sǐr,50,sǐr,sir6,sir6
溮,sir,50,sir,sir1,sir1
溵,irn,50,irn,irn1,irn1
溵,un,50,un,un1,un1
溾,huē,50,hōe,hue7,hoe7
溾,huě,50,hǒe,hue6,hoe6
滁,tîr,50,tîr,tir5,tir5
滈,hǒ,50,hǒ,ho6,ho6
滉,hōng,50,hōng,hong7,hong7
滉,hǒng,50,hǒng,hong6,hong6
滋,tsir,50,chir,tsir1,chir1
滍,tī,50,tī,ti7,ti7
滍,tǐ,50,tǐ,ti6,ti6
滓,tsír,50,chír,tsir2,chir2
滬,hiō,50,hiō,hio7,hio7
滬,hǒo,50,hǒ͘,hoo6,hoo6
滰,kiōng,50,kiōng,kiong7,kiong7
滰,kiǒng,50,kiǒng,kiong6,kiong6
滲,serm,50,serm,serm1,serm1
滷,lerē,50,lēre,lere7,lere7
滷,lerě,50,lěre,lere6,lere6
滷,luē,50,lōe,lue7,loe7
滷,luě,50,lǒe,lue6,loe6
滷,lōo,50,lō͘,loo7,loo7
滷,lǒo,50,lǒ͘,loo6,loo6
漁,gîr,50,gîr,gir5,gir5
漁,hîr,50,hîr,hir5,hir5
漬,tsirh,50,chirh,tsirh4,chirh4
漬,tsuh,50,chuh,tsuh4,chuh4
漬,tsìr,50,chìr,tsir3,chir3
漵,sīr,50,sīr,sir7,sir7
漵,sǐr,50,sǐr,sir6,sir6
漸,tsiǎm,50,chiǎm,tsiam6,chiam6
潒,tōng,50,tōng,tong7,tong7
潒,tǒng,50,tǒng,tong6,tong6
潡,tūn,50,tūn,tun7,tun7
潡,tǔn,50,tǔn,tun6,tun6
潬,siān,50,siān,sian7,sian7
潬,siǎn,50,siǎn,sian6,sian6
潬,tān,50,tān,tan7,tan7
潬,tǎn,50,tǎn,tan6,tan6
澋,hīng,50,hēng,hing7,heng7
澋,hǐng,50,hěng,hing6,heng6
澌,sir,50,sir,sir1,sir1
澔,hǒ,50,hǒ,ho6,ho6
澥,hǎi,50,hǎi,hai6,hai6
澦,īr,50,īr,ir7,ir7
澦,ū,50,ū,u7,u7
澬,tsir,50,chir,tsir1,chir1
澬,tsîr,50,chîr,tsir5,chir5
澬,tsû,50,chû,tsu5,chu5
澸,tām,50,tām,tam7,tam7
澸,tǎm,50,tǎm,tam6,tam6
澹,tǎm,50,tǎm,tam6,tam6
澽,kìr,50,kìr,kir3,kir3
澽,kù,50,kù,ku3,ku3
澽,kīr,50,kīr,kir7,kir7
澽,kū,50,kū,ku7,ku7
濜,tsǐn,50,chǐn,tsin6,chin6
濨,tsîr,50,chîr,tsir5,chir5
濨,tsû,50,chû,tsu5,chu5
濾,līr,50,līr,lir7,lir7
瀃,sìr,50,sìr,sir3,sir3
瀃,sù,50,sù,su3,su3
瀦,tir,50,tir,tir1,tir1
瀦,tu,50,tu,tu1,tu1
灝,hǒ,50,hǒ,ho6,ho6
灬,hué,50,hóe,hue2,hoe2
灬,hé,50,hé,he2,he2
灬,hér,50,hér,her2,her2
灬,hónn,50,hóⁿ,honn2,honn2
灮,kng,50,kng,kng1,kng1
灮,kong,50,kong,kong1,kong1
灮,kuinn,50,kuiⁿ,kuinn1,kuinn1
灾,tsai,50,chai,tsai1,chai1
灾,tse,50,che,tse1,che1
灾,tser,50,cher,tser1,cher1
炘,herm,50,herm,herm1,herm1
炬,kīr,50,kīr,kir7,kir7
炬,kǐr,50,kǐr,kir6,kir6
烏,io,50,io,io1,io1
烘,hǒng,50,hǒng,hong6,hong6
烯,hi,50,hi,hi1,hi1
烴,kíng,50,kéng,king2,keng2
焜,hǔn,50,hǔn,hun6,hun6
無,môo,50,mô͘,moo5,moo5
焣,tsū,50,chū,tsu7,chu7
焣,tsǔ,50,chǔ,tsu6,chu6
焮,herm,50,herm,herm1,herm1
煑,tsír,50,chír,tsir2,chir2
煑,tsú,50,chú,tsu2,chu2
煾,irn,50,irn,irn1,irn1
熩,hōo,50,hō͘,hoo7,hoo7
熩,hǒo,50,hǒ͘,hoo6,hoo6
燍,sir,50,sir,sir1,sir1
燍,su,50,su,su1,su1
燼,tsǐn,50,chǐn,tsin6,chin6
爈,lîr,50,lîr,lir5,lir5
爈,lû,50,lû,lu5,lu5
爈,līr,50,līr,lir7,lir7
爈,lū,50,lū,lu7,lu7
爫,jiáu,50,jiáu,jiau2,jiau2
爫,liáu,50,liáu,liau2,liau2
爲,uî,50,ûi,ui5,ui5
爲,uī,50,ūi,ui7,ui7
父,hǔ,50,hǔ,hu6,hu6
爾,niǎ,50,niǎ,nia6,nia6
爾,nā,50,nā,na7,na7
爾,nǎ,50,nǎ,na6,na6
爿,pirînn,50,pîriⁿ,pirinn5,pirinn5
爿,puînn,50,pûiⁿ,puinn5,puinn5
爿,pâinn,50,pâiⁿ,painn5,painn5
爿,pân,50,pân,pan5,pan5
牝,pǐn,50,pǐn,pin6,pin6
牟,biô,50,biô,bio5,bio5
牭,sìr,50,sìr,sir3,sir3
牭,sù,50,sù,su3,su3
牸,lū,50,lū,lu7,lu7
牸,tsīr,50,chīr,tsir7,chir7
牸,tsū,50,chū,tsu7,chu7
犃,piō,50,piō,pio7,pio7
犃,piǒ,50,piǒ,pio6,pio6
犛,bâu,50,bâu,bau5,bau5
犛,môo,50,mô͘,moo5,moo5
犭,khián,50,khián,khian2,khian2
犾,gîrn,50,gîrn,girn5,girn5
犾,gûn,50,gûn,gun5,gun5
狙,tshir,50,chhir,tshir1,chhir1
狙,tshu,50,chhu,tshu1,chhu1
狠,hírn,50,hírn,hirn2,hirn2
狣,tiāu,50,tiāu,tiau7,tiau7
