hanzi,tl,frequency,poj,tl_num,poj_num,tl_notone,poj_notone
花蜜,hue-bi̍t,25,hoe-bi̍t,hue1bit8,hoe1bit8,huebit,hoebit
花鬚,hue-tshiu,25,hoe-chhiu,hue1tshiu1,hoe1chhiu1,huetshiu,hoechhiu
若蟲,jio̍k-thiông,25,jio̍k-thiông,jiok8thiong5,jiok8thiong5,jiokthiong,jiokthiong
若蟲,jio̍k-thâng,25,jio̍k-thâng,jiok8thang5,jiok8thang5,jiokthang,jiokthang
英里,ing-lí,25,eng-lí,ing1li2,eng1li2,ingli,engli
茶罐,tê-kuàn,25,tê-koàn,te5kuan3,te5koan3,tekuan,tekoan
茶鈷,tê-kóo,25,tê-kó͘,te5koo2,te5koo2,tekoo,tekoo
草埔,tsháu-poo,25,chháu-po͘,tshau2poo1,chhau2poo1,tshaupoo,chhaupoo
草字,tshó-jī,25,chhó-jī,tsho2ji7,chho2ji7,tshoji,chhoji
草書,tshó-su,25,chhó-su,tsho2su1,chho2su1,tshosu,chhosu
草本,tsháu-bo̍k,25,chháu-bo̍k,tshau2bok8,chhau2bok8,tshaubok,chhaubok
荒島,hong-tó,25,hong-tó,hong1to2,hong1to2,hongto,hongto
菌種,khún-tsíng,25,khún-chéng,khun2tsing2,khun2cheng2,khuntsing,khuncheng
菌絲,khún-si,25,khún-si,khun2si1,khun2si1,khunsi,khunsi
菜蟲,tshài-thâng,25,chhài-thâng,tshai3thang5,chhai3thang5,tshaithang,chhaithang
萬位,bān-uī,25,bān-ūi,ban7ui7,ban7ui7,banui,banui
落名,lo̍h-miâ,25,lo̍h-miâ,loh8mia5,loh8mia5,lohmia,lohmia
落實,lo̍k-si̍t,25,lo̍k-si̍t,lok8sit8,lok8sit8,loksit,loksit
落肥,lo̍h-puî,25,lo̍h-pûi,loh8pui5,loh8pui5,lohpui,lohpui
葉序,hio̍h-sī,25,hio̍h-sī,hioh8si7,hioh8si7,hiohsi,hiohsi
葉脈,hio̍h-me̍h,25,hio̍h-me̍h,hioh8meh8,hioh8meh8,hiohmeh,hiohmeh
葉身,hio̍h-sin,25,hio̍h-sin,hioh8sin1,hioh8sin1,hiohsin,hiohsin
葉面,hio̍h-bīn,25,hio̍h-bīn,hioh8bin7,hioh8bin7,hiohbin,hiohbin
蒸氣,tsing-khì,25,cheng-khì,tsing1khi3,cheng1khi3,tsingkhi,chengkhi
蒸發,tsing-huat,25,cheng-hoat,tsing1huat4,cheng1hoat4,tsinghuat,chenghoat
薰吹,hun-tshue,25,hun-chhoe,hun1tshue1,hun1chhoe1,huntshue,hunchhoe
藥方,io̍h-hng,25,io̍h-hng,ioh8hng1,ioh8hng1,iohhng,iohhng
蘭嶼,lân-sū,25,lân-sū,lan5su7,lan5su7,lansu,lansu
處方,tshú-hng,25,chhú-hng,tshu2hng1,chhu2hng1,tshuhng,chhuhng
處暑,tshù-sú,25,chhù-sú,tshu3su2,chhu3su2,tshusu,chhusu
虛構,hi-kòo,25,hi-kò͘,hi1koo3,hi1koo3,hikoo,hikoo
虛步,hi-pōo,25,hi-pō͘,hi1poo7,hi1poo7,hipoo,hipoo
虹膜,hông-mo̍oh,25,hông-mo̍͘h,hong5mooh8,hong5mooh8,hongmooh,hongmooh
虼蚤,ka-tsáu,25,ka-cháu,ka1tsau2,ka1chau2,katsau,kachau
蛀齒,tsiù-khí,25,chiù-khí,tsiu3khi2,chiu3khi2,tsiukhi,chiukhi
蛆蟲,tshi-thâng,25,chhi-thâng,tshi1thang5,chhi1thang5,tshithang,chhithang
蜂岫,phang-siū,25,phang-siū,phang1siu7,phang1siu7,phangsiu,phangsiu
蜂蝦,phang-hê,25,phang-hê,phang1he5,phang1he5,phanghe,phanghe
蝕水,si̍t-tsuí,25,si̍t-chúi,sit8tsui2,sit8chui2,sittsui,sitchui
蟲豸,thâng-thuā,25,thâng-thōa,thang5thua7,thang5thoa7,thangthua,thangthoa
蠟質,la̍h-tsit,25,la̍h-chit,lah8tsit4,lah8chit4,lahtsit,lahchit
血管,hueh-kńg,25,hoeh-kńg,hueh4kng2,hoeh4kng2,huehkng,hoehkng
行位,kiânn-uī,25,kiâⁿ-ūi,kiann5ui7,kiann5ui7,kiannui,kiannui
行星,kiânn-tshenn,25,kiâⁿ-chheⁿ,kiann5tshenn1,kiann5chhenn1,kianntshenn,kiannchhenn
行書,hîng-su,25,hêng-su,hing5su1,heng5su1,hingsu,hengsu
行板,hîng-pán,25,hêng-pán,hing5pan2,heng5pan2,hingpan,hengpan
行步,kiânn-pōo,25,kiâⁿ-pō͘,kiann5poo7,kiann5poo7,kiannpoo,kiannpoo
行經,kiânn-king,25,kiâⁿ-keng,kiann5king1,kiann5keng1,kiannking,kiannkeng
補角,póo-kak,25,pó͘-kak,poo2kak4,poo2kak4,pookak,pookak
裝飾,tsong-sik,25,chong-sek,tsong1sik4,chong1sek4,tsongsik,chongsek
褪殼,thǹg-khak,25,thǹg-khak,thng3khak4,thng3khak4,thngkhak,thngkhak
褪皮,thǹg-phuê,25,thǹg-phôe,thng3phue5,thng3phoe5,thngphue,thngphoe
西經,se-king,25,se-keng,se1king1,se1keng1,seking,sekeng
西醫,se-i,25,se-i,se1i1,se1i1,sei,sei
覓食,bā-tsia̍h,25,bā-chia̍h,ba7tsiah8,ba7chiah8,batsiah,bachiah
視力,sī-li̍k,25,sī-le̍k,si7lik8,si7lek8,silik,silek
視覺,sī-kak,25,sī-kak,si7kak4,si7kak4,sikak,sikak
視訊,sī-sìn,25,sī-sìn,si7sin3,si7sin3,sisin,sisin
視野,sī-iá,25,sī-iá,si7ia2,si7ia2,siia,siia
觀星,kuan-tshenn,25,koan-chheⁿ,kuan1tshenn1,koan1chhenn1,kuantshenn,koanchhenn
觀測,kuan-tshik,25,koan-chhek,kuan1tshik4,koan1chhek4,kuantshik,koanchhek
觀眾,kuan-tsiòng,25,koan-chiòng,kuan1tsiong3,koan1chiong3,kuantsiong,koanchiong
角1,kak-it,25,kak-it,kak4it4,kak4it4,kakit,kakit
角柱,kak-thiāu,25,kak-thiāu,kak4thiau7,kak4thiau7,kakthiau,kakthiau
角球,kak-kiû,25,kak-kiû,kak4kiu5,kak4kiu5,kakkiu,kakkiu
角錐,kak-tsui,25,kak-chui,kak4tsui1,kak4chui1,kaktsui,kakchui
角齒,kak-khí,25,kak-khí,kak4khi2,kak4khi2,kakkhi,kakkhi
解嚴,kái-giâm,25,kái-giâm,kai2giam5,kai2giam5,kaigiam,kaigiam
解題,kái-tê,25,kái-tê,kai2te5,kai2te5,kaite,kaite
觱仔,pi-á,25,pi-á,pi1a2,pi1a2,pia,pia
觸覺,tshiok-kak,25,chhiok-kak,tshiok4kak4,chhiok4kak4,tshiokkak,chhiokkak
觸角,tshiok-kak,25,chhiok-kak,tshiok4kak4,chhiok4kak4,tshiokkak,chhiokkak
訂做,tīng-tsò,25,tēng-chò,ting7tso3,teng7cho3,tingtso,tengcho
訂定,tīng-tīng,25,tēng-tēng,ting7ting7,teng7teng7,tingting,tengteng
計時,kè-sî,25,kè-sî,ke3si5,ke3si5,kesi,kesi
計算,kè-sǹg,25,kè-sǹg,ke3sng3,ke3sng3,kesng,kesng
訊息,sìn-sit,25,sìn-sit,sin3sit4,sin3sit4,sinsit,sinsit
記人,kì-lâng,25,kì-lâng,ki3lang5,ki3lang5,kilang,kilang
記敘,kì-sū,25,kì-sū,ki3su7,ki3su7,kisu,kisu
記數,kì-siàu,25,kì-siàu,ki3siau3,ki3siau3,kisiau,kisiau
訪談,hóng-tâm,25,hóng-tâm,hong2tam5,hong2tam5,hongtam,hongtam
設備,siat-pī,25,siat-pī,siat4pi7,siat4pi7,siatpi,siatpi
設問,siat-būn,25,siat-būn,siat4bun7,siat4bun7,siatbun,siatbun
診療,tsín-liâu,25,chín-liâu,tsin2liau5,chin2liau5,tsinliau,chinliau
註解,tsù-kái,25,chù-kái,tsu3kai2,chu3kai2,tsukai,chukai
評量,phîng-liông,25,phêng-liông,phing5liong5,pheng5liong5,phingliong,phengliong
詞句,sû-kù,25,sû-kù,su5ku3,su5ku3,suku,suku
詞彙,sû-luī,25,sû-lūi,su5lui7,su5lui7,sului,sului
詞性,sû-sìng,25,sû-sèng,su5sing3,su5seng3,susing,suseng
詞意,sû-ì,25,sû-ì,su5i3,su5i3,sui,sui
詞牌,sû-pâi,25,sû-pâi,su5pai5,su5pai5,supai,supai
詞義,sû-gī,25,sû-gī,su5gi7,su5gi7,sugi,sugi
試管,tshì-kuán,25,chhì-koán,tshi3kuan2,chhi3koan2,tshikuan,chhikoan
試紙,tshì-tsuá,25,chhì-chóa,tshi3tsua2,chhi3choa2,tshitsua,chhichoa
詩作,si-tsok,25,si-chok,si1tsok4,si1chok4,sitsok,sichok
詩句,si-kù,25,si-kù,si1ku3,si1ku3,siku,siku
詩歌,si-kua,25,si-koa,si1kua1,si1koa1,sikua,sikoa
詩詞,si-sû,25,si-sû,si1su5,si1su5,sisu,sisu
詩選,si-suán,25,si-soán,si1suan2,si1soan2,sisuan,sisoan
話縫,uē-phāng,25,ōe-phāng,ue7phang7,oe7phang7,uephang,oephang
話蝨,uē-sat,25,ōe-sat,ue7sat4,oe7sat4,uesat,oesat
話語,uē-gí,25,ōe-gí,ue7gi2,oe7gi2,uegi,oegi
話骨,uē-kut,25,ōe-kut,ue7kut4,oe7kut4,uekut,oekut
詳寫,siông-siá,25,siông-siá,siong5sia2,siong5sia2,siongsia,siongsia
誇飾,khua-sik,25,khoa-sek,khua1sik4,khoa1sek4,khuasik,khoasek
認字,jīn-jī,25,jīn-jī,jin7ji7,jin7ji7,jinji,jinji
語句,gí-kù,25,gí-kù,gi2ku3,gi2ku3,giku,giku
語境,gí-kíng,25,gí-kéng,gi2king2,gi2keng2,giking,gikeng
語意,gí-ì,25,gí-ì,gi2i3,gi2i3,gii,gii
語調,gí-tiāu,25,gí-tiāu,gi2tiau7,gi2tiau7,gitiau,gitiau
語譯,gí-i̍k,25,gí-e̍k,gi2ik8,gi2ek8,giik,giek
誦讀,siōng-tho̍k,25,siōng-tho̍k,siong7thok8,siong7thok8,siongthok,siongthok
說服,suè-ho̍k,25,sòe-ho̍k,sue3hok8,soe3hok8,suehok,soehok
說話,sueh-uē,25,soeh-ōe,sueh4ue7,soeh4oe7,suehue,soehoe
課室,khò-sik,25,khò-sek,kho3sik4,kho3sek4,khosik,khosek
課文,khò-bûn,25,khò-bûn,kho3bun5,kho3bun5,khobun,khobun
調式,tiāu-sik,25,tiāu-sek,tiau7sik4,tiau7sek4,tiausik,tiausek
調性,tiāu-sìng,25,tiāu-sèng,tiau7sing3,tiau7seng3,tiausing,tiauseng
調號,tiāu-hō,25,tiāu-hō,tiau7ho7,tiau7ho7,tiauho,tiauho
請拳,tshiánn-kûn,25,chhiáⁿ-kûn,tshiann2kun5,chhiann2kun5,tshiannkun,chhiannkun
請求,tshíng-kiû,25,chhéng-kiû,tshing2kiu5,chheng2kiu5,tshingkiu,chhengkiu
請願,tshíng-guān,25,chhéng-goān,tshing2guan7,chheng2goan7,tshingguan,chhenggoan
論據,lūn-kì,25,lūn-kì,lun7ki3,lun7ki3,lunki,lunki
論點,lūn-tiám,25,lūn-tiám,lun7tiam2,lun7tiam2,luntiam,luntiam
諧音,hâi-im,25,hâi-im,hai5im1,hai5im1,haiim,haiim
謝神,siā-sîn,25,siā-sîn,sia7sin5,sia7sin5,siasin,siasin
譀鏡,hàm-kiànn,25,hàm-kiàⁿ,ham3kiann3,ham3kiann3,hamkiann,hamkiann
譯者,i̍k-tsiá,25,e̍k-chiá,ik8tsia2,ek8chia2,iktsia,ekchia
議會,gī-huē,25,gī-hōe,gi7hue7,gi7hoe7,gihue,gihoe
讀劇,tha̍k-kio̍k,25,tha̍k-kio̍k,thak8kiok8,thak8kiok8,thakkiok,thakkiok
讀劇,tha̍k-ki̍k,25,tha̍k-ke̍k,thak8kik8,thak8kek8,thakkik,thakkek
讀音,tha̍k-im,25,tha̍k-im,thak8im1,thak8im1,thakim,thakim
讀音,tho̍k-im,25,tho̍k-im,thok8im1,thok8im1,thokim,thokim
象形,siōng-hîng,25,siōng-hêng,siong7hing5,siong7heng5,sionghing,siongheng
象限,siōng-hān,25,siōng-hān,siong7han7,siong7han7,sionghan,sionghan
豪雨,hô-ú,25,hô-ú,ho5u2,ho5u2,hou,hou
負極,hū-ki̍k,25,hū-ke̍k,hu7kik8,hu7kek8,hukik,hukek
貢獻,kòng-hiàn,25,kòng-hiàn,kong3hian3,kong3hian3,konghian,konghian
貧血,pîn-hiat,25,pîn-hiat,pin5hiat4,pin5hiat4,pinhiat,pinhiat
貨幣,huè-pè,25,hòe-pè,hue3pe3,hoe3pe3,huepe,hoepe
貴族,kuì-tso̍k,25,kùi-cho̍k,kui3tsok8,kui3chok8,kuitsok,kuichok
貸款,tāi-khuán,25,tāi-khoán,tai7khuan2,tai7khoan2,taikhuan,taikhoan
貸款,tāi-khuánn,25,tāi-khóaⁿ,tai7khuann2,tai7khoann2,taikhuann,taikhoann
賣價,bē-kè,25,bē-kè,be7ke3,be7ke3,beke,beke
質數,tsit-sòo,25,chit-sò͘,tsit4soo3,chit4soo3,tsitsoo,chitsoo
赤道,tshiah-tō,25,chhiah-tō,tshiah4to7,chhiah4to7,tshiahto,chhiahto
赤道,tshik-tō,25,chhek-tō,tshik4to7,chhek4to7,tshikto,chhekto
走壘,tsáu-luí,25,cháu-lúi,tsau2lui2,chau2lui2,tsaului,chaului
起癮,khí-giàn,25,khí-giàn,khi2gian3,khi2gian3,khigian,khigian
起酵,khí-kànn,25,khí-kàⁿ,khi2kann3,khi2kann3,khikann,khikann
起音,khí-im,25,khí-im,khi2im1,khi2im1,khiim,khiim
趖莖,sô-king,25,sô-keng,so5king1,so5keng1,soking,sokeng
趨壘,tshu-luí,25,chhu-lúi,tshu1lui2,chhu1lui2,tshului,chhului
距離,kī-lî,25,kī-lî,ki7li5,ki7li5,kili,kili
距離,kī-lī,25,kī-lī,ki7li7,ki7li7,kili,kili
跤印,kha-ìn,25,kha-ìn,kha1in3,kha1in3,khain,khain
跤尾,kha-bué,25,kha-bóe,kha1bue2,kha1boe2,khabue,khaboe
跤扒,kha-pê,25,kha-pê,kha1pe5,kha1pe5,khape,khape
跤球,kha-kiû,25,kha-kiû,kha1kiu5,kha1kiu5,khakiu,khakiu
跤盤,kha-puânn,25,kha-pôaⁿ,kha1puann5,kha1poann5,khapuann,khapoann
跤跡,kha-jiah,25,kha-jiah,kha1jiah4,kha1jiah4,khajiah,khajiah
跤馬,kha-bé,25,kha-bé,kha1be2,kha1be2,khabe,khabe
跳懸,thiàu-kuân,25,thiàu-koân,thiau3kuan5,thiau3koan5,thiaukuan,thiaukoan
跳水,thiàu-tsuí,25,thiàu-chúi,thiau3tsui2,thiau3chui2,thiautsui,thiauchui
跳箱,thiàu-siunn,25,thiàu-siuⁿ,thiau3siunn1,thiau3siunn1,thiausiunn,thiausiunn
跳進,thiàu-tsìn,25,thiàu-chìn,thiau3tsin3,thiau3chin3,thiautsin,thiauchin
跳遠,thiàu-hn̄g,25,thiàu-hn̄g,thiau3hng7,thiau3hng7,thiauhng,thiauhng
跳遠,thiàu-uán,25,thiàu-oán,thiau3uan2,thiau3oan2,thiauuan,thiauoan
跳音,thiàu-im,25,thiàu-im,thiau3im1,thiau3im1,thiauim,thiauim
跳馬,thiàu-bé,25,thiàu-bé,thiau3be2,thiau3be2,thiaube,thiaube
踢球,that-kiû,25,that-kiû,that4kiu5,that4kiu5,thatkiu,thatkiu
車蛆,tshia-tshi,25,chhia-chhi,tshia1tshi1,chhia1chhi1,tshiatshi,chhiachhi
車轆,tshia-lak,25,chhia-lak,tshia1lak4,chhia1lak4,tshialak,chhialak
車齒,tshia-khí,25,chhia-khí,tshia1khi2,chhia1khi2,tshiakhi,chhiakhi
軸心,ti̍k-sim,25,te̍k-sim,tik8sim1,tek8sim1,tiksim,teksim
軸根,ti̍k-kin,25,te̍k-kin,tik8kin1,tek8kin1,tikkin,tekkin
輪仔,lián-á,25,lián-á,lian2a2,lian2a2,liana,liana
輪生,lûn-sing,25,lûn-seng,lun5sing1,lun5seng1,lunsing,lunseng
輻射,hok-siā,25,hok-siā,hok4sia7,hok4sia7,hoksia,hoksia
轉化,tsuán-huà,25,choán-hòa,tsuan2hua3,choan2hoa3,tsuanhua,choanhoa
轉注,tsuán-tsù,25,choán-chù,tsuan2tsu3,choan2chu3,tsuantsu,choanchu
農業,lông-gia̍p,25,lông-gia̍p,long5giap8,long5giap8,longgiap,longgiap
農耕,lông-king,25,lông-keng,long5king1,long5keng1,longking,longkeng
近視,kīn-sī,25,kīn-sī,kin7si7,kin7si7,kinsi,kinsi
近路,kīn-lōo,25,kīn-lō͘,kin7loo7,kin7loo7,kinloo,kinloo
退化,thè-huà,25,thè-hòa,the3hua3,the3hoa3,thehua,thehoa
退流,thè-lâu,25,thè-lâu,the3lau5,the3lau5,thelau,thelau
途徑,tôo-kìng,25,tô͘-kèng,too5king3,too5keng3,tooking,tookeng
逗點,tōo-tiám,25,tō͘-tiám,too7tiam2,too7tiam2,tootiam,tootiam
通分,thong-hun,25,thong-hun,thong1hun1,thong1hun1,thonghun,thonghun
通勤,thong-khîn,25,thong-khîn,thong1khin5,thong1khin5,thongkhin,thongkhin
通婚,thong-hun,25,thong-hun,thong1hun1,thong1hun1,thonghun,thonghun
通書,thong-su,25,thong-su,thong1su1,thong1su1,thongsu,thongsu
通緝,thong-tship,25,thong-chhip,thong1tship4,thong1chhip4,thongtship,thongchhip
通緝,thong-tsi̍p,25,thong-chi̍p,thong1tsip8,thong1chip8,thongtsip,thongchip
通訊,thong-sìn,25,thong-sìn,thong1sin3,thong1sin3,thongsin,thongsin
通電,thong-tiān,25,thong-tiān,thong1tian7,thong1tian7,thongtian,thongtian
通鼓,thong-kóo,25,thong-kó͘,thong1koo2,thong1koo2,thongkoo,thongkoo
速率,sok-lu̍t,25,sok-lu̍t,sok4lut8,sok4lut8,soklut,soklut
造句,tsō-kù,25,chō-kù,tso7ku3,cho7ku3,tsoku,choku
造型,tsō-hîng,25,chō-hêng,tso7hing5,cho7heng5,tsohing,choheng
造字,tsō-jī,25,chō-jī,tso7ji7,cho7ji7,tsoji,choji
造紙,tsō-tsuá,25,chō-chóa,tso7tsua2,cho7choa2,tsotsua,chochoa
造船,tsō-tsûn,25,chō-chûn,tso7tsun5,cho7chun5,tsotsun,chochun
造詞,tsō-sû,25,chō-sû,tso7su5,cho7su5,tsosu,chosu
連加,liân-ka,25,liân-ka,lian5ka1,lian5ka1,lianka,lianka
連比,liân-pí,25,liân-pí,lian5pi2,lian5pi2,lianpi,lianpi
連減,liân-kiám,25,liân-kiám,lian5kiam2,lian5kiam2,liankiam,liankiam
進位,tsìn-uī,25,chìn-ūi,tsin3ui7,chin3ui7,tsinui,chinui
進攻,tsìn-kong,25,chìn-kong,tsin3kong1,chin3kong1,tsinkong,chinkong
進貨,tsìn-huè,25,chìn-hòe,tsin3hue3,chin3hoe3,tsinhue,chinhoe
遊記,iû-kì,25,iû-kì,iu5ki3,iu5ki3,iuki,iuki
運球,ūn-kiû,25,ūn-kiû,un7kiu5,un7kiu5,unkiu,unkiu
過渡,kuè-tōo,25,kòe-tō͘,kue3too7,koe3too7,kuetoo,koetoo
過電,kuè-tiān,25,kòe-tiān,kue3tian7,koe3tian7,kuetian,koetian
道具,tō-khū,25,tō-khū,to7khu7,to7khu7,tokhu,tokhu
道具,tō-kū,25,tō-kū,to7ku7,to7ku7,toku,toku
道家,tō-ka,25,tō-ka,to7ka1,to7ka1,toka,toka
違例,uî-lē,25,ûi-lē,ui5le7,ui5le7,uile,uile
選材,suán-tsâi,25,soán-châi,suan2tsai5,soan2chai5,suantsai,soanchai
選舉,suán-kí,25,soán-kí,suan2ki2,soan2ki2,suanki,soanki
邊白,pinn-pe̍h,25,piⁿ-pe̍h,pinn1peh8,pinn1peh8,pinnpeh,pinnpeh
邊長,pinn-tn̂g,25,piⁿ-tn̂g,pinn1tng5,pinn1tng5,pinntng,pinntng
邊面,pian-bīn,25,pian-bīn,pian1bin7,pian1bin7,pianbin,pianbin
邊面,pinn-bīn,25,piⁿ-bīn,pinn1bin7,pinn1bin7,pinnbin,pinnbin
郊商,kau-siong,25,kau-siong,kau1siong1,kau1siong1,kausiong,kausiong
部首,pōo-siú,25,pō͘-siú,poo7siu2,poo7siu2,poosiu,poosiu
郵政,iû-tsìng,25,iû-chèng,iu5tsing3,iu5cheng3,iutsing,iucheng
郵購,iû-kòo,25,iû-kò͘,iu5koo3,iu5koo3,iukoo,iukoo
鄭經,tēnn-king,25,tēⁿ-keng,tenn7king1,tenn7keng1,tennking,tennkeng
鄰長,lîn-tiúnn,25,lîn-tiúⁿ,lin5tiunn2,lin5tiunn2,lintiunn,lintiunn
配偶,phuè-ngóo,25,phòe-ngó͘,phue3ngoo2,phoe3ngoo2,phuengoo,phoengoo
配給,phuè-kip,25,phòe-kip,phue3kip4,phoe3kip4,phuekip,phoekip
配色,phuè-sik,25,phòe-sek,phue3sik4,phoe3sek4,phuesik,phoesek
配角,phuè-kak,25,phòe-kak,phue3kak4,phoe3kak4,phuekak,phoekak
配送,phuè-sàng,25,phòe-sàng,phue3sang3,phoe3sang3,phuesang,phoesang
配音,phuè-im,25,phòe-im,phue3im1,phoe3im1,phueim,phoeim
酒桌,tsiú-toh,25,chiú-toh,tsiu2toh4,chiu2toh4,tsiutoh,chiutoh
酒癮,tsiú-giàn,25,chiú-giàn,tsiu2gian3,chiu2gian3,tsiugian,chiugian
酒精,tsiú-tsing,25,chiú-cheng,tsiu2tsing1,chiu2cheng1,tsiutsing,chiucheng
酸性,sng-sìng,25,sng-sèng,sng1sing3,sng1seng3,sngsing,sngseng
酸雨,sng-hōo,25,sng-hō͘,sng1hoo7,sng1hoo7,snghoo,snghoo
釋文,sik-bûn,25,sek-bûn,sik4bun5,sek4bun5,sikbun,sekbun
里長,lí-tiúnn,25,lí-tiúⁿ,li2tiunn2,li2tiunn2,litiunn,litiunn
重力,tiōng-li̍k,25,tiōng-le̍k,tiong7lik8,tiong7lek8,tionglik,tionglek
重唱,tiông-tshiùnn,25,tiông-chhiùⁿ,tiong5tshiunn3,tiong5chhiunn3,tiongtshiunn,tiongchhiunn
重奏,tîng-tsàu,25,têng-chàu,ting5tsau3,teng5chau3,tingtsau,tengchau
重心,tāng-sim,25,tāng-sim,tang7sim1,tang7sim1,tangsim,tangsim
重量,tāng-liōng,25,tāng-liōng,tang7liong7,tang7liong7,tangliong,tangliong
重音,tāng-im,25,tāng-im,tang7im1,tang7im1,tangim,tangim
野狗,iá-káu,25,iá-káu,ia2kau2,ia2kau2,iakau,iakau
量筒,liông-tâng,25,liông-tâng,liong5tang5,liong5tang5,liongtang,liongtang
量筒,niû-tâng,25,niû-tâng,niu5tang5,niu5tang5,niutang,niutang
量詞,liōng-sû,25,liōng-sû,liong7su5,liong7su5,liongsu,liongsu
金屬,kim-sio̍k,25,kim-sio̍k,kim1siok8,kim1siok8,kimsiok,kimsiok
針灸,tsiam-kù,25,chiam-kù,tsiam1ku3,chiam1ku3,tsiamku,chiamku
針筆,tsiam-pit,25,chiam-pit,tsiam1pit4,chiam1pit4,tsiampit,chiampit
針筒,tsiam-tâng,25,chiam-tâng,tsiam1tang5,chiam1tang5,tsiamtang,chiamtang
釣餌,tiò-jī,25,tiò-jī,tio3ji7,tio3ji7,tioji,tioji
鈍角,tūn-kak,25,tūn-kak,tun7kak4,tun7kak4,tunkak,tunkak
鈔仔,tshau-á,25,chhau-á,tshau1a2,chhau1a2,tshaua,chhaua
鉛球,iân-kiû,25,iân-kiû,ian5kiu5,ian5kiu5,iankiu,iankiu
銀票,gîn-phiò,25,gîn-phiò,gin5phio3,gin5phio3,ginphio,ginphio
銀色,gîn-sik,25,gîn-sek,gin5sik4,gin5sek4,ginsik,ginsek
銅管,tâng-kuán,25,tâng-koán,tang5kuan2,tang5koan2,tangkuan,tangkoan
銅線,tâng-suànn,25,tâng-sòaⁿ,tang5suann3,tang5soann3,tangsuann,tangsoann
鋒面,hong-bīn,25,hong-bīn,hong1bin7,hong1bin7,hongbin,hongbin
錐體,tsui-thé,25,chui-thé,tsui1the2,chui1the2,tsuithe,chuithe
錢仔,tsînn-á,25,chîⁿ-á,tsinn5a2,chinn5a2,tsinna,chinna
錢鼓,tsînn-kóo,25,chîⁿ-kó͘,tsinn5koo2,chinn5koo2,tsinnkoo,chinnkoo
鏡座,kiànn-tsō,25,kiàⁿ-chō,kiann3tso7,kiann3cho7,kianntso,kianncho
鏡臂,kiànn-pì,25,kiàⁿ-pì,kiann3pi3,kiann3pi3,kiannpi,kiannpi
鐘擺,tsing-pái,25,cheng-pái,tsing1pai2,cheng1pai2,tsingpai,chengpai
鐵路,thih-lōo,25,thih-lō͘,thih4loo7,thih4loo7,thihloo,thihloo
鐵鉼,thih-phiánn,25,thih-phiáⁿ,thih4phiann2,thih4phiann2,thihphiann,thihphiann
鑼仔,lô-á,25,lô-á,lo5a2,lo5a2,loa,loa
長度,tn̂g-tōo,25,tn̂g-tō͘,tng5too7,tng5too7,tngtoo,tngtoo
長石,tn̂g-tsio̍h,25,tn̂g-chio̍h,tng5tsioh8,tng5chioh8,tngtsioh,tngchioh
長篇,tn̂g-phinn,25,tn̂g-phiⁿ,tng5phinn1,tng5phinn1,tngphinn,tngphinn
長邊,tn̂g-pinn,25,tn̂g-piⁿ,tng5pinn1,tng5pinn1,tngpinn,tngpinn
長針,tn̂g-tsiam,25,tn̂g-chiam,tng5tsiam1,tng5chiam1,tngtsiam,tngchiam
門路,mn̂g-lōo,25,mn̂g-lō͘,mng5loo7,mng5loo7,mngloo,mngloo
開仔,khui-á,25,khui-á,khui1a2,khui1a2,khuia,khuia
開墾,khai-khún,25,khai-khún,khai1khun2,khai1khun2,khaikhun,khaikhun
開學,khai-ha̍k,25,khai-ha̍k,khai1hak8,khai1hak8,khaihak,khaihak
開學,khai-o̍h,25,khai-o̍h,khai1oh8,khai1oh8,khaioh,khaioh
開展,khai-tián,25,khai-tián,khai1tian2,khai1tian2,khaitian,khaitian
開球,khui-kiû,25,khui-kiû,khui1kiu5,khui1kiu5,khuikiu,khuikiu
開荒,khui-hng,25,khui-hng,khui1hng1,khui1hng1,khuihng,khuihng
開銷,khai-siau,25,khai-siau,khai1siau1,khai1siau1,khaisiau,khaisiau
閏年,jūn-nî,25,jūn-nî,jun7ni5,jun7ni5,junni,junni
閬音,làng-im,25,làng-im,lang3im1,lang3im1,langim,langim
闊度,khuah-tōo,25,khoah-tō͘,khuah4too7,khoah4too7,khuahtoo,khoahtoo
闊邊,khuah-pinn,25,khoah-piⁿ,khuah4pinn1,khoah4pinn1,khuahpinn,khoahpinn
關節,kuan-tsat,25,koan-chat,kuan1tsat4,koan1chat4,kuantsat,koanchat
阮琴,guán-khîm,25,goán-khîm,guan2khim5,goan2khim5,guankhim,goankhim
防守,hông-siú,25,hông-siú,hong5siu2,hong5siu2,hongsiu,hongsiu
防腐,hông-hú,25,hông-hú,hong5hu2,hong5hu2,honghu,honghu
防蟲,hông-thâng,25,hông-thâng,hong5thang5,hong5thang5,hongthang,hongthang
防鉎,hông-sian,25,hông-sian,hong5sian1,hong5sian1,hongsian,hongsian
阻礙,tsóo-gāi,25,chó͘-gāi,tsoo2gai7,choo2gai7,tsoogai,choogai
附錄,hù-lio̍k,25,hù-lio̍k,hu3liok8,hu3liok8,huliok,huliok
附錄,hù-lo̍k,25,hù-lo̍k,hu3lok8,hu3lok8,hulok,hulok
降冪,kàng-bi̍k,25,kàng-be̍k,kang3bik8,kang3bek8,kangbik,kangbek
降雨,kàng-hōo,25,kàng-hō͘,kang3hoo7,kang3hoo7,kanghoo,kanghoo
