tl,hanzi,frequency,poj,tl_num,poj_num
thôo-tāu-hu,塗豆麩,16,thô͘-tāu-hu,thoo5tau7hu,thoo5tau7hu
thióng-á-poo,塚仔埔,16,thióng-á-po͘,thiong2a2poo,thiong2a2poo
bāng-á-poo,墓仔埔,16,bāng-á-po͘,bang7a2poo,bang7a2poo
bōng-á-poo,墓仔埔,16,bōng-á-po͘,bong7a2poo,bong7a2poo
tuī-kha-khì,墜跤氣,16,tūi-kha-khì,tui7khakhi3,tui7khakhi3
ba̍k-tsa̍t-á,墨賊仔,16,ba̍k-cha̍t-á,bak8tsat8a2,bak8chat8a2
ah-lo̍h-tué,壓落底,16,ah-lo̍h-tóe,ahloh8tue2,ahloh8toe2
ah-lo̍h-té,壓落底,16,ah-lo̍h-té,ahloh8te2,ahloh8te2
ah-lo̍h-sìng,壓落性,16,ah-lo̍h-sèng,ahloh8sing3,ahloh8seng3
sū-lîm-khu,士林區,16,sū-lîm-khu,su7lim5khu,su7lim5khu
tsòng-uî-hiong,壯圍鄉,16,chòng-ûi-hiong,tsong3ui5hiong,chong3ui5hiong
siū-hong-khe,壽豐溪,16,siū-hong-khe,siu7hongkhe,siu7hongkhe
siū-hong-hiong,壽豐鄉,16,siū-hong-hiong,siu7honghiong,siu7honghiong
hā-līng-iânn,夏令營,16,hā-lēng-iâⁿ,ha7ling7iann5,ha7leng7iann5
guā-kok-lâng,外國人,16,gōa-kok-lâng,gua7koklang5,goa7koklang5
guā-poo-khu,外埔區,16,gōa-po͘-khu,gua7pookhu,goa7pookhu
guā-poo-thâu,外埠頭,16,gōa-po͘-thâu,gua7poothau5,goa7poothau5
guā-ke-tshù,外家厝,16,gōa-ke-chhù,gua7ketshu3,goa7kechhu3
guā-tsng-thâu,外庄頭,16,gōa-chng-thâu,gua7tsngthau5,goa7chngthau5
guē-sing-á,外甥仔,16,gōe-seng-á,gue7singa2,goe7senga2
guā-hâng-lâng,外行人,16,gōa-hâng-lâng,gua7hang5lang5,goa7hang5lang5
guā-lōo-á,外路仔,16,gōa-lō͘-á,gua7loo7a2,goa7loo7a2
to-muî-thé,多媒體,16,to-mûi-thé,tomui5the2,tomui5the2
to-kak-huà,多角化,16,to-kak-hòa,tokakhua3,tokakhoa3
iā-pôr-á,夜婆仔,16,iā-pôr-á,ia7por5a2,ia7por5a2
iā-tsóng-huē,夜總會,16,iā-chóng-hōe,ia7tsong2hue7,ia7chong2hoe7
iā-kan-pōo,夜間部,16,iā-kan-pō͘,ia7kanpoo7,ia7kanpoo7
bāng-sî-tāi,夢時代,16,bāng-sî-tāi,bang7si5tai7,bang7si5tai7
hué-kì-á,夥計仔,16,hóe-kì-á,hue2ki3a2,hoe2ki3a2
tāi-tiōng-hu,大丈夫,16,tāi-tiōng-hu,tai7tiong7hu,tai7tiong7hu
tāi-put-liáu,大不了,16,tāi-put-liáu,tai7putliau2,tai7putliau2
tāi-sian-sī,大仙寺,16,tāi-sian-sī,tai7siansi7,tai7siansi7
tuā-tāi-tsì,大代誌,16,tōa-tāi-chì,tua7tai7tsi3,toa7tai7chi3
tuā-peh-á,大伯仔,16,tōa-peh-á,tua7peha2,toa7peha2
tuā-ka-la̍h,大佳臘,16,tōa-ka-la̍h,tua7kalah8,toa7kalah8
tuā-lāi-khu,大內區,16,tōa-lāi-khu,tua7lai7khu,toa7lai7khu
tuā-tshut-tshiú,大出手,16,tōa-chhut-chhiú,tua7tshuttshiu2,toa7chhutchhiu2
tuā-tshù-khí,大厝起,16,tōa-chhù-khí,tua7tshu3khi2,toa7chhu3khi2
tāi-tông-á,大同仔,16,tāi-tông-á,tai7tong5a2,tai7tong5a2
tāi-tông-khu,大同區,16,tāi-tông-khu,tai7tong5khu,tai7tong5khu
tāi-tông-hiong,大同鄉,16,tāi-tông-hiong,tai7tong5hiong,tai7tong5hiong
tuā-sì-kuè,大四界,16,tōa-sì-kòe,tua7si3kue3,toa7si3koe3
tuā-sì-kè,大四界,16,tōa-sì-kè,tua7si3ke3,toa7si3ke3
tuā-hn̂g-khu,大園區,16,tōa-hn̂g-khu,tua7hng5khu,toa7hng5khu
tuā-pînn-nâ,大坪林,16,tōa-pîⁿ-nâ,tua7pinn5na5,toa7pinn5na5
tuā-khu-hn̂g,大坵園,16,tōa-khu-hn̂g,tua7khuhng5,toa7khuhng5
tuā-siânn-hiong,大城鄉,16,tōa-siâⁿ-hiong,tua7siann5hiong,toa7siann5hiong
tuā-poo-sim,大埔心,16,tōa-po͘-sim,tua7poosim,toa7poosim
tuā-poo-nâ,大埔林,16,tōa-po͘-nâ,tua7poona5,toa7poona5
tuā-poo-hiong,大埔鄉,16,tōa-po͘-hiong,tua7poohiong,toa7poohiong
tuā-pi-hiong,大埤鄉,16,tōa-pi-hiong,tua7pihiong,toa7pihiong
tuā-bōng-kong,大墓公,16,tōa-bōng-kong,tua7bong7kong,toa7bong7kong
tuā-bōo-kong,大墓公,16,tōa-bō͘-kong,tua7boo7kong,toa7boo7kong
tuā-tuī-tiông,大墜腸,16,tōa-tūi-tiông,tua7tui7tiong5,toa7tui7tiong5
tuā-pà-á,大壩仔,16,tōa-pà-á,tua7pa3a2,toa7pa3a2
tuā-to-sòo,大多數,16,tōa-to-sò͘,tua7tosoo3,toa7tosoo3
tāi-to-sòo,大多數,16,tāi-to-sò͘,tai7tosoo3,tai7tosoo3
tuā-kīm-tshuì,大妗喙,16,tōa-kīm-chhùi,tua7kim7tshui3,toa7kim7chhui3
tuā-koo-á,大姑仔,16,tōa-ko͘-á,tua7kooa2,toa7kooa2
tuā-niôo-koo,大娘姑,16,tōa-niô͘-ko͘,tua7nioo5koo,toa7nioo5koo
tuā-niû-koo,大娘姑,16,tōa-niû-ko͘,tua7niu5koo,toa7niu5koo
tāi-an-khu,大安區,16,tāi-an-khu,tai7ankhu,tai7ankhu
tāi-an-khe,大安溪,16,tāi-an-khe,tai7ankhe,tai7ankhe
tuā-kuann-á,大官仔,16,tōa-koaⁿ-á,tua7kuanna2,toa7koanna2
tuā-kuann-hóo,大官虎,16,tōa-koaⁿ-hó͘,tua7kuannhoo2,toa7koannhoo2
tuā-ke-á,大家仔,16,tōa-ke-á,tua7kea2,toa7kea2
tuā-ke-kháu,大家口,16,tōa-ke-kháu,tua7kekhau2,toa7kekhau2
ta-ke-kuann,大家官,16,ta-ke-koaⁿ,takekuann,takekoann
tuā-pù-ong,大富翁,16,tōa-pù-ong,tua7pu3ong,toa7pu3ong
tuā-liâu-khu,大寮區,16,tōa-liâu-khu,tua7liau5khu,toa7liau5khu
tuā-sió-tsiá,大小姐,16,tōa-sió-chiá,tua7sio2tsia2,toa7sio2chia2
tuā-tūn-suann,大屯山,16,tōa-tūn-soaⁿ,tua7tun7suann,toa7tun7soann
tāi-tūn-suann,大屯山,16,tāi-tūn-soaⁿ,tai7tun7suann,tai7tun7soann
tuā-suann-lua̍h,大山剌,16,tōa-soaⁿ-loa̍h,tua7suannluah8,toa7soannloah8
tuā-kho-khàm,大嵙崁,16,tōa-kho-khàm,tua7khokham3,toa7khokham3
tuā-khoo-khàm,大嵙崁,16,tōa-kho͘-khàm,tua7khookham3,toa7khookham3
tuā-kho-hām,大嵙陷,16,tōa-kho-hām,tua7khoham7,toa7khoham7
tuā-khoo-hām,大嵙陷,16,tōa-kho͘-hām,tua7khooham7,toa7khooham7
tuā-kóng-hiân,大廣絃,16,tōa-kóng-hiân,tua7kong2hian5,toa7kong2hian5
tuā-sim-khuì,大心氣,16,tōa-sim-khùi,tua7simkhui3,toa7simkhui3
tuā-tshiú-pit,大手筆,16,tōa-chhiú-pit,tua7tshiu2pit,toa7chhiu2pit
tuā-tshiú-bīn,大手面,16,tōa-chhiú-bīn,tua7tshiu2bin7,toa7chhiu2bin7
tuā-bó-kong,大拇公,16,tōa-bó-kong,tua7bo2kong,toa7bo2kong
tuā-bú-kong,大拇公,16,tōa-bú-kong,tua7bu2kong,toa7bu2kong
tuā-bú-ong,大拇翁,16,tōa-bú-ong,tua7bu2ong,toa7bu2ong
tuā-bó-thâu,大拇頭,16,tōa-bó-thâu,tua7bo2thau5,toa7bo2thau5
tuā-bú-thâu,大拇頭,16,tōa-bú-thâu,tua7bu2thau5,toa7bu2thau5
tuā-pōo-bú,大捗拇,16,tōa-pō͘-bú,tua7poo7bu2,toa7poo7bu2
tuǎ-pǒo-bú,大捗拇,16,tǒa-pǒ͘-bú,tua6poo6bu2,toa6poo6bu2
tuā-pu-ong,大捗翁,16,tōa-pu-ong,tua7puong,toa7puong
tuā-tshia-piànn,大捙拚,16,tōa-chhia-piàⁿ,tua7tshiapiann3,toa7chhiapiann3
tuā-piànn-sàu,大摒掃,16,tōa-piàⁿ-sàu,tua7piann3sau3,toa7piann3sau3
tuā-ji̍t-hóo,大日虎,16,tōa-ji̍t-hó͘,tua7jit8hoo2,toa7jit8hoo2
tuā-li̍t-hóo,大日虎,16,tōa-li̍t-hó͘,tua7lit8hoo2,toa7lit8hoo2
tuā-poo-ji̍t,大晡日,16,tōa-po͘-ji̍t,tua7poojit8,toa7poojit8
tuā-poo-li̍t,大晡日,16,tōa-po͘-li̍t,tua7poolit8,toa7poolit8
tuā-pún-iânn,大本營,16,tōa-pún-iâⁿ,tua7pun2iann5,toa7pun2iann5
tāi-tshuan-hiong,大村鄉,16,tāi-chhoan-hiong,tai7tshuanhiong,tai7chhoanhiong
tuā-nâ-tìn,大林鎮,16,tōa-nâ-tìn,tua7na5tin3,toa7na5tin3
tuā-tshiū-khu,大樹區,16,tōa-chhiū-khu,tua7tshiu7khu,toa7chhiu7khu
tuā-tshiū-kha,大樹跤,16,tōa-chhiū-kha,tua7tshiu7kha,toa7chhiu7kha
tuā-kiô-thâu,大橋頭,16,tōa-kiô-thâu,tua7kio5thau5,toa7kio5thau5
thái-bú-suann,大武山,16,thái-bú-soaⁿ,thai2bu2suann,thai2bu2soann
tāi-bú-suann,大武山,16,tāi-bú-soaⁿ,tai7bu2suann,tai7bu2soann
tāi-bú-hiong,大武鄉,16,tāi-bú-hiong,tai7bu2hiong,tai7bu2hiong
tuā-khuì-tshuán,大氣喘,16,tōa-khùi-chhoán,tua7khui3tshuan2,toa7khui3chhoan2
tuǎ-khuì-tshuán,大氣喘,16,tǒa-khùi-chhoán,tua6khui3tshuan2,toa6khui3chhoan2
tuā-tsuí-tshâ,大水柴,16,tōa-chúi-chhâ,tua7tsui2tsha5,toa7chui2chha5
tuā-tsuí-hiā,大水蟻,16,tōa-chúi-hiā,tua7tsui2hia7,toa7chui2hia7
tuā-ôo-kháu,大湖口,16,tōa-ô͘-kháu,tua7oo5khau2,toa7oo5khau2
tuā-ôo-hiong,大湖鄉,16,tōa-ô͘-hiong,tua7oo5hiong,toa7oo5hiong
tāi-khe-khu,大溪區,16,tāi-khe-khu,tai7khekhu,tai7khekhu
tuā-hàn-kiánn,大漢囝,16,tōa-hàn-kiáⁿ,tua7han3kiann2,toa7han3kiann2
tāi-hàn-khe,大漢溪,16,tāi-hàn-khe,tai7han3khe,tai7han3khe
tāi-lí-tsio̍h,大理石,16,tāi-lí-chio̍h,tai7li2tsioh8,tai7li2chioh8
tāi-kah-khu,大甲區,16,tāi-kah-khu,tai7kahkhu,tai7kahkhu
tāi-kah-khe,大甲溪,16,tāi-kah-khe,tai7kahkhe,tai7kahkhe
tāi-kah-tshio̍h,大甲蓆,16,tāi-kah-chhio̍h,tai7kahtshioh8,tai7kahchhioh8
tuā--ê,大的,16,tōa--ê,tua7e5,toa7e5
tuā-ba̍k-khóng,大目孔,16,tōa-ba̍k-khóng,tua7bak8khong2,toa7bak8khong2
tuā-ba̍k-kàng,大目降,16,tōa-ba̍k-kàng,tua7bak8kang3,toa7bak8kang3
tāi-tsiòng-iâ,大眾爺,16,tāi-chiòng-iâ,tai7tsiong3ia5,tai7chiong3ia5
tuā-ta-khe,大礁溪,16,tōa-ta-khe,tua7takhe,toa7takhe
tuā-tann-khe,大礁溪,16,tōa-taⁿ-khe,tua7tannkhe,toa7tannkhe
tuā-siā-khu,大社區,16,tōa-siā-khu,tua7sia7khu,toa7sia7khu
tuā-khut-tsháu,大窟草,16,tōa-khut-chháu,tua7khuttshau2,toa7khutchhau2
tuā-khoo-tai,大箍呆,16,tōa-kho͘-tai,tua7khootai,toa7khootai
tuā-khoo-pé,大箍把,16,tōa-kho͘-pé,tua7khoope2,toa7khoope2
tuā-âng-hue,大紅花,16,tōa-âng-hoe,tua7ang5hue,toa7ang5hoe
tuā-suè-tiūnn,大細丈,16,tōa-sòe-tiūⁿ,tua7sue3tiunn7,toa7soe3tiunn7
tuǎ-suè-tiǔnn,大細丈,16,tǒa-sòe-tiǔⁿ,tua6sue3tiunn6,toa6soe3tiunn6
tuā-serè-sian,大細仙,16,tōa-sère-sian,tua7sere3sian,toa7sere3sian
tuā-suè-sian,大細仙,16,tōa-sòe-sian,tua7sue3sian,toa7soe3sian
tuā-sè-sian,大細仙,16,tōa-sè-sian,tua7se3sian,toa7se3sian
tuǎ-suè-sian,大細仙,16,tǒa-sòe-sian,tua6sue3sian,toa6soe3sian
tuā-suè-sim,大細心,16,tōa-sòe-sim,tua7sue3sim,toa7soe3sim
tuā-sè-sim,大細心,16,tōa-sè-sim,tua7se3sim,toa7se3sim
tuā-suè-hàn,大細漢,16,tōa-sòe-hàn,tua7sue3han3,toa7soe3han3
tuā-sè-hàn,大細漢,16,tōa-sè-hàn,tua7se3han3,toa7se3han3
tuā-suè-ba̍k,大細目,16,tōa-sòe-ba̍k,tua7sue3bak8,toa7soe3bak8
tuā-sè-ba̍k,大細目,16,tōa-sè-ba̍k,tua7se3bak8,toa7se3bak8
tuā-suè-siann,大細聲,16,tōa-sòe-siaⁿ,tua7sue3siann,toa7soe3siann
tuā-sè-siann,大細聲,16,tōa-sè-siaⁿ,tua7se3siann,toa7se3siann
tuā-sè-siān,大細腎,16,tōa-sè-siān,tua7se3sian7,toa7se3sian7
tuā-sè-lián,大細輦,16,tōa-sè-lián,tua7se3lian2,toa7se3lian2
tuā-huan-thâu,大翻頭,16,tōa-hoan-thâu,tua7huanthau5,toa7hoanthau5
tuā-siann-uē,大聲話,16,tōa-siaⁿ-ōe,tua7siannue7,toa7siannoe7
tuā-tōo-khu,大肚區,16,tōa-tō͘-khu,tua7too7khu,toa7too7khu
tuā-tōo-suann,大肚山,16,tōa-tō͘-soaⁿ,tua7too7suann,toa7too7soann
tuā-tōo-kui,大肚胿,16,tōa-tō͘-kui,tua7too7kui,toa7too7kui
tuā-tn̂g-kiànn,大腸鏡,16,tōa-tn̂g-kiàⁿ,tua7tng5kiann3,toa7tng5kiann3
tuā-bak-tóo,大腹肚,16,tōa-bak-tó͘,tua7baktoo2,toa7baktoo2
tuā-bat-tóo,大腹肚,16,tōa-bat-tó͘,tua7battoo2,toa7battoo2
tuā-pak-tóo,大腹肚,16,tōa-pak-tó͘,tua7paktoo2,toa7paktoo2
tuā-thuí-kut,大腿骨,16,tōa-thúi-kut,tua7thui2kut,toa7thui2kut
tāi-tsū-jiân,大自然,16,tāi-chū-jiân,tai7tsu7jian5,tai7chu7jian5
tāi-tsū-liân,大自然,16,tāi-chū-liân,tai7tsu7lian5,tai7chu7lian5
tāi-hin-kiong,大興宮,16,tāi-hin-kiong,tai7hinkiong,tai7hinkiong
tuā-tsi̍h-kháu,大舌口,16,tōa-chi̍h-kháu,tua7tsih8khau2,toa7chih8khau2
tuā-sik-huè,大色貨,16,tōa-sek-hòe,tua7sikhue3,toa7sekhoe3
tuā-sik-hè,大色貨,16,tōa-sek-hè,tua7sikhe3,toa7sekhe3
tuā-tshang-thâu,大蔥頭,16,tōa-chhang-thâu,tua7tshangthau5,toa7chhangthau5
tāi-se-iûnn,大西洋,16,tāi-se-iûⁿ,tai7seiunn5,tai7seiunn5
tuā-buē-tiûnn,大賣場,16,tōa-bōe-tiûⁿ,tua7bue7tiunn5,toa7boe7tiunn5
tuā-bē-tiûnn,大賣場,16,tōa-bē-tiûⁿ,tua7be7tiunn5,toa7be7tiunn5
tuā-thàn-tsînn,大趁錢,16,tōa-thàn-chîⁿ,tua7than3tsinn5,toa7than3chinn5
tuā-kha-tâng,大跤胴,16,tōa-kha-tâng,tua7khatang5,toa7khatang5
tuā-sin-miā,大身命,16,tōa-sin-miā,tua7sinmia7,toa7sinmia7
tuā-thong-lōo,大通路,16,tōa-thong-lō͘,tua7thongloo7,toa7thongloo7
tāi-tō-kong,大道公,16,tāi-tō-kong,tai7to7kong,tai7to7kong
tuā-pōo-hūn,大部份,16,tōa-pō͘-hūn,tua7poo7hun7,toa7poo7hun7
tāi-pōo-hūn,大部份,16,tāi-pō͘-hūn,tai7poo7hun7,tai7poo7hun7
tāi-lí-khu,大里區,16,tāi-lí-khu,tai7li2khu,tai7li2khu
tāi-lí-khi̍t,大里杙,16,tāi-lí-khi̍t,tai7li2khit8,tai7li2khit8
tāi-lí-khe,大里溪,16,tāi-lí-khe,tai7li2khe,tai7li2khe
tāi-ngé-khu,大雅區,16,tāi-ngé-khu,tai7nge2khu,tai7nge2khu
tuā-suat-suann,大雪山,16,tōa-soat-soaⁿ,tua7suatsuann,toa7soatsoann
tāi-siat-suann,大雪山,16,tāi-siat-soaⁿ,tai7siatsuann,tai7siatsoann
tuā-bīn-sîn,大面神,16,tōa-bīn-sîn,tua7bin7sin5,toa7bin7sin5
tuā-thâu-bó,大頭拇,16,tōa-thâu-bó,tua7thau5bo2,toa7thau5bo2
tuā-thâu-bú,大頭拇,16,tōa-thâu-bú,tua7thau5bu2,toa7thau5bu2
tuā-thâu-tshài,大頭菜,16,tōa-thâu-chhài,tua7thau5tshai3,toa7thau5chhai3
tuā-thâu-tshang,大頭蔥,16,tōa-thâu-chhang,tua7thau5tshang,toa7thau5chhang
tuā-ām-kui,大頷胿,16,tōa-ām-kui,tua7am7kui,toa7am7kui
tuā-pn̄g-tiàm,大飯店,16,tōa-pn̄g-tiàm,tua7png7tiam3,toa7png7tiam3
tuā-mī-kuann,大麵乾,16,tōa-mī-koaⁿ,tua7mi7kuann,toa7mi7koann
tuā-lông-pōng,大龍泵,16,tōa-lông-pōng,tua7long5pong7,toa7long5pong7
tuā-lān-pha,大𡳞脬,16,tōa-lān-pha,tua7lan7pha,toa7lan7pha
thian-kiú-pâi,天九牌,16,thian-kiú-pâi,thiankiu2pai5,thiankiu2pai5
thinn-kong-senn,天公生,16,thiⁿ-kong-seⁿ,thinnkongsenn,thinnkongsenn
thinn-kong-sinn,天公生,16,thiⁿ-kong-siⁿ,thinnkongsinn,thinnkongsinn
thinn-kong-tsóo,天公祖,16,thiⁿ-kong-chó͘,thinnkongtsoo2,thinnkongchoo2
thinn-kong-kim,天公金,16,thiⁿ-kong-kim,thinnkongkim,thinnkongkim
thian-hiō-kiong,天后宮,16,thian-hiō-kiong,thianhio7kiong,thianhio7kiong
thian-hōo-kiong,天后宮,16,thian-hō͘-kiong,thianhoo7kiong,thianhoo7kiong
thian-bûn-tâi,天文臺,16,thian-bûn-tâi,thianbun5tai5,thianbun5tai5
thian-bûn-kuán,天文館,16,thian-bûn-koán,thianbun5kuan2,thianbun5koan2
thinn-beh-kng,天欲光,16,thiⁿ-beh-kng,thinnbehkng,thinnbehkng
thinn-bueh-kng,天欲光,16,thiⁿ-boeh-kng,thinnbuehkng,thinnboehkng
thian-jiân-tāu,天然痘,16,thian-jiân-tāu,thianjian5tau7,thianjian5tau7
thian-káu-jia̍t,天狗熱,16,thian-káu-jia̍t,thiankau2jiat8,thiankau2jiat8
thian-káu-lia̍t,天狗熱,16,thian-káu-lia̍t,thiankau2liat8,thiankau2liat8
thinn-khong-sik,天空色,16,thiⁿ-khong-sek,thinnkhongsik,thinnkhongsek
thian-hua-pán,天花板,16,thian-hoa-pán,thianhuapan2,thianhoapan2
thinn-kha-ē,天跤下,16,thiⁿ-kha-ē,thinnkhae7,thinnkhae7
thài-pó-tshī,太保市,16,thài-pó-chhī,thai3po2tshi7,thai3po2chhi7
thài-pîng-khu,太平區,16,thài-pêng-khu,thai3ping5khu,thai3peng5khu
thài-pîng-iûnn,太平洋,16,thài-pêng-iûⁿ,thai3ping5iunn5,thai3peng5iunn5
thài-ki̍k-kûn,太極拳,16,thài-ke̍k-kûn,thai3kik8kun5,thai3kek8kun5
thài-pi̍k-tshenn,太白星,16,thài-pe̍k-chheⁿ,thai3pik8tshenn,thai3pek8chhenn
thài-pi̍k-tshinn,太白星,16,thài-pe̍k-chhiⁿ,thai3pik8tshinn,thai3pek8chhinn
thài-pe̍h-hún,太白粉,16,thài-pe̍h-hún,thai3peh8hun2,thai3peh8hun2
thài-pe̍h-tsiú,太白酒,16,thài-pe̍h-chiú,thai3peh8tsiu2,thai3peh8chiu2
thài--ê,太的,16,thài--ê,thai3e5,thai3e5
thài-mâ-lí,太麻里,16,thài-mâ-lí,thai3ma5li2,thai3ma5li2
iáu-siū-á,夭壽仔,16,iáu-siū-á,iau2siu7a2,iau2siu7a2
iáu-siū-kut,夭壽骨,16,iáu-siū-kut,iau2siu7kut,iau2siu7kut
giâ-tsio̍h-lián,夯石碾,16,giâ-chio̍h-lián,gia5tsioh8lian2,gia5chioh8lian2
giâ-ngē-ko,夯硬篙,16,giâ-ngē-ko,gia5nge7ko,gia5nge7ko
giâ-ngī-ko,夯硬篙,16,giâ-ngī-ko,gia5ngi7ko,gia5ngi7ko
sit-lâng-lé,失人禮,16,sit-lâng-lé,sitlang5le2,sitlang5le2
sit-kak-tshat,失覺察,16,sit-kak-chhat,sitkaktshat,sitkakchhat
sit-bīn-tsú,失面子,16,sit-bīn-chú,sitbin7tsu2,sitbin7chu2
sit-thé-biān,失體面,16,sit-thé-biān,sitthe2bian7,sitthe2bian7
sit-thé-bīn,失體面,16,sit-thé-bīn,sitthe2bin7,sitthe2bin7
kî-bú-tsut,奇武卒,16,kî-bú-chut,ki5bu2tsut,ki5bu2chut
hōng-thian-kiong,奉天宮,16,hōng-thian-kiong,hong7thiankiong,hong7thiankiong
thò-thâu-uē,套頭話,16,thò-thâu-ōe,tho3thau5ue7,tho3thau5oe7
pùn-ki-ôo,奮起湖,16,pùn-ki-ô͘,pun3kioo5,pun3kioo5
ni-á-phè,奶仔帕,16,ni-á-phè,nia2phe3,nia2phe3
ling-á-bah,奶仔肉,16,leng-á-bah,linga2bah,lenga2bah
lin-tshuì-á,奶喙仔,16,lin-chhùi-á,lintshui3a2,linchhui3a2
ling-tshuì-á,奶喙仔,16,leng-chhùi-á,lingtshui3a2,lengchhui3a2
ni-tshuì-á,奶喙仔,16,ni-chhùi-á,nitshui3a2,nichhui3a2
lin-phè-á,奶帕仔,16,lin-phè-á,linphe3a2,linphe3a2
ling-phè-á,奶帕仔,16,leng-phè-á,lingphe3a2,lengphe3a2
ni-phè-á,奶帕仔,16,ni-phè-á,niphe3a2,niphe3a2
lin-bú-tshia,奶母車,16,lin-bú-chhia,linbu2tshia,linbu2chhia
ling-bó-tshia,奶母車,16,leng-bó-chhia,lingbo2tshia,lengbo2chhia
ling-bú-tshia,奶母車,16,leng-bú-chhia,lingbu2tshia,lengbu2chhia
ni-bó-tshia,奶母車,16,ni-bó-chhia,nibo2tshia,nibo2chhia
ni-bú-tshia,奶母車,16,ni-bú-chhia,nibu2tshia,nibu2chhia
hó-tāi-tsì,好代誌,16,hó-tāi-chì,ho2tai7tsi3,ho2tai7chi3
hó-ka-tsài,好佳哉,16,hó-ka-chài,ho2katsai3,ho2kachai3
hó-hiann-tī,好兄弟,16,hó-hiaⁿ-tī,ho2hiannti7,ho2hiannti7
hó-kiat-tiāu,好吉兆,16,hó-kiat-tiāu,ho2kiattiau7,ho2kiattiau7
hó-bî-sī,好唯是,16,hó-bî-sī,ho2bi5si7,ho2bi5si7
hó-bī-sī,好唯是,16,hó-bī-sī,ho2bi7si7,ho2bi7si7
hó-tshuì-táu,好喙斗,16,hó-chhùi-táu,ho2tshui3tau2,ho2chhui3tau2
hó-tshuì-suí,好喙水,16,hó-chhùi-súi,ho2tshui3sui2,ho2chhui3sui2
hó-pò-ìng,好報應,16,hó-pò-èng,ho2po3ing3,ho2po3eng3
hó-hó-lâng,好好人,16,hó-hó-lâng,ho2ho2lang5,ho2ho2lang5
hó-hó-á,好好仔,16,hó-hó-á,ho2ho2a2,ho2ho2a2
hó-jī-ūn,好字運,16,hó-jī-ūn,ho2ji7un7,ho2ji7un7
hó-lī-ūn,好字運,16,hó-lī-ūn,ho2li7un7,ho2li7un7
hó-nî-tang,好年冬,16,hó-nî-tang,ho2ni5tang,ho2ni5tang
hó-tshái-thâu,好彩頭,16,hó-chhái-thâu,ho2tshai2thau5,ho2chhai2thau5
hó-sìng-tuē,好性地,16,hó-sèng-tōe,ho2sing3tue7,ho2seng3toe7
hó-sìng-tē,好性地,16,hó-sèng-tē,ho2sing3te7,ho2seng3te7
hó-liú-la̍k,好扭搦,16,hó-liú-la̍k,ho2liu2lak8,ho2liu2lak8
hó-ki-kut,好枝骨,16,hó-ki-kut,ho2kikut,ho2kikut
hó-siau-sit,好消息,16,hó-siau-sit,ho2siausit,ho2siausit
hó-káu-ūn,好狗運,16,hó-káu-ūn,ho2kau2un7,ho2kau2un7
hó-khuànn-thâu,好看頭,16,hó-khòaⁿ-thâu,ho2khuann3thau5,ho2khoann3thau5
hó-lé-á,好禮仔,16,hó-lé-á,ho2le2a2,ho2le2a2
hó-tshiò-sîn,好笑神,16,hó-chhiò-sîn,ho2tshio3sin5,ho2chhio3sin5
hó-io-tshī,好育飼,16,hó-io-chhī,ho2iotshi7,ho2iochhi7
hó-thâu-tshuì,好頭喙,16,hó-thâu-chhùi,ho2thau5tshui3,ho2thau5chhui3
hó-thâu-tshái,好頭彩,16,hó-thâu-chhái,ho2thau5tshai2,ho2thau5chhai2
hó-gia̍h-lâng,好額人,16,hó-gia̍h-lâng,ho2giah8lang5,ho2giah8lang5
hó-giā-lâng,好額人,16,hó-giā-lâng,ho2gia7lang5,ho2gia7lang5
hór-gia̍h-lâng,好額人,16,hór-gia̍h-lâng,hor2giah8lang5,hor2giah8lang5
hór-giā-lâng,好額人,16,hór-giā-lâng,hor2gia7lang5,hor2gia7lang5
hó-hong-ji̍t,好風日,16,hó-hong-ji̍t,ho2hongjit8,ho2hongjit8
hó-hong-li̍t,好風日,16,hó-hong-li̍t,ho2honglit8,ho2honglit8
hó-tsia̍h-khùn,好食睏,16,hó-chia̍h-khùn,ho2tsiah8khun3,ho2chiah8khun3
hó-phīnn-sai,好鼻獅,16,hó-phīⁿ-sai,ho2phinn7sai,ho2phinn7sai
jû-hu-jîn,如夫人,16,jû-hu-jîn,ju5hujin5,ju5hujin5
lû-hu-lîn,如夫人,16,lû-hu-lîn,lu5hulin5,lu5hulin5
ki-lí-hōo,妓女戶,16,ki-lí-hō͘,kili2hoo7,kili2hoo7
ki-lír-hōo,妓女戶,16,ki-lír-hō͘,kilir2hoo7,kilir2hoo7
ki-lú-hōo,妓女戶,16,ki-lú-hō͘,kilu2hoo7,kilu2hoo7
ki-lú-īnn,妓女院,16,ki-lú-īⁿ,kilu2inn7,kilu2inn7
ḿ--á,姆仔,16,ḿ--á,m2a2,m2a2
tsé--á,姊仔,16,ché--á,tse2a2,che2a2
tsí--á,姊仔,16,chí--á,tsi2a2,chi2a2
tsí-bē-á,姊妹仔,16,chí-bē-á,tsi2be7a2,chi2be7a2
tsí-bēr-á,姊妹仔,16,chí-bēr-á,tsi2ber7a2,chi2ber7a2
tsiá-tē-á,姐弟仔,16,chiá-tē-á,tsia2te7a2,chia2te7a2
tsiá-bó-á,姐母仔,16,chiá-bó-á,tsia2bo2a2,chia2bo2a2
koo-tiǔnn-kong,姑丈公,16,ko͘-tiǔⁿ-kong,kootiunn6kong,kootiunn6kong
