hanzi,tl,frequency,poj,tl_num,poj_num,tl_notone,poj_notone
蕠,lû,50,lû,lu5,lu5,lu,lu
蕨,keh,50,keh,keh4,keh4,keh,keh
蕨,kerh,50,kerh,kerh4,kerh4,kerh,kerh
蕨,kè,50,kè,ke3,ke3,ke,ke
蕨,kèr,50,kèr,ker3,ker3,ker,ker
蕩,tǒng,50,tǒng,tong6,tong6,tong,tong
蕷,īr,50,īr,ir7,ir7,ir,ir
蕼,sìr,50,sìr,sir3,sir3,sir,sir
蕼,sù,50,sù,su3,su3,su,su
薃,hō,50,hō,ho7,ho7,ho,ho
薃,hǒ,50,hǒ,ho6,ho6,ho,ho
薈,hēr,50,hēr,her7,her7,her,her
薋,tsîr,50,chîr,tsir5,chir5,tsir,chir
薋,tsû,50,chû,tsu5,chu5,tsu,chu
薖,khe,50,khe,khe1,khe1,khe,khe
薖,kher,50,kher,kher1,kher1,kher,kher
薺,tsîr,50,chîr,tsir5,chir5,tsir,chir
薺,tsû,50,chû,tsu5,chu5,tsu,chu
藇,sīr,50,sīr,sir7,sir7,sir,sir
藇,sǐr,50,sǐr,sir6,sir6,sir,sir
藎,tsǐn,50,chǐn,tsin6,chin6,tsin,chin
藘,lîr,50,lîr,lir5,lir5,lir,lir
藝,gerē,50,gēre,gere7,gere7,gere,gere
藝,gēe,50,gēe,gee7,gee7,gee,gee
藠,giō,50,giō,gio7,gio7,gio,gio
藠,giǒ,50,giǒ,gio6,gio6,gio,gio
藧,uān,50,oān,uan7,oan7,uan,oan
藧,uǎn,50,oǎn,uan6,oan6,uan,oan
藷,tsir,50,chir,tsir1,chir1,tsir,chir
藷,tsîr,50,chîr,tsir5,chir5,tsir,chir
藷,tsû,50,chû,tsu5,chu5,tsu,chu
藸,tir,50,tir,tir1,tir1,tir,tir
藸,tu,50,tu,tu1,tu1,tu,tu
藿,heh,50,heh,heh4,heh4,heh,heh
藿,herh,50,herh,herh4,herh4,herh,herh
蘌,gír,50,gír,gir2,gir2,gir,gir
蘌,gú,50,gú,gu2,gu2,gu,gu
蘧,kîr,50,kîr,kir5,kir5,kir,kir
虎,hió,50,hió,hio2,hio2,hio,hio
虒,sir,50,sir,sir1,sir1,sir,sir
虒,su,50,su,su1,su1,su,su
處,tshír,50,chhír,tshir2,chhir2,tshir,chhir
虗,hir,50,hir,hir1,hir1,hir,hir
虗,hu,50,hu,hu1,hu1,hu,hu
虛,hir,50,hir,hir1,hir1,hir,hir
虡,kīr,50,kīr,kir7,kir7,kir,kir
虡,kǐr,50,kǐr,kir6,kir6,kir,kir
虸,tsír,50,chír,tsir2,chir2,tsir,chir
虸,tsú,50,chú,tsu2,chu2,tsu,chu
蚌,pǎng,50,pǎng,pang6,pang6,pang,pang
蚥,hú,50,hú,hu2,hu2,hu,hu
蚥,hū,50,hū,hu7,hu7,hu,hu
蚥,hǔ,50,hǔ,hu6,hu6,hu,hu
蚵,iô,50,iô,io5,io5,io,io
蚷,kīr,50,kīr,kir7,kir7,kir,kir
蚷,kū,50,kū,ku7,ku7,ku,ku
蚷,kǐr,50,kǐr,kir6,kir6,kir,kir
蛗,hū,50,hū,hu7,hu7,hu,hu
蛗,hǔ,50,hǔ,hu6,hu6,hu,hu
蜀,tsi̍k,50,che̍k,tsik8,chek8,tsik,chek
蜀,tsi̍t,50,chi̍t,tsit8,chit8,tsit,chit
蜃,sǐn,50,sǐn,sin6,sin6,sin,sin
蜄,sīn,50,sīn,sin7,sin7,sin,sin
蜄,sǐn,50,sǐn,sin6,sin6,sin,sin
蜌,pě,50,pě,pe6,pe6,pe,pe
蜍,sîr,50,sîr,sir5,sir5,sir,sir
蜍,tsîr,50,chîr,tsir5,chir5,tsir,chir
蜑,tǎn,50,tǎn,tan6,tan6,tan,tan
蜛,kir,50,kir,kir1,kir1,kir,kir
蜛,ku,50,ku,ku1,ku1,ku,ku
蜠,kūn,50,kūn,kun7,kun7,kun,kun
蜠,kǔn,50,kǔn,kun6,kun6,kun,kun
蜤,sir,50,sir,sir1,sir1,sir,sir
蜤,su,50,su,su1,su1,su,su
蜭,hām,50,hām,ham7,ham7,ham,ham
蜭,hǎm,50,hǎm,ham6,ham6,ham,ham
蜯,pāng,50,pāng,pang7,pang7,pang,pang
蜯,pǎng,50,pǎng,pang6,pang6,pang,pang
蝌,khe,50,khe,khe1,khe1,khe,khe
蝌,kher,50,kher,kher1,kher1,kher,kher
蝑,sir,50,sir,sir1,sir1,sir,sir
蝑,su,50,su,su1,su1,su,su
蝜,hū,50,hū,hu7,hu7,hu,hu
蝜,hǔ,50,hǔ,hu6,hu6,hu,hu
蝦,hêe,50,hêe,hee5,hee5,hee,hee
蝫,tsir,50,chir,tsir1,chir1,tsir,chir
螄,sir,50,sir,sir1,sir1,sir,sir
螔,sir,50,sir,sir1,sir1,sir,sir
螔,su,50,su,su1,su1,su,su
螔,î,50,î,i5,i5,i,i
螶,kîr,50,kîr,kir5,kir5,kir,kir
螶,kû,50,kû,ku5,ku5,ku,ku
螹,tsiām,50,chiām,tsiam7,chiam7,tsiam,chiam
螹,tsiǎm,50,chiǎm,tsiam6,chiam6,tsiam,chiam
蟎,buán,50,boán,buan2,boan2,buan,boan
蟎,muâ,50,môa,mua5,moa5,mua,moa
蟓,siōng,50,siōng,siong7,siong7,siong,siong
蟓,siǒng,50,siǒng,siong6,siong6,siong,siong
蟖,sir,50,sir,sir1,sir1,sir,sir
蟖,su,50,su,su1,su1,su,su
蟝,kîr,50,kîr,kir5,kir5,kir,kir
蟝,kû,50,kû,ku5,ku5,ku,ku
蟴,sir,50,sir,sir1,sir1,sir,sir
蟴,su,50,su,su1,su1,su,su
蟹,herē,50,hēre,here7,here7,here,here
蟹,herě,50,hěre,here6,here6,here,here
蟹,hǎi,50,hǎi,hai6,hai6,hai,hai
蟺,siǎn,50,siǎn,sian6,sian6,sian,sian
蠀,tshir,50,chhir,tshir1,chhir1,tshir,chhir
蠀,tshu,50,chhu,tshu1,chhu1,tshu,chhu
蠐,tshê,50,chhê,tshe5,chhe5,tshe,chhe
蠐,tshêr,50,chhêr,tsher5,chher5,tsher,chher
蠩,tsir,50,chir,tsir1,chir1,tsir,chir
蠩,tsu,50,chu,tsu1,chu1,tsu,chu
蠶,tshirînn,50,chhîriⁿ,tshirinn5,chhirinn5,tshirinn,chhirinn
蠶,tshuînn,50,chhûiⁿ,tshuinn5,chhuinn5,tshuinn,chhuinn
蠶,tshâinn,50,chhâiⁿ,tshainn5,chhainn5,tshainn,chhainn
蠶,tshîng,50,chhêng,tshing5,chheng5,tshing,chheng
衟,tō,50,tō,to7,to7,to,to
衟,tōo,50,tō͘,too7,too7,too,too
衟,tǒ,50,tǒ,to6,to6,to,to
衟,tǒo,50,tǒ͘,too6,too6,too,too
衤,i,50,i,i1,i1,i,i
衶,tiōng,50,tiōng,tiong7,tiong7,tiong,tiong
衶,tiǒng,50,tiǒng,tiong6,tiong6,tiong,tiong
袌,phō,50,phō,pho7,pho7,pho,pho
袌,phǒ,50,phǒ,pho6,pho6,pho,pho
袒,tān,50,tān,tan7,tan7,tan,tan
袒,tǎn,50,tǎn,tan6,tan6,tan,tan
袓,tsīr,50,chīr,tsir7,chir7,tsir,chir
袓,tsǐr,50,chǐr,tsir6,chir6,tsir,chir
袪,khir,50,khir,khir1,khir1,khir,khir
被,phěr,50,phěr,pher6,pher6,pher,pher
被,phǐ,50,phǐ,phi6,phi6,phi,phi
被,pǐ,50,pǐ,pi6,pi6,pi,pi
袽,jîr,50,jîr,jir5,jir5,jir,jir
袽,lîr,50,lîr,lir5,lir5,lir,lir
袽,lû,50,lû,lu5,lu5,lu,lu
裋,sǔ,50,sǔ,su6,su6,su,su
裝,tshuang,50,chhoang,tshuang1,chhoang1,tshuang,chhoang
裡,lér,50,lér,ler2,ler2,ler,ler
裡,lín,50,lín,lin2,lin2,lin,lin
裡,ní,50,ní,ni2,ni2,ni,ni
裡,nńg,50,nńg,nng2,nng2,nng,nng
裼,theeh,50,theeh,theeh4,theeh4,theeh,theeh
裾,kir,50,kir,kir1,kir1,kir,kir
褆,sǐ,50,sǐ,si6,si6,si,si
褆,thê,50,thê,the5,the5,the,the
褙,pèr,50,pèr,per3,per3,per,per
褚,thír,50,thír,thir2,thir2,thir,thir
褲,khiò,50,khiò,khio3,khio3,khio,khio
襂,serm,50,serm,serm1,serm1,serm,serm
襂,sim,50,sim,sim1,sim1,sim,sim
襇,kirínn,50,kíriⁿ,kirinn2,kirinn2,kirinn,kirinn
襇,kuínn,50,kúiⁿ,kuinn2,kuinn2,kuinn,kuinn
襈,tsuān,50,choān,tsuan7,choan7,tsuan,choan
襈,tsuǎn,50,choǎn,tsuan6,choan6,tsuan,choan
襐,siōng,50,siōng,siong7,siong7,siong,siong
襐,siǒng,50,siǒng,siong6,siong6,siong,siong
襞,phué,50,phóe,phue2,phoe2,phue,phoe
襳,serm,50,serm,serm1,serm1,serm,serm
襳,sim,50,sim,sim1,sim1,sim,sim
西,sie,50,sie,sie1,sie1,sie,sie
覀,hà,50,hà,ha3,ha3,ha,ha
覗,sir,50,sir,sir1,sir1,sir,sir
覷,tshìr,50,chhìr,tshir3,chhir3,tshir,chhir
觔,kirn,50,kirn,kirn1,kirn1,kirn,kirn
觛,tān,50,tān,tan7,tan7,tan,tan
觛,tǎn,50,tǎn,tan6,tan6,tan,tan
觜,tsir,50,chir,tsir1,chir1,tsir,chir
觜,tsu,50,chu,tsu1,chu1,tsu,chu
觟,huā,50,hōa,hua7,hoa7,hua,hoa
觟,huǎ,50,hǒa,hua6,hoa6,hua,hoa
解,hāi,50,hāi,hai7,hai7,hai,hai
解,hǎi,50,hǎi,hai6,hai6,hai,hai
解,kerè,50,kère,kere3,kere3,kere,kere
解,keré,50,kére,kere2,kere2,kere,kere
解,kài,50,kài,kai3,kai3,kai,kai
觨,hūn,50,hūn,hun7,hun7,hun,hun
觨,hǔn,50,hǔn,hun6,hun6,hun,hun
訁,giân,50,giân,gian5,gian5,gian,gian
訁,gân,50,gân,gan5,gan5,gan,gan
訔,gîrn,50,gîrn,girn5,girn5,girn,girn
訔,gûn,50,gûn,gun5,gun5,gun,gun
訝,gēe,50,gēe,gee7,gee7,gee,gee
訢,herm,50,herm,herm1,herm1,herm,herm
許,khió,50,khió,khio2,khio2,khio,khio
訶,ho,50,ho,ho1,ho1,ho,ho
訶,hoo,50,ho͘,hoo1,hoo1,hoo,hoo
訾,tshír,50,chhír,tshir2,chhir2,tshir,chhir
訾,tsir,50,chir,tsir1,chir1,tsir,chir
訾,tsu,50,chu,tsu1,chu1,tsu,chu
訾,tsír,50,chír,tsir2,chir2,tsir,chir
訾,tsú,50,chú,tsu2,chu2,tsu,chu
訿,tshír,50,chhír,tshir2,chhir2,tshir,chhir
訿,tsír,50,chír,tsir2,chir2,tsir,chir
訿,tsú,50,chú,tsu2,chu2,tsu,chu
詎,kīr,50,kīr,kir7,kir7,kir,kir
詎,kǐr,50,kǐr,kir6,kir6,kir,kir
詝,thír,50,thír,thir2,thir2,thir,thir
詞,sîr,50,sîr,sir5,sir5,sir,sir
詡,hír,50,hír,hir2,hir2,hir,hir
詪,hírn,50,hírn,hirn2,hirn2,hirn,hirn
詼,kher,50,kher,kher1,kher1,kher,kher
語,gīr,50,gīr,gir7,gir7,gir,gir
誢,hiān,50,hiān,hian7,hian7,hian,hian
誢,hiǎn,50,hiǎn,hian6,hian6,hian,hian
誾,gîrn,50,gîrn,girn5,girn5,girn,girn
諓,tsiān,50,chiān,tsian7,chian7,tsian,chian
諓,tsiǎn,50,chiǎn,tsian6,chian6,tsian,chian
諝,sír,50,sír,sir2,sir2,sir,sir
諟,sǐ,50,sǐ,si6,si6,si,si
諧,erê,50,êre,ere5,ere5,ere,ere
諧,uê,50,ôe,ue5,oe5,ue,oe
諮,tsir,50,chir,tsir1,chir1,tsir,chir
諸,tsir,50,chir,tsir1,chir1,tsir,chir
謶,sìr,50,sìr,sir3,sir3,sir,sir
謶,sù,50,sù,su3,su3,su,su
謽,kiǒng,50,kiǒng,kiong6,kiong6,kiong,kiong
譖,tsèrm,50,chèrm,tserm3,cherm3,tserm,cherm
譽,īr,50,īr,ir7,ir7,ir,ir
讖,tshèrm,50,chhèrm,tsherm3,chherm3,tsherm,chherm
讖,tshìm,50,chhìm,tshim3,chhim3,tshim,chhim
豁,heh,50,heh,heh4,heh4,heh,heh
豁,herh,50,herh,herh4,herh4,herh,herh
豎,sǔ,50,sǔ,su6,su6,su,su
豏,hām,50,hām,ham7,ham7,ham,ham
豏,hǎm,50,hǎm,ham6,ham6,ham,ham
象,siǒng,50,siǒng,siong6,siong6,siong,siong
豦,kîr,50,kîr,kir5,kir5,kir,kir
豦,kû,50,kû,ku5,ku5,ku,ku
豫,īr,50,īr,ir7,ir7,ir,ir
豸,thuǎ,50,thǒa,thua6,thoa6,thua,thoa
貄,sīr,50,sīr,sir7,sir7,sir,sir
貄,sū,50,sū,su7,su7,su,su
貄,sǐr,50,sǐr,sir6,sir6,sir,sir
貗,kū,50,kū,ku7,ku7,ku,ku
貗,kǔ,50,kǔ,ku6,ku6,ku,ku
負,hǔ,50,hǔ,hu6,hu6,hu,hu
貯,teré,50,tére,tere2,tere2,tere,tere
貯,thír,50,thír,thir2,thir2,thir,thir
貲,tsir,50,chir,tsir1,chir1,tsir,chir
貲,tsu,50,chu,tsu1,chu1,tsu,chu
貸,tè,50,tè,te3,te3,te,te
貸,tèr,50,tèr,ter3,ter3,ter,ter
貺,hirīnn,50,hīriⁿ,hirinn7,hirinn7,hirinn,hirinn
貺,huīnn,50,hūiⁿ,huinn7,huinn7,huinn,huinn
貺,hāinn,50,hāiⁿ,hainn7,hainn7,hainn,hainn
賁,hūn,50,hūn,hun7,hun7,hun,hun
賁,hǔn,50,hǔn,hun6,hun6,hun,hun
賄,hé,50,hé,he2,he2,he,he
賄,hér,50,hér,her2,her2,her,her
資,tsir,50,chir,tsir1,chir1,tsir,chir
賜,sìr,50,sìr,sir3,sir3,sir,sir
賧,tǎm,50,tǎm,tam6,tam6,tam,tam
賮,tsīn,50,chīn,tsin7,chin7,tsin,chin
賮,tsǐn,50,chǐn,tsin6,chin6,tsin,chin
購,kio,50,kio,kio1,kio1,kio,kio
賽,sèr,50,sèr,ser3,ser3,ser,ser
贉,tām,50,tām,tam7,tam7,tam,tam
贉,tǎm,50,tǎm,tam6,tam6,tam,tam
贐,tsǐn,50,chǐn,tsin6,chin6,tsin,chin
赼,tshir,50,chhir,tshir1,chhir1,tshir,chhir
赼,tshu,50,chhu,tshu1,chhu1,tshu,chhu
赾,kírn,50,kírn,kirn2,kirn2,kirn,kirn
赾,kún,50,kún,kun2,kun2,kun,kun
趀,tshir,50,chhir,tshir1,chhir1,tshir,chhir
趀,tshu,50,chhu,tshu1,chhu1,tshu,chhu
趄,tshir,50,chhir,tshir1,chhir1,tshir,chhir
趑,tshir,50,chhir,tshir1,chhir1,tshir,chhir
趑,tshu,50,chhu,tshu1,chhu1,tshu,chhu
趙,tiǎu,50,tiǎu,tiau6,tiau6,tiau,tiau
趙,tiǒ,50,tiǒ,tio6,tio6,tio,tio
趦,tshir,50,chhir,tshir1,chhir1,tshir,chhir
趦,tshu,50,chhu,tshu1,chhu1,tshu,chhu
跁,pǎ,50,pǎ,pa6,pa6,pa,pa
跆,tâi,50,tâi,tai5,tai5,tai,tai
跐,tshír,50,chhír,tshir2,chhir2,tshir,chhir
跓,tsǔ,50,chǔ,tsu6,chu6,tsu,chu
跙,tshir,50,chhir,tshir1,chhir1,tshir,chhir
跙,tshu,50,chhu,tshu1,chhu1,tshu,chhu
距,kīr,50,kīr,kir7,kir7,kir,kir
距,kǐr,50,kǐr,kir6,kir6,kir,kir
跟,kirn,50,kirn,kirn1,kirn1,kirn,kirn
路,liō,50,liō,lio7,lio7,lio,lio
跱,tī,50,tī,ti7,ti7,ti,ti
跱,tǐ,50,tǐ,ti6,ti6,ti,ti
跽,kǐ,50,kǐ,ki6,ki6,ki,ki
踝,huā,50,hōa,hua7,hoa7,hua,hoa
踝,huǎ,50,hǒa,hua6,hoa6,hua,hoa
踞,kìr,50,kìr,kir3,kir3,kir,kir
踶,tī,50,tī,ti7,ti7,ti,ti
踶,tǐ,50,tǐ,ti6,ti6,ti,ti
踹,suān,50,soān,suan7,soan7,suan,soan
踹,suǎn,50,soǎn,suan6,soan6,suan,soan
踽,kír,50,kír,kir2,kir2,kir,kir
躆,kìr,50,kìr,kir3,kir3,kir,kir
躆,kù,50,kù,ku3,ku3,ku,ku
躇,tîr,50,tîr,tir5,tir5,tir,tir
軀,sir,50,sir,sir1,sir1,sir,sir
軓,huǎn,50,hoǎn,huan6,hoan6,huan,hoan
軩,tāi,50,tāi,tai7,tai7,tai,tai
軩,tǎi,50,tǎi,tai6,tai6,tai,tai
軬,huān,50,hoān,huan7,hoan7,huan,hoan
軬,huǎn,50,hoǎn,huan6,hoan6,huan,hoan
軬,pūn,50,pūn,pun7,pun7,pun,pun
軬,pǔn,50,pǔn,pun6,pun6,pun,pun
輐,uǎn,50,oǎn,uan6,oan6,uan,oan
輜,tsir,50,chir,tsir1,chir1,tsir,chir
輠,huā,50,hōa,hua7,hoa7,hua,hoa
輠,huǎ,50,hǒa,hua6,hoa6,hua,hoa
輺,tsir,50,chir,tsir1,chir1,tsir,chir
輺,tsu,50,chu,tsu1,chu1,tsu,chu
輾,nirí,50,níri,niri2,niri2,niri,niri
輾,nuí,50,núi,nui2,nui2,nui,nui
輿,îr,50,îr,ir5,ir5,ir,ir
轝,îr,50,îr,ir5,ir5,ir,ir
轝,û,50,û,u5,u5,u,u
轞,hām,50,hām,ham7,ham7,ham,ham
轞,hǎm,50,hǎm,ham6,ham6,ham,ham
辝,sîr,50,sîr,sir5,sir5,sir,sir
辝,sû,50,sû,su5,su5,su,su
辞,sîr,50,sîr,sir5,sir5,sir,sir
辠,tsuē,50,chōe,tsue7,choe7,tsue,choe
辠,tsuě,50,chǒe,tsue6,choe6,tsue,choe
辡,piān,50,piān,pian7,pian7,pian,pian
辡,piǎn,50,piǎn,pian6,pian6,pian,pian
辤,sîr,50,sîr,sir5,sir5,sir,sir
辤,sû,50,sû,su5,su5,su,su
辨,piǎn,50,piǎn,pian6,pian6,pian,pian
辭,sîr,50,sîr,sir5,sir5,sir,sir
辮,piǎn,50,piǎn,pian6,pian6,pian,pian
辮,pǐnn,50,pǐⁿ,pinn6,pinn6,pinn,pinn
辵,thiok,50,thiok,thiok4,thiok4,thiok,thiok
辶,thiok,50,thiok,thiok4,thiok4,thiok,thiok
辶,tshiok,50,chhiok,tshiok4,chhiok4,tshiok,chhiok
近,kǐrn,50,kǐrn,kirn6,kirn6,kirn,kirn
迨,tǎi,50,tǎi,tai6,tai6,tai,tai
逐,liok,50,liok,liok4,liok4,liok,liok
逗,tiō,50,tiō,tio7,tio7,tio,tio
逗,tāu,50,tāu,tau7,tau7,tau,tau
逗,tē,50,tē,te7,te7,te,te
逗,tēr,50,tēr,ter7,ter7,ter,ter
這,tsik,50,chek,tsik4,chek4,tsik,chek
造,tsǒ,50,chǒ,tso6,cho6,tso,cho
連,nirî,50,nîri,niri5,niri5,niri,niri
連,nuî,50,nûi,nui5,nui5,nui,nui
逺,hn̄g,50,hn̄g,hng7,hng7,hng,hng
逺,hňg,50,hňg,hng6,hng6,hng,hng
逺,uán,50,oán,uan2,oan2,uan,oan
遐,hêe,50,hêe,hee5,hee5,hee,hee
道,tǒ,50,tǒ,to6,to6,to,to
道,tǒo,50,tǒ͘,too6,too6,too,too
遽,kìr,50,kìr,kir3,kir3,kir,kir
遽,kīr,50,kīr,kir7,kir7,kir,kir
遽,kū,50,kū,ku7,ku7,ku,ku
還,hirînn,50,hîriⁿ,hirinn5,hirinn5,hirinn,hirinn
還,huînn,50,hûiⁿ,huinn5,huinn5,huinn,huinn
還,tirînn,50,tîriⁿ,tirinn5,tirinn5,tirinn,tirinn
還,tuînn,50,tûiⁿ,tuinn5,tuinn5,tuinn,tuinn
還,tâinn,50,tâiⁿ,tainn5,tainn5,tainn,tainn
邔,kǐ,50,kǐ,ki6,ki6,ki,ki
邚,lîr,50,lîr,lir5,lir5,lir,lir
邚,lû,50,lû,lu5,lu5,lu,lu
邤,herm,50,herm,herm1,herm1,herm,herm
邤,him,50,him,him1,him1,him,him
郈,hiō,50,hiō,hio7,hio7,hio,hio
郈,hiǒ,50,hiǒ,hio6,hio6,hio,hio
郘,līr,50,līr,lir7,lir7,lir,lir
郘,lū,50,lū,lu7,lu7,lu,lu
郘,lǐr,50,lǐr,lir6,lir6,lir,lir
部,phǒ,50,phǒ,pho6,pho6,pho,pho
部,pǒo,50,pǒ͘,poo6,poo6,poo,poo
鄑,tsir,50,chir,tsir1,chir1,tsir,chir
鄑,tsu,50,chu,tsu1,chu1,tsu,chu
鄗,hǒ,50,hǒ,ho6,ho6,ho,ho
鄞,gîrn,50,gîrn,girn5,girn5,girn,girn
鄠,hǒo,50,hǒ͘,hoo6,hoo6,hoo,hoo
鄦,hír,50,hír,hir2,hir2,hir,hir
鄦,hú,50,hú,hu2,hu2,hu,hu
鄯,siān,50,siān,sian7,sian7,sian,sian
鄯,siǎn,50,siǎn,sian6,sian6,sian,sian
酎,tiǔ,50,tiǔ,tiu6,tiu6,tiu,tiu
酮,tông,50,tông,tong5,tong5,tong,tong
酮,tōng,50,tōng,tong7,tong7,tong,tong
酮,tǒng,50,tǒng,tong6,tong6,tong,tong
醈,tām,50,tām,tam7,tam7,tam,tam
醈,tǎm,50,tǎm,tam6,tam6,tam,tam
醑,sír,50,sír,sir2,sir2,sir,sir
醑,sú,50,sú,su2,su2,su,su
醧,ìr,50,ìr,ir3,ir3,ir,ir
醧,ù,50,ù,u3,u3,u,u
重,tiǒng,50,tiǒng,tiong6,tiong6,tiong,tiong
重,tn̄g,50,tn̄g,tng7,tng7,tng,tng
重,tňg,50,tňg,tng6,tng6,tng,tng
釒,kim,50,kim,kim1,kim1,kim,kim
釓,kat,50,kat,kat4,kat4,kat,kat
釓,kiû,50,kiû,kiu5,kiu5,kiu,kiu
釕,liáu,50,liáu,liau2,liau2,liau,liau
釙,phok,50,phok,phok4,phok4,phok,phok
針,tserm,50,cherm,tserm1,cherm1,tserm,cherm
釨,tsír,50,chír,tsir2,chir2,tsir,chir
釨,tsú,50,chú,tsu2,chu2,tsu,chu
釲,sīr,50,sīr,sir7,sir7,sir,sir
釲,sū,50,sū,su7,su7,su,su
釲,sǐr,50,sǐr,sir6,sir6,sir,sir
釵,there,50,there,there1,there1,there,there
釷,thió,50,thió,thio2,thio2,thio,thio
釷,thóo,50,thó͘,thoo2,thoo2,thoo,thoo
釹,lír,50,lír,lir2,lir2,lir,lir
釹,lú,50,lú,lu2,lu2,lu,lu
釿,gîrn,50,gîrn,girn5,girn5,girn,girn
釿,gûn,50,gûn,gun5,gun5,gun,gun
鈁,huáng,50,hoáng,huang2,hoang2,huang,hoang
鈃,hîng,50,hêng,hing5,heng5,hing,heng
鈍,tǔn,50,tǔn,tun6,tun6,tun,tun
鈥,hónn,50,hóⁿ,honn2,honn2,honn,honn
鈧,khòng,50,khòng,khong3,khong3,khong,khong
鈭,tshir,50,chhir,tshir1,chhir1,tshir,chhir
鈭,tshu,50,chhu,tshu1,chhu1,tshu,chhu
鈭,tsir,50,chir,tsir1,chir1,tsir,chir
鈭,tsu,50,chu,tsu1,chu1,tsu,chu
鈮,nî,50,nî,ni5,ni5,ni,ni
鈰,tshī,50,chhī,tshi7,chhi7,tshi,chhi
鈰,tshǐ,50,chhǐ,tshi6,chhi6,tshi,chhi
鈶,sīr,50,sīr,sir7,sir7,sir,sir
鈶,sǐr,50,sǐr,sir6,sir6,sir,sir
鈷,kió,50,kió,kio2,kio2,kio,kio
鈹,phî,50,phî,phi5,phi5,phi,phi
鈻,sīr,50,sīr,sir7,sir7,sir,sir
鈻,sū,50,sū,su7,su7,su,su
鈻,sǐr,50,sǐr,sir6,sir6,sir,sir
鈽,pio,50,pio,pio1,pio1,pio,pio
鈽,piò,50,piò,pio3,pio3,pio,pio
鈽,poo,50,po͘,poo1,poo1,poo,poo
鈽,pòo,50,pò͘,poo3,poo3,poo,poo
鈾,iû,50,iû,iu5,iu5,iu,iu
鉂,sír,50,sír,sir2,sir2,sir,sir
鉂,sú,50,sú,su2,su2,su,su
鉅,kīr,50,kīr,kir7,kir7,kir,kir
鉅,kǐr,50,kǐr,kir6,kir6,kir,kir
鉈,thann,50,thaⁿ,thann1,thann1,thann,thann
鉉,hiān,50,hiān,hian7,hian7,hian,hian
鉉,hiǎn,50,hiǎn,hian6,hian6,hian,hian
鉍,pit,50,pit,pit4,pit4,pit,pit
鉏,tîr,50,tîr,tir5,tir5,tir,tir
鉏,tû,50,tû,tu5,tu5,tu,tu
鉑,pi̍k,50,pe̍k,pik8,pek8,pik,pek
鉕,phó,50,phó,pho2,pho2,pho,pho
鉝,li̍p,50,li̍p,lip8,lip8,lip,lip
鉡,phuān,50,phoān,phuan7,phoan7,phuan,phoan
鉡,phuǎn,50,phoǎn,phuan6,phoan6,phuan,phoan
鉨,ní,50,ní,ni2,ni2,ni,ni
鉬,bo̍k,50,bo̍k,bok8,bok8,bok,bok
鉭,tàn,50,tàn,tan3,tan3,tan,tan
鉰,sir,50,sir,sir1,sir1,sir,sir
鉰,su,50,su,su1,su1,su,su
鉲,khah,50,khah,khah4,khah4,khah,khah
鉳,pak,50,pak,pak4,pak4,pak,pak
鉺,hī,50,hī,hi7,hi7,hi,hi
鉺,hǐ,50,hǐ,hi6,hi6,hi,hi
鉺,jī,50,jī,ji7,ji7,ji,ji
鉺,lī,50,lī,li7,li7,li,li
鉺,ní,50,ní,ni2,ni2,ni,ni
鉻,kik,50,kek,kik4,kek4,kik,kek
鉻,kok,50,kok,kok4,kok4,kok,kok
鉿,ha,50,ha,ha1,ha1,ha,ha
銒,hîng,50,hêng,hing5,heng5,hing,heng
銠,ló,50,ló,lo2,lo2,lo,lo
銠,nóo,50,nó͘,noo2,noo2,noo,noo
銣,jîr,50,jîr,jir5,jir5,jir,jir
銣,jû,50,jû,ju5,ju5,ju,ju
銣,lîr,50,lîr,lir5,lir5,lir,lir
銣,lû,50,lû,lu5,lu5,lu,lu
銦,in,50,in,in1,in1,in,in
銩,tiu,50,tiu,tiu1,tiu1,tiu,tiu
銫,sik,50,sek,sik4,sek4,sik,sek
銺,tsōng,50,chōng,tsong7,chong7,tsong,chong
銺,tsǒng,50,chǒng,tsong6,chong6,tsong,chong
銻,the,50,the,the1,the1,the,the
銾,hōng,50,hōng,hong7,hong7,hong,hong
銾,hǒng,50,hǒng,hong6,hong6,hong,hong
鋁,lǐr,50,lǐr,lir6,lir6,lir,lir
鋅,sin,50,sin,sin1,sin1,sin,sin
鋅,tsír,50,chír,tsir2,chir2,tsir,chir
鋎,uān,50,oān,uan7,oan7,uan,oan
鋎,uǎn,50,oǎn,uan6,oan6,uan,oan
鋖,sir,50,sir,sir1,sir1,sir,sir
鋖,su,50,su,su1,su1,su,su
鋙,gír,50,gír,gir2,gir2,gir,gir
鋞,hīng,50,hēng,hing7,heng7,hing,heng
鋞,hǐng,50,hěng,hing6,heng6,hing,heng
鋤,thîr,50,thîr,thir5,thir5,thir,thir
鋦,kio̍k,50,kio̍k,kiok8,kiok8,kiok,kiok
鋧,hiǎn,50,hiǎn,hian6,hian6,hian,hian
鋨,gô,50,gô,go5,go5,go,go
鋨,ngôo,50,ngô͘,ngoo5,ngoo5,ngoo,ngoo
鋰,lí,50,lí,li2,li2,li,li
鋱,thik,50,thek,thik4,thek4,thik,thek
錀,lûn,50,lûn,lun5,lun5,lun,lun
錒,a,50,a,a1,a1,a,a
錙,tsir,50,chir,tsir1,chir1,tsir,chir
