tl,hanzi,frequency,poj,tl_num,poj_num,tl_notone,poj_notone,tl_abbrev,poj_abbrev,itaigi
tsām-ke-bah,鏨雞肉,16,chām-ke-bah,tsam7kebah,cham7kebah,tsamkebah,chamkebah,tkb,ckb,True
tsing-ling-tsio̍h,鐘奶石,16,cheng-leng-chio̍h,tsinglingtsioh8,chenglengchioh8,tsinglingtsioh,chenglengchioh,tlt,clc,True
liâm-li̍k-á,鐮歷仔,16,liâm-le̍k-á,liam5lik8a2,liam5lek8a2,liamlika,liamleka,lla,lla,True
thih-á-thôo,鐵仔塗,16,thih-á-thô͘,thiha2thoo5,thiha2thoo5,thihathoo,thihathoo,tat,tat,True
thih-nn̄g-tshí,鐵卵鼠,16,thih-nn̄g-chhí,thihnng7tshi2,thihnng7chhi2,thihnngtshi,thihnngchhi,tnt,tnc,True
thih-bō-thâng,鐵帽蟲,16,thih-bō-thâng,thihbo7thang5,thihbo7thang5,thihbothang,thihbothang,tbt,tbt,True
thih-tú-á,鐵拄仔,16,thih-tú-á,thihtu2a2,thihtu2a2,thihtua,thihtua,tta,tta,True
thih-pang-tshá,鐵枋炒,16,thih-pang-chhá,thihpangtsha2,thihpangchha2,thihpangtsha,thihpangchha,tpt,tpc,True
thih-pang-sio,鐵枋燒,16,thih-pang-sio,thihpangsio,thihpangsio,thihpangsio,thihpangsio,tps,tps,True
thih-ki-tòng,鐵枝擋,16,thih-ki-tòng,thihkitong3,thihkitong3,thihkitong,thihkitong,tkt,tkt,True
thih-khak-tāu,鐵殼豆,16,thih-khak-tāu,thihkhaktau7,thihkhaktau7,thihkhaktau,thihkhaktau,tkt,tkt,True
thih-khak-tshia,鐵殼車,16,thih-khak-chhia,thihkhaktshia,thihkhakchhia,thihkhaktshia,thihkhakchhia,tkt,tkc,True
thih-gû-á,鐵牛仔,16,thih-gû-á,thihgu5a2,thihgu5a2,thihgua,thihgua,tga,tga,True
thih-gû-tshia,鐵牛車,16,thih-gû-chhia,thihgu5tshia,thihgu5chhia,thihgutshia,thihguchhia,tgt,tgc,True
thih-sai-gû,鐵犀牛,16,thih-sai-gû,thihsaigu5,thihsaigu5,thihsaigu,thihsaigu,tsg,tsg,True
thih-kah-gû,鐵甲牛,16,thih-kah-gû,thihkahgu5,thihkahgu5,thihkahgu,thihkahgu,tkg,tkg,True
thih-kah-bān,鐵甲萬,16,thih-kah-bān,thihkahban7,thihkahban7,thihkahban,thihkahban,tkb,tkb,True
thih-kah-tāu,鐵甲豆,16,thih-kah-tāu,thihkahtau7,thihkahtau7,thihkahtau,thihkahtau,tkt,tkt,True
thih-kah-liông,鐵甲龍,16,thih-kah-liông,thihkahliong5,thihkahliong5,thihkahliong,thihkahliong,tkl,tkl,True
thih-sǹg-puânn,鐵算盤,16,thih-sǹg-pôaⁿ,thihsng3puann5,thihsng3poann5,thihsngpuann,thihsngpoann,tsp,tsp,True
thih-iûnn-á,鐵羊仔,16,thih-iûⁿ-á,thihiunn5a2,thihiunn5a2,thihiunna,thihiunna,tia,tia,True
thih-ham-á,鐵蚶仔,16,thih-ham-á,thihhama2,thihhama2,thihhama,thihhama,tha,tha,True
thih-liâm-to,鐵鐮刀,16,thih-liâm-to,thihliam5to,thihliam5to,thihliamto,thihliamto,tlt,tlt,True
thih-thâu-liông,鐵頭龍,16,thih-thâu-liông,thihthau5liong5,thihthau5liong5,thihthauliong,thihthauliong,ttl,ttl,True
thih-khí-á,鐵齒仔,16,thih-khí-á,thihkhi2a2,thihkhi2a2,thihkhia,thihkhia,tka,tka,True
tsǹg-tsuí-bī,鑽水沬,16,chǹg-chúi-bī,tsng3tsui2bi7,chng3chui2bi7,tsngtsuibi,chngchuibi,ttb,ccb,True
tsǹg-tsuí-bih,鑽水覕,16,chǹg-chúi-bih,tsng3tsui2bih,chng3chui2bih,tsngtsuibih,chngchuibih,ttb,ccb,True
tn̂g-sua-uan,長沙灣,16,tn̂g-soa-oan,tng5suauan,tng5soaoan,tngsuauan,tngsoaoan,tsu,tso,True
tn̂g-kóng-hia,長管靴,16,tn̂g-kóng-hia,tng5kong2hia,tng5kong2hia,tngkonghia,tngkonghia,tkh,tkh,True
tn̂g-kha-lo̍k,長跤鹿,16,tn̂g-kha-lo̍k,tng5khalok8,tng5khalok8,tngkhalok,tngkhalok,tkl,tkl,True
tn̂g-lò-lò,長躼躼,16,tn̂g-lò-lò,tng5lo3lo3,tng5lo3lo3,tnglolo,tnglolo,tll,tll,True
tn̂g-lóng-lóng,長閬閬,16,tn̂g-lóng-lóng,tng5long2long2,tng5long2long2,tnglonglong,tnglonglong,tll,tll,True
tn̂g-thâu-mn̂g,長頭毛,16,tn̂g-thâu-mn̂g,tng5thau5mng5,tng5thau5mng5,tngthaumng,tngthaumng,ttm,ttm,True
tn̂g-thâu-moo,長頭毛,16,tn̂g-thâu-mo͘,tng5thau5moo,tng5thau5moo,tngthaumoo,tngthaumoo,ttm,ttm,True
tn̂g-thâu-tsang,長頭鬃,16,tn̂g-thâu-chang,tng5thau5tsang,tng5thau5chang,tngthautsang,tngthauchang,ttt,ttc,True
tn̂g-thâu-lo̍k,長頭鹿,16,tn̂g-thâu-lo̍k,tng5thau5lok8,tng5thau5lok8,tngthaulok,tngthaulok,ttl,ttl,True
tn̂g-tshiu-hôo,長鬚狐,16,tn̂g-chhiu-hô͘,tng5tshiuhoo5,tng5chhiuhoo5,tngtshiuhoo,tngchhiuhoo,tth,tch,True
muî-tshuì-kháu,門喙口,16,mûi-chhùi-kháu,mui5tshui3khau2,mui5chhui3khau2,muitshuikhau,muichhuikhau,mtk,mck,True
mn̂g-tòng-á,門擋仔,16,mn̂g-tòng-á,mng5tong3a2,mng5tong3a2,mngtonga,mngtonga,mta,mta,True
mn̂g-lî-á,門籬仔,16,mn̂g-lî-á,mng5li5a2,mng5li5a2,mnglia,mnglia,mla,mla,True
siám--tio̍h,閃著,16,siám--tio̍h,siam2tioh8,siam2tioh8,siamtioh,siamtioh,st,st,True
siám-buē-lī,閃袂離,16,siám-bōe-lī,siam2bue7li7,siam2boe7li7,siambueli,siamboeli,sbl,sbl,True
siám-bē-lī,閃袂離,16,siám-bē-lī,siam2be7li7,siam2be7li7,siambeli,siambeli,sbl,sbl,True
siám-pī-kiû,閃避球,16,siám-pī-kiû,siam2pi7kiu5,siam2pi7kiu5,siampikiu,siampikiu,spk,spk,True
siám-siám-sih,閃閃爍,16,siám-siám-sih,siam2siam2sih,siam2siam2sih,siamsiamsih,siamsiamsih,sss,sss,True
siám-lî-khui,閃離開,16,siám-lî-khui,siam2li5khui,siam2li5khui,siamlikhui,siamlikhui,slk,slk,True
khui-to-pâng,開刀房,16,khui-to-pâng,khuitopang5,khuitopang5,khuitopang,khuitopang,ktp,ktp,True
khui-tshuì-ham,開喙蚶,16,khui-chhùi-ham,khuitshui3ham,khuichhui3ham,khuitshuiham,khuichhuiham,kth,kch,True
khui-tshuì-tāu,開喙豆,16,khui-chhùi-tāu,khuitshui3tau7,khuichhui3tau7,khuitshuitau,khuichhuitau,ktt,kct,True
khai-san-ông,開山王,16,khai-san-ông,khaisanong5,khaisanong5,khaisanong,khaisanong,kso,kso,True
khai-guân-lâng,開源人,16,khai-goân-lâng,khaiguan5lang5,khaigoan5lang5,khaiguanlang,khaigoanlang,kgl,kgl,True
khai-guân-tsiá,開源者,16,khai-goân-chiá,khaiguan5tsia2,khaigoan5chia2,khaiguantsia,khaigoanchia,kgt,kgc,True
khai-káng-sik,開講室,16,khai-káng-sek,khaikang2sik,khaikang2sek,khaikangsik,khaikangsek,kks,kks,True
khai-káng-king,開講間,16,khai-káng-keng,khaikang2king,khaikang2keng,khaikangking,khaikangkeng,kkk,kkk,True
khui-tiān-hué,開電火,16,khui-tiān-hóe,khuitian7hue2,khuitian7hoe2,khuitianhue,khuitianhoe,kth,kth,True
khui-tíng-tshia,開頂車,16,khui-téng-chhia,khuiting2tshia,khuiteng2chhia,khuitingtshia,khuitengchhia,ktt,ktc,True
khai-hong-khì,開風氣,16,khai-hong-khì,khaihongkhi3,khaihongkhi3,khaihongkhi,khaihongkhi,khk,khk,True
îng-á-uē,閒仔話,16,êng-á-ōe,ing5a2ue7,eng5a2oe7,ingaue,engaoe,iau,eao,True
kàn-tsiap-suè,間接稅,16,kàn-chiap-sòe,kan3tsiapsue3,kan3chiapsoe3,kantsiapsue,kanchiapsoe,kts,kcs,True
kàn-tsiap-sè,間接稅,16,kàn-chiap-sè,kan3tsiapse3,kan3chiapse3,kantsiapse,kanchiapse,kts,kcs,True
kàinn-jiah-ní,間跡染,16,kàiⁿ-jiah-ní,kainn3jiahni2,kainn3jiahni2,kainnjiahni,kainnjiahni,kjn,kjn,True
kàinn-liah-ní,間跡染,16,kàiⁿ-liah-ní,kainn3liahni2,kainn3liahni2,kainnliahni,kainnliahni,kln,kln,True
bín-tsú-khian,閔子騫,16,bín-chú-khian,bin2tsu2khian,bin2chu2khian,bintsukhian,binchukhian,btk,bck,True
tsa̍h-ji̍t-ko,閘日膏,16,cha̍h-ji̍t-ko,tsah8jit8ko,chah8jit8ko,tsahjitko,chahjitko,tjk,cjk,True
tsa̍h-hōo-pênn,閘雨棚,16,cha̍h-hō͘-pêⁿ,tsah8hoo7penn5,chah8hoo7penn5,tsahhoopenn,chahhoopenn,thp,chp,True
tsa̍h-hōo-pînn,閘雨棚,16,cha̍h-hō͘-pîⁿ,tsah8hoo7pinn5,chah8hoo7pinn5,tsahhoopinn,chahhoopinn,thp,chp,True
koh-tsi̍t-pái,閣一擺,16,koh-chi̍t-pái,kohtsit8pai2,kohchit8pai2,kohtsitpai,kohchitpai,ktp,kcp,True
koh-tsài-kóng,閣再講,16,koh-chài-kóng,kohtsai3kong2,kohchai3kong2,kohtsaikong,kohchaikong,ktk,kck,True
bân-tiong-gí,閩中語,16,bân-tiong-gí,ban5tionggi2,ban5tionggi2,bantionggi,bantionggi,btg,btg,True
bân-tiong-gú,閩中語,16,bân-tiong-gú,ban5tionggu2,ban5tionggu2,bantionggu,bantionggu,btg,btg,True
bân-pak-gí,閩北語,16,bân-pak-gí,ban5pakgi2,ban5pakgi2,banpakgi,banpakgi,bpg,bpg,True
bân-pak-gú,閩北語,16,bân-pak-gú,ban5pakgu2,ban5pakgu2,banpakgu,banpakgu,bpg,bpg,True
bân-lâm-lâng,閩南人,16,bân-lâm-lâng,ban5lam5lang5,ban5lam5lang5,banlamlang,banlamlang,bll,bll,True
bân-lâm-uē,閩南話,16,bân-lâm-ōe,ban5lam5ue7,ban5lam5oe7,banlamue,banlamoe,blu,blo,True
bân-lâm-gí,閩南語,16,bân-lâm-gí,ban5lam5gi2,ban5lam5gi2,banlamgi,banlamgi,blg,blg,True
bân-lâm-gú,閩南語,16,bân-lâm-gú,ban5lam5gu2,ban5lam5gu2,banlamgu,banlamgu,blg,blg,True
bân-tang-gí,閩東語,16,bân-tang-gí,ban5tanggi2,ban5tanggi2,bantanggi,bantanggi,btg,btg,True
bân-tang-gú,閩東語,16,bân-tang-gú,ban5tanggu2,ban5tanggu2,bantanggu,bantanggu,btg,btg,True
lòng-khòng-king,閬閌間,16,lòng-khòng-keng,long3khong3king,long3khong3keng,longkhongking,longkhongkeng,lkk,lkk,True
iam-ke-kiânn,閹雞行,16,iam-ke-kiâⁿ,iamkekiann5,iamkekiann5,iamkekiann,iamkekiann,ikk,ikk,True
iâm-lô-tshenn,閻羅星,16,iâm-lô-chheⁿ,iam5lo5tshenn,iam5lo5chhenn,iamlotshenn,iamlochhenn,ilt,ilc,True
iâm-lô-tshinn,閻羅星,16,iâm-lô-chhiⁿ,iam5lo5tshinn,iam5lo5chhinn,iamlotshinn,iamlochhinn,ilt,ilc,True
khuah-bóng-bóng,闊莽莽,16,khoah-bóng-bóng,khuahbong2bong2,khoahbong2bong2,khuahbongbong,khoahbongbong,kbb,kbb,True
kuan-hē-tio̍h,關係著,16,koan-hē-tio̍h,kuanhe7tioh8,koanhe7tioh8,kuanhetioh,koanhetioh,kht,kht,True
kuan-kong-ba̍k,關公目,16,koan-kong-ba̍k,kuankongbak8,koankongbak8,kuankongbak,koankongbak,kkb,kkb,True
kuan-biō-mī,關廟麵,16,koan-biō-mī,kuanbio7mi7,koanbio7mi7,kuanbiomi,koanbiomi,kbm,kbm,True
kuan-tsat-thiànn,關節疼,16,koan-chat-thiàⁿ,kuantsatthiann3,koanchatthiann3,kuantsatthiann,koanchatthiann,ktt,kct,True
kuan-lo̍h-im,關落陰,16,koan-lo̍h-im,kuanloh8im,koanloh8im,kuanlohim,koanlohim,kli,kli,True
kuainn-tiān-hué,關電火,16,koaiⁿ-tiān-hóe,kuainntian7hue2,koainntian7hoe2,kuainntianhue,koainntianhoe,kth,kth,True
kuinn-tiān-hué,關電火,16,kuiⁿ-tiān-hóe,kuinntian7hue2,kuinntian7hoe2,kuinntianhue,kuinntianhoe,kth,kth,True
guán-thài-thài,阮太太,16,goán-thài-thài,guan2thai3thai3,goan2thai3thai3,guanthaithai,goanthaithai,gtt,gtt,True
gún-pîng-iú,阮朋友,16,gún-pêng-iú,gun2ping5iu2,gun2peng5iu2,gunpingiu,gunpengiu,gpi,gpi,True
gún-tsóo-kong,阮祖公,16,gún-chó͘-kong,gun2tsoo2kong,gun2choo2kong,guntsookong,gunchookong,gtk,gck,True
gún-lāu-pē,阮老爸,16,gún-lāu-pē,gun2lau7pe7,gun2lau7pe7,gunlaupe,gunlaupe,glp,glp,True
gún-a-kong,阮阿公,16,gún-a-kong,gun2akong,gun2akong,gunakong,gunakong,gak,gak,True
hông-pha̍k-ko,防曝膏,16,hông-pha̍k-ko,hong5phak8ko,hong5phak8ko,hongphakko,hongphakko,hpk,hpk,True
hông-pho-thê,防波堤,16,hông-pho-thê,hong5phothe5,hong5phothe5,hongphothe,hongphothe,hpt,hpt,True
hông-khong-hô,防空壕,16,hông-khong-hô,hong5khongho5,hong5khongho5,hongkhongho,hongkhongho,hkh,hkh,True
hông-báng-tsuí,防蠓水,16,hông-báng-chúi,hong5bang2tsui2,hong5bang2chui2,hongbangtsui,hongbangchui,hbt,hbc,True
a-siu-lô,阿修羅,16,a-siu-lô,asiulo5,asiulo5,asiulo,asiulo,asl,asl,True
a-kong-tiàm,阿公店,16,a-kong-tiàm,akongtiam3,akongtiam3,akongtiam,akongtiam,akt,akt,True
a-la̍k-á,阿六仔,16,a-la̍k-á,alak8a2,alak8a2,alaka,alaka,ala,ala,True
a-pu̍t-á,阿勃仔,16,a-pu̍t-á,aput8a2,aput8a2,aputa,aputa,apa,apa,True
a-ióng-peh,阿勇伯,16,a-ióng-peh,aiong2peh,aiong2peh,aiongpeh,aiongpeh,aip,aip,True
a-poh-kuài,阿卜怪,16,a-poh-koài,apohkuai3,apohkoai3,apohkuai,apohkoai,apk,apk,True
a-poh-tsuâ,阿卜蛇,16,a-poh-chôa,apohtsua5,apohchoa5,apohtsua,apohchoa,apt,apc,True
a-tok-á,阿啄仔,16,a-tok-á,atoka2,atoka2,atoka,atoka,ata,ata,True
a-muē-á,阿妹仔,16,a-mōe-á,amue7a2,amoe7a2,amuea,amoea,ama,ama,True
a-niâ-uê,阿娘喂,16,a-niâ-ôe,ania5ue5,ania5oe5,aniaue,aniaoe,anu,ano,True
a-hù-hān,阿富汗,16,a-hù-hān,ahu3han7,ahu3han7,ahuhan,ahuhan,ahh,ahh,True
a-pínn-á,阿扁仔,16,a-píⁿ-á,apinn2a2,apinn2a2,apinna,apinna,apa,apa,True
a-la-pik,阿拉伯,16,a-la-pek,alapik,alapek,alapik,alapek,alp,alp,True
a-pún-á,阿本仔,16,a-pún-á,apun2a2,apun2a2,apuna,apuna,apa,apa,True
a-kin-tîng,阿根廷,16,a-kin-têng,akinting5,akinteng5,akinting,akinteng,akt,akt,True
a-kun-tîng,阿根廷,16,a-kun-têng,akunting5,akunteng5,akunting,akunteng,akt,akt,True
a-bú-sioh,阿母惜,16,a-bú-sioh,abu2sioh,abu2sioh,abusioh,abusioh,abs,abs,True
a-pah-nî,阿百尼,16,a-pah-nî,apahni5,apahni5,apahni,apahni,apn,apn,True
a-tà-bū,阿罩霧,16,a-tà-bū,ata3bu7,ata3bu7,atabu,atabu,atb,atb,True
a-bí-tso̍k,阿美族,16,a-bí-cho̍k,abi2tsok8,abi2chok8,abitsok,abichok,abt,abc,True
a-sià-kiánn,阿舍囝,16,a-sià-kiáⁿ,asia3kiann2,asia3kiann2,asiakiann,asiakiann,ask,ask,True
a-hui-peh,阿輝伯,16,a-hui-peh,ahuipeh,ahuipeh,ahuipeh,ahuipeh,ahp,ahp,True
a-lí-sú,阿里史,16,a-lí-sú,ali2su2,ali2su2,alisu,alisu,als,als,True
a-lí-kuan,阿里關,16,a-lí-koan,ali2kuan,ali2koan,alikuan,alikoan,alk,alk,True
siám-sai-síng,陝西省,16,siám-sai-séng,siam2saising2,siam2saiseng2,siamsaising,siamsaiseng,sss,sss,True
tīn-tsîng-thè,陣前退,16,tīn-chêng-thè,tin7tsing5the3,tin7cheng5the3,tintsingthe,tinchengthe,ttt,tct,True
tû-sip-ki,除濕機,16,tû-sip-ki,tu5sipki,tu5sipki,tusipki,tusipki,tsk,tsk,True
puê-sím-tsè,陪審制,16,pôe-sím-chè,pue5sim2tse3,poe5sim2che3,puesimtse,poesimche,pst,psc,True
puê-sán-ká,陪產假,16,pôe-sán-ká,pue5san2ka2,poe5san2ka2,puesanka,poesanka,psk,psk,True
im-iông-su,陰陽師,16,im-iông-su,imiong5su,imiong5su,imiongsu,imiongsu,iis,iis,True
im-iông-ba̍k,陰陽目,16,im-iông-ba̍k,imiong5bak8,imiong5bak8,imiongbak,imiongbak,iib,iib,True
im-iông-gàn,陰陽眼,16,im-iông-gàn,imiong5gan3,imiong5gan3,imionggan,imionggan,iig,iig,True
im-thim-káu,陰鴆狗,16,im-thim-káu,imthimkau2,imthimkau2,imthimkau,imthimkau,itk,itk,True
tân-tsi-hàn,陳之漢,16,tân-chi-hàn,tan5tsihan3,tan5chihan3,tantsihan,tanchihan,tth,tch,True
tân-ka-îng,陳佳瑩,16,tân-ka-êng,tan5kaing5,tan5kaeng5,tankaing,tankaeng,tki,tke,True
tân-tsùn-siù,陳俊秀,16,tân-chùn-siù,tan5tsun3siu3,tan5chun3siu3,tantsunsiu,tanchunsiu,tts,tcs,True
tân-guân-kong,陳元光,16,tân-goân-kong,tan5guan5kong,tan5goan5kong,tanguankong,tangoankong,tgk,tgk,True
tân-hông-hōng,陳凰鳳,16,tân-hông-hōng,tan5hong5hong7,tan5hong5hong7,tanhonghong,tanhonghong,thh,thh,True
tân-būn-giân,陳問言,16,tân-būn-giân,tan5bun7gian5,tan5bun7gian5,tanbungian,tanbungian,tbg,tbg,True
tân-khé-tshuan,陳啟川,16,tân-khé-chhoan,tan5khe2tshuan,tan5khe2chhoan,tankhetshuan,tankhechhoan,tkt,tkc,True
tân-ka-hûa,陳嘉樺,16,tân-ka-hôa,tan5kahua5,tan5kahoa5,tankahua,tankahoa,tkh,tkh,True
tân-i̍k-sìn,陳奕迅,16,tân-e̍k-sìn,tan5ik8sin3,tan5ek8sin3,taniksin,taneksin,tis,tes,True
tân-i̍k-tsê,陳奕齊,16,tân-e̍k-chê,tan5ik8tse5,tan5ek8che5,taniktse,tanekche,tit,tec,True
tân-giân-hi,陳妍希,16,tân-giân-hi,tan5gian5hi,tan5gian5hi,tangianhi,tangianhi,tgh,tgh,True
tân-ha̍k-sìng,陳學聖,16,tân-ha̍k-sèng,tan5hak8sing3,tan5hak8seng3,tanhaksing,tanhakseng,ths,ths,True
tân-tīng-lâm,陳定南,16,tân-tēng-lâm,tan5ting7lam5,tan5teng7lam5,tantinglam,tantenglam,ttl,ttl,True
tân-kiàn-jîn,陳建仁,16,tân-kiàn-jîn,tan5kian3jin5,tan5kian3jin5,tankianjin,tankianjin,tkj,tkj,True
tân-hông-iāu,陳弘耀,16,tân-hông-iāu,tan5hong5iau7,tan5hong5iau7,tanhongiau,tanhongiau,thi,thi,True
tân-ho̍k-tsì,陳復志,16,tân-ho̍k-chì,tan5hok8tsi3,tan5hok8chi3,tanhoktsi,tanhokchi,tht,thc,True
tân-tsì-liông,陳志隆,16,tân-chì-liông,tan5tsi3liong5,tan5chi3liong5,tantsiliong,tanchiliong,ttl,tcl,True
tân-ì-hâm,陳意涵,16,tân-ì-hâm,tan5i3ham5,tan5i3ham5,taniham,taniham,tih,tih,True
tân-bûn-kia̍t,陳文傑,16,tân-bûn-kia̍t,tan5bun5kiat8,tan5bun5kiat8,tanbunkiat,tanbunkiat,tbk,tbk,True
tân-ji̍t-kun,陳日君,16,tân-ji̍t-kun,tan5jit8kun,tan5jit8kun,tanjitkun,tanjitkun,tjk,tjk,True
tân-bîng-bûn,陳明文,16,tân-bêng-bûn,tan5bing5bun5,tan5beng5bun5,tanbingbun,tanbengbun,tbb,tbb,True
tân-sî-tiong,陳時中,16,tân-sî-tiong,tan5si5tiong,tan5si5tiong,tansitiong,tansitiong,tst,tst,True
tân-pek-ûi,陳柏惟,16,tân-pek-ûi,tan5pekui5,tan5pekui5,tanpekui,tanpekui,tpu,tpu,True
tân-jiû-chìn,陳柔縉,16,tân-jiû-chìn,tan5jiu5chin3,tan5jiu5chin3,tanjiuchin,tanjiuchin,tjc,tjc,True
tân-tsa-bóo,陳查某,16,tân-cha-bó͘,tan5tsaboo2,tan5chaboo2,tantsaboo,tanchaboo,ttb,tcb,True
tân-tsuí-pínn,陳水扁,16,tân-chúi-píⁿ,tan5tsui2pinn2,tan5chui2pinn2,tantsuipinn,tanchuipinn,ttp,tcp,True
tân-íng-tô,陳永淘,16,tân-éng-tô,tan5ing2to5,tan5eng2to5,taningto,tanengto,tit,tet,True
tân-íng-huâ,陳永華,16,tân-éng-hôa,tan5ing2hua5,tan5eng2hoa5,taninghua,tanenghoa,tih,teh,True
tân-hái-hông,陳海虹,16,tân-hái-hông,tan5hai2hong5,tan5hai2hong5,tanhaihong,tanhaihong,thh,thh,True
tân-tshong-kang,陳滄江,16,tân-chhong-kang,tan5tshongkang,tan5chhongkang,tantshongkang,tanchhongkang,ttk,tck,True
tân-hàn-lîng,陳漢玲,16,tân-hàn-lêng,tan5han3ling5,tan5han3leng5,tanhanling,tanhanleng,thl,thl,True
tân-tîng-pho,陳澄波,16,tân-têng-pho,tan5ting5pho,tan5teng5pho,tantingpho,tantengpho,ttp,ttp,True
tân-îng-kiat,陳盈潔,16,tân-êng-kiat,tan5ing5kiat,tan5eng5kiat,taningkiat,tanengkiat,tik,tek,True
tân-bí-kun,陳美君,16,tân-bí-kun,tan5bi2kun,tan5bi2kun,tanbikun,tanbikun,tbk,tbk,True
tân-hun-lân,陳芬蘭,16,tân-hun-lân,tan5hunlan5,tan5hunlan5,tanhunlan,tanhunlan,thl,thl,True
tân-hong-bîng,陳芳明,16,tân-hong-bêng,tan5hongbing5,tan5hongbeng5,tanhongbing,tanhongbeng,thb,thb,True
hām-bîn-uē,陷眠話,16,hām-bîn-ōe,ham7bin5ue7,ham7bin5oe7,hambinue,hambinoe,hbu,hbo,True
iông-á-ba̍k,陽仔目,16,iông-á-ba̍k,iong5a2bak8,iong5a2bak8,iongabak,iongabak,iab,iab,True
keh-piah-uī,隔壁位,16,keh-piah-ūi,kehpiahui7,kehpiahui7,kehpiahui,kehpiahui,kpu,kpu,True
keh-piah-kok,隔壁國,16,keh-piah-kok,kehpiahkok,kehpiahkok,kehpiahkok,kehpiahkok,kpk,kpk,True
keh-pak-hiann,隔腹兄,16,keh-pak-hiaⁿ,kehpakhiann,kehpakhiann,kehpakhiann,kehpakhiann,kph,kph,True
keh-tuínn-kang,隔轉工,16,keh-túiⁿ-kang,kehtuinn2kang,kehtuinn2kang,kehtuinnkang,kehtuinnkang,ktk,ktk,True
keh-im-piah,隔音壁,16,keh-im-piah,kehimpiah,kehimpiah,kehimpiah,kehimpiah,kip,kip,True
keh-im-pang,隔音枋,16,keh-im-pang,kehimpang,kehimpang,kehimpang,kehimpang,kip,kip,True
ài-liâu-ē,隘寮下,16,ài-liâu-ē,ai3liau5e7,ai3liau5e7,ailiaue,ailiaue,ale,ale,True
suî-hōo-pe̍h,隨予白,16,sûi-hō͘-pe̍h,sui5hoo7peh8,sui5hoo7peh8,suihoopeh,suihoopeh,shp,shp,True
suî-jī-tha̍k,隨字讀,16,sûi-jī-tha̍k,sui5ji7thak8,sui5ji7thak8,suijithak,suijithak,sjt,sjt,True
suî-ē-pe̍h,隨會白,16,sûi-ē-pe̍h,sui5e7peh8,sui5e7peh8,suiepeh,suiepeh,sep,sep,True
suî-ē-thong,隨會通,16,sûi-ē-thong,sui5e7thong,sui5e7thong,suiethong,suiethong,set,set,True
suî-sin-tia̍p,隨身碟,16,sûi-sin-tia̍p,sui5sintiap8,sui5sintiap8,suisintiap,suisintiap,sst,sst,True
ún-miâ-huà,隱名化,16,ún-miâ-hòa,un2mia5hua3,un2mia5hoa3,unmiahua,unmiahoa,umh,umh,True
ún-ku-kiô,隱痀橋,16,ún-ku-kiô,un2kukio5,un2kukio5,unkukio,unkukio,ukk,ukk,True
tsi̍p-tiong-la̍t,集中力,16,chi̍p-tiong-la̍t,tsip8tionglat8,chip8tionglat8,tsiptionglat,chiptionglat,ttl,ctl,True
tsi̍p-tiong-iânn,集中營,16,chi̍p-tiong-iâⁿ,tsip8tiongiann5,chip8tiongiann5,tsiptiongiann,chiptiongiann,tti,cti,True
tsi̍p-suànn-khì,集線器,16,chi̍p-sòaⁿ-khì,tsip8suann3khi3,chip8soann3khi3,tsipsuannkhi,chipsoannkhi,tsk,csk,True
tsi̍p-tiám-khá,集點卡,16,chi̍p-tiám-khá,tsip8tiam2kha2,chip8tiam2kha2,tsiptiamkha,chiptiamkha,ttk,ctk,True
tshú-hiông-gán,雌雄眼,16,chhú-hiông-gán,tshu2hiong5gan2,chhu2hiong5gan2,tshuhionggan,chhuhionggan,thg,chg,True
siang-jîn-tshn̂g,雙人床,16,siang-jîn-chhn̂g,siangjin5tshng5,siangjin5chhng5,siangjintshng,siangjinchhng,sjt,sjc,True
siang-kuan-liông,雙冠龍,16,siang-koan-liông,siangkuanliong5,siangkoanliong5,siangkuanliong,siangkoanliong,skl,skl,True
siang-tsú-tsō,雙子座,16,siang-chú-chō,siangtsu2tso7,siangchu2cho7,siangtsutso,siangchucho,stt,scc,True
sang-phóo-suán,雙普選,16,sang-phó͘-soán,sangphoo2suan2,sangphoo2soan2,sangphoosuan,sangphoosoan,sps,sps,True
siang-phóo-suán,雙普選,16,siang-phó͘-soán,siangphoo2suan2,siangphoo2soan2,siangphoosuan,siangphoosoan,sps,sps,True
siang-khe-kháu,雙溪口,16,siang-khe-kháu,siangkhekhau2,siangkhekhau2,siangkhekhau,siangkhekhau,skk,skk,True
siang-kau-kóo,雙鉤股,16,siang-kau-kó͘,siangkaukoo2,siangkaukoo2,siangkaukoo,siangkaukoo,skk,skk,True
siang-thâu-ah,雙頭鳥,16,siang-thâu-ah,siangthau5ah,siangthau5ah,siangthauah,siangthauah,sta,sta,True
siang-hî-tsō,雙魚座,16,siang-hî-chō,sianghi5tso7,sianghi5cho7,sianghitso,sianghicho,sht,shc,True
tsa̍p-o-kiau,雜o kiau,16,cha̍p-o-kiau,tsap8okiau,chap8okiau,tsapokiau,chapokiau,tok,cok,True
tsa̍p-o-kenn,雜o羹,16,cha̍p-o-keⁿ,tsap8okenn,chap8okenn,tsapokenn,chapokenn,tok,cok,True
tsa̍p-tshe-á,雜差仔,16,cha̍p-chhe-á,tsap8tshea2,chap8chhea2,tsaptshea,chapchhea,tta,cca,True
tsa̍p-thong-thóng,雜捅捅,16,cha̍p-thong-thóng,tsap8thongthong2,chap8thongthong2,tsapthongthong,chapthongthong,ttt,ctt,True
