hanzi,tl
保留,pó-liû
前翁,tsîng-ang
勇健,ióng-kiānn
勉強,bián-kióng
俗貨,sio̍k-huè/sio̍k-hè
前途,tsiân-tôo
勇敢,ióng-kám
南極,lâm-ki̍k
保溫杯,pó-un-pue
信號,sìn-hō
南路鷹,lâm-lōo-ing
保管,pó-kuán
南管,lâm-kuán
俗語,sio̍k-gí/sio̍k-gú
俗語話,sio̍k-gí-uē/sio̍k-gú-uē
俗價,sio̍k-kè
保衛,pó-uē
俗賣,sio̍k-bē/sio̍k-buē
前輩,tsiân-puè
保養場,pó-ióng-tiûnn
信篤,sìn-táu
保險,pó-hiám
冒險,mōo-hiám
剃頭,thì-thâu
剃頭刀,thì-thâu-to
剃頭店,thì-thâu-tiàm
勉勵,bián-lē
前謝,tsîng-siā
前擴,tsîng-khok
保證,pó-tsìng
保證人,pó-tsìng-jîn/pó-tsìng-lîn
保鏢,pó-pio
保護,pó-hōo
前驛,tsîng-ia̍h
厚,【白】kāu
咧【替】,--leh
咧【替】,teh
咩【替】,meh
咬,【白】kā
咯,ko̍k
咯【替】,kha̍k
咱【替】,lán
咻【替】,hiu
哀,ai
品,phín
哈,ha
哎【替】,--aih
垂,【文】suî
厚子,kāu tsí
厚工,kāu-kang
厚行,kāu-hīng
咯血,kha̍k-hueh/kha̍k-huih
品行,phín-hīng
厚尿,kāu-jiō/kāu-liō
哀求,ai-kiû
厚沙屑,kāu-sua-sap
厚性地,kāu-sìng-tē/kāu-sìng-tuē
品明,phín-bîng
哀爸叫母,ai-pē-kiò-bú
垂肩,suê-king
咻咻叫,hiu-hiu-kiò
厚屎,kāu-sái
厚屎尿,kāu-sái-jiō/kāu-sái-liō
哀怨,ai-uàn
厚重,kāu-tāng
厚面皮,kāu-bīn-phuê/kāu-bīn-phê
哈唏,hah-hì
厚紙坯,kāu-tsuá-phue/kāu-tsuá-phe
厚酒,kāu tsiú
咧欲,teh-beh/teh-bueh
咬喙,kā-tshuì
哈啾,hah-tshiùnn
咬喙齒根,kā-tshuì-khí-kin/kā-tshuì-khí-kun
哎喲喂,ai-iō-uê
咯痰,kha̍k-thâm
厚話,kāu-uē
厚話屎,kāu-uē-sái
咳嗽,ka-sàu
品質,phín-tsit
厚薄,kāu-po̍h
厚禮數,kāu-lé-sòo
厚薰,kāu-hun
厚譴損,kāu-khiàn-sńg
城,【白】siânn
城,【文】sîng
奏,tsàu
契,khè/khuè
奒【替】,hai
奕【替】,ī
姦【替】,kàn
姨,î
姨丈,î-tiūnn
契兄,khè-hiann/khuè-hiann
姨仔,î-á
姪仔,ti̍t-á
姼仔,tshit-á
姼仔詼,tshit-á-khue
城市,siânn-tshī
契母,khè-bú/khuè-bú
契囝,khè-kiánn/khuè-kiánn
姿色,tsu-sik
契爸,khè-pē/khuè-pē
姨表,î-piáu
威風,ui-hong
威脅,ui-hia̍p
姨婆,î-pô
姦情,kan-tsîng
城隍,Sîng-hông
城隍廟,Sîng-hông-biō
姿勢,tsu-sè
姦撟,kàn-kiāu
奏樂,tsàu-ga̍k
姻緣,in-iân
威嚴,ui-giâm
孩,hâi
客,【白】kheh
室,sik
封,【文】hong
封,【白】pang
屍,si
屎,【白】sái
峇【替】,bā
巷,hāng
帝,tè
度,tōo
客人,Kheh-lâng
度小月,tōo-sió-gue̍h/tōo-sió-ge̍h
客戶,kheh-hōo
巷仔,hāng-á
宣佈,suan-pòo
建立,kiàn-li̍p
封肉,hong-bah
屎尾,sái-bué/sái-bé
屎尿,sái-jiō/sái-liō
建材行,kiàn-tsâi-hâng
宣言,suan-giân
幽幽仔疼,iu-iu-á-thiànn
客氣,kheh-khì
封釘,hong-ting
度針,tōo-tsiam
屎桶,sái-tháng
屎桮齒,sái-pue-khí
封條,hong-tiâu
建設,kiàn-siat
客鳥,kheh-tsiáu
封喙,hong-tshuì
度晬,tōo-tsè
客棧,kheh-tsàn
度量,tōo-liōng
幽雅,iu-ngá
宣傳,suan-thuân
峇微,bâ-bui
建置,kiàn-tì
客話,Kheh-uē
客運,kheh-ūn
宣戰,suan-tsiàn
建築,kiàn-tio̍k
屎礐仔,sái-ha̍k-á
屎礐仔蟲,sái-ha̍k-á-thâng
建議,kiàn-gī
客廳,kheh-thiann
待,【文】thāi
律,lu̍t
後,【白】āu
思,【文】su
急,kip
怨,uàn
恨,【文】hūn
恬【替】,tiām
扁,【白】pínn
拜,pài
括【替】,kuah
拭,tshit
拜一,pài-it
後山,āu-suann
拜公媽,pài kong-má
後手,āu-tshiú
後斗,āu-táu
後日,āu--ji̍t/āu--li̍t
後日,āu-ji̍t/āu-li̍t
後月日,āu gue̍h-ji̍t/āu ge̍h-li̍t
後代,āu-tāi
拭仔,tshit-á
後世人,āu-sì-lâng
恬去,tiām--khì
後出世,āu-tshut-sì
後母,āu-bú
拭尻川,tshit-kha-tshng
後母面,āu-bú-bīn
後生,hāu-senn/hāu-sinn
後年,āu-nî
拜年,pài-nî
思考,su-khó
拜佛,pài-pu̍t
後坐,āu-tsē
後尾,āu-bué/āu-bé
怨妒,uàn-tòo
後尾門,āu-bué-mn̂g/āu-bé-mn̂g
後步,āu-pōo
扁豆,pínn-tāu
後來,āu--lâi
後叔,āu-tsik
後岫,āu-siū
思念,su-liām
急性,kip-sìng
後爸,āu-pē
怨恨,uàn-hūn
恬恬,tiām-tiām
拜拜,pài-pài
後某,āu-bóo
後面,āu-bīn
扁食,pián-si̍t
後個月,āu kò gue̍h/āu kò ge̍h
拜候,pài-hāu
律師,lu̍t-su
後悔,hiō-hué
急症,kip-tsìng
拜託,pài-thok
拜堂,pài-tn̂g
拜訪,pài-hóng
扁魚,pínn-hî/pínn-hû
後場,āu-tiûnn
恢復,khue-ho̍k
後鈕,āu-liú
後嗣,hiō-sū
思想,su-sióng
後跤,āu-kha
待遇,thāi-gū
怨嘆,uàn-thàn
思慕,su-bōo
怨慼,uàn-tsheh/uàn-tshueh
怎樣,tsuánn-iūnn
後輩,hiō-puè
後壁,āu-piah
扁擔,pún-tann
恬靜,tiām-tsīng
後頭,āu-thâu
後頭厝,āu-thâu-tshù
後擴,āu-khok
後擺,āu-pái
急難,kip-lān
後驛,āu-ia̍h
後齻,āu-tsan
拹【替】,hia̍p
挂【替】,kuì
挃【替】,ti̍h
指【替】,tsáinn
指,【文】tsí
指,【白】kí
按,àn
挌【替】,keh
挑,【白】thio
挓【替】,thà
挔【替】,hiannh
挕【替】,hìnn
挖【替】,óo/ué
政,tsìng
故,kòo
施,si
星,【白】tshenn/tshinn
星,【文】sing
春,tshun
是,sī
曷【替】,a̍h
拹水,hia̍p-tsuí
春天,tshun-thinn
昨日,tso̍h--ji̍t/tso̍h--li̍t
挑手爿,thio-tshiú-pîng
挖心肝,óo-sim-kuann/ué-sim-kuann
挓火,thà-hué/thà-hé
春牛圖,tshun-gû-tôo
春仔花,tshun-á-hue
指甲,tsíng-kah
指示,tsí-sī
指甲扦,tsíng-kah-tshuann
指甲花,tsíng-kah-hue
政見,tsìng-kiàn
故事,kòo-sū
曷使,a̍h-sái
按呢,án-ne/án-ni
政府,tsìng-hú
昨昏,tsa-hng
政治,tsìng-tī
挖空,óo-khang/ué-khang
是非,sī-hui
挑俍,thiau-lāng
政客,tsìng-kheh
按怎,án-tsuánn
按怎樣,án-tsuánn-iūnn
指指,kí-tsáinn
施政,si-tsìng
是按怎,sī-án-tsuánn
指指揬揬,kí-kí-tu̍h-tu̍h
春風,tshun-hong
指紋,tsí-bûn
挂紙,kuì-tsuá
按脈,àn-me̍h
春假,tshun-ká
星宿,sing-siù
施捨,si-siá
指教,tsí-kàu
挕掉,hìnn-tiāu
指揮,tsí-hui
既然,kì-jiân/kì-liân
政策,tsìng-tshik
曷著,a̍h-tio̍h
故鄉,kòo-hiong
春飯,tshun-pn̄g
挖塗,óo-thôo/ué-thôo
昨暗,tsa-àm
按照,àn-tsiàu
春節,tshun-tseh/tshun-tsueh
指腹為婚,tsí pak uî hun
昨暝,tsa-mê/tsa-mî
按算,àn-sǹg
故障,kòo-tsiong
指導,tsí-tō
挑戰,thiáu-tsiàn
挑選,thiau-suán
指頭仔,tsíng-thâu-á
指頭拇公,tsíng-thâu-bú-kong
春聯,tshun-liân
指點,tsí-tiám
按額,àn-gia̍h
政黨,tsìng-tóng
政權,tsìng-khuân
枴,【文】kuái
枵,iau
架,【白】kè
架【替】,khuè/khè
枷,【白】kê
柄,【白】pènn/pìnn
某【替】,bóo
柑,kam
染,【文】jiám/liám
染,【白】ní
柙【替】,kah
柚,iū
查,tshâ
柯【替】,kua
柱,【白】thiāu
柿,khī
某人,bóo-lâng
柳丁,liú-ting
某乜人,bóo-mí-lâng
柳丁汁,liú-ting-tsiap
某大姊,bóo-tuā-tsí
枴仔,kuái-á
架仔,kè-á
柑仔,kam-á
柚仔,iū-á
柱仔,thiāu-á
柿仔,khī-á
柑仔色,kam-á-sik
柱仔跤,thiāu-á-kha
柑仔蜜,kam-á-bi̍t
染布,ní-pòo
某囝,bóo-kiánn
染色,ní-sik
枸杞,kóo-kí
查某,tsa-bóo
查某𡢃,tsa-bóo-kán
查某人,tsa-bóo-lâng
查某囝,tsa-bóo-kiánn
查某囡仔,tsa-bóo gín-á
查某雨,tsa-bóo-hōo
查某孫,tsa-bóo-sun
查某祖,tsa-bóo-tsóo
查某間,tsa-bóo-king
查某體,tsa-bóo-thé/tsa-bóo-thué
查埔,tsa-poo
查埔人,tsa-poo-lâng
查埔囝,tsa-poo-kiánn
查埔囡仔,tsa-poo gín-á
查埔祖,tsa-poo-tsóo
染料,ní-liāu
枵鬼,iau-kuí
架跤,khuè kha/khè kha
柔道,jiû-tō/liû-tō
枵飽吵,iau-pá-tshá
柿粿,khī-kué/khī-ké
柿餅,khī-piánn
查數,tshâ-siàu
枵饞,iau-sâi
歪,uai
段,【白】tuānn
毒,【文】to̍k
毒,【白】thāu
泉,【文】tsuân
泉,【白】tsuânn
洋,【白】iûnn
洒,sè
洗,sé/sué
洘,khó
洞,tōng
津,【白】tin
洩,sia̍p
洲,tsiu
毒手,to̍k-tshiú
泉水,tsuânn-tsuí
洩水,sia̍p-tsuí
洗石仔,sé-tsio̍h-á/sué-tsio̍h-á
洘旱,khó-huānn
洗汰,sé-thuā/sué-thuā
洗身軀,sé-sin-khu/sué-sin-khu
洗身軀間,sé-sin-khu-king/sué-sin-khu-king
洞房,tōng-pông
洋服,iûnn-ho̍k
洗門風,sé-mn̂g-hong/sué-mn̂g-hong
洘流,khó-lâu
毒計,to̍k-kè
洗衫,sé-sann/sué-sann
洗衫店,sé-sann-tiàm/sué-sann-tiàm
洗衫枋,sé-sann-pang/sué-sann-pang
洗面,sé-bīn/sué-bīn
歪哥,uai-ko
洗浴,sé-i̍k/sué-i̍k
洘秫秫,khó-tsu̍t-tsu̍t
歪斜,uai-tshua̍h
歪喙,uai-tshuì
洗喙,sé-tshuì/sué-tshuì
津貼,tin-thiap
泉源,tsuân-guân
洋裝,iûnn-tsong
歪膏揤斜,uai-ko-tshi̍h-tshua̍h
洋樓,iûnn-lâu
洋蔥,iûnn-tshang
洘頭糜,khó-thâu-muê/khó-thâu-bê
洗盪,sé-tn̄g/sué-tn̄g
洞簫,tōng-siau
毒藥,to̍k-io̍h
活,【白】ua̍h
派,phài
流,【白】lâu
流,【文】liû
炤【替】,tshiō
炭,thuànn
炮,phàu
炰,pû
炱【替】,te
炸,tsà
炸【替】,tsuànn
為,uî
為,uī
活水,ua̍h-tsuí
流水,lâu-tsuí
炮仔,phàu-á
炮台,phàu-tâi
派出所,phài-tshut-sóo
流目屎,lâu ba̍k-sái
流血,lâu-hueh/lâu-huih
流行,liû-hîng
狡怪,káu-kuài
炸油,tsuànn-iû
炭空,thuànn-khang
炭屎,thuànn-sái
流凊汗,lâu-tshìn-kuānn
流浪,liû-lōng
活動,ua̍h-tāng
活欲,ua̍h-beh/ua̍h-bueh
流產,liû-sán
流湯,lâu-thng
活結,ua̍h-kat
活會,ua̍h-huē/ua̍h-hē
玲瑯鼓,lin-long-kóo
活路,ua̍h-lōo
活跳跳,ua̍h-thiàu-thiàu
流鼻,lâu-phīnn
流鼻水,lâu phīnn-tsuí
炸彈,tsà-tuânn
活潑,hua̍t-phuat
炭窯,thuànn-iô
流糍,lâu-tsî
流豬哥瀾,lâu-ti-ko-nuā/lâu-tu-ko-nuā
活錢,ua̍h-tsînn
派頭,phài-thâu
炸藥,tsà-io̍h
為難,uî-lân
流瀾,lâu-nuā
炭礦,thuànn-khòng
牲醴,sing-lé
畏,uì
疤,pa
疥,kè/kuè
疧【替】,khî
癸,kuí
皆,kai
盆,phûn
相,【白】sann
相,【白】sio
相,【文】siong
相,【文】siòng
相,【白】siùnn
盹【替】,tuh
相𫝛,sio-siāng
相干,siong-kan
相公,siòng-kong
相欠債,sio-khiàm-tsè
相片,siòng-phìnn
相仝,sio-kāng
盼仔,phàn-á
相出路,sio-tshut-lōo
相交插,sio-kau-tshap
相好,siong-hó
甚至,sīm-tsì
相刣,sio-thâi
相告,sio-kò
相見,sio-kìnn
相佮,sann-kap
相卸代,sio-sià-tāi
相命,siòng-miā
相命仙,siòng-miā-sian
相拄,sio-tú
相拍,sio-phah
相招,sio-tsio
相拍電,sio-phah-tiān
相拍雞仔,sio-phah-ke-á/sio-phah-kue-á
相爭,sio-tsenn/sio-tsinn
相信,siong-sìn
相剋,sio-khik
相姦,sio-kàn
皇帝,hông-tè
皇帝豆,hông-tè-tāu
相思仔,siunn-si-á
相約,sio-iok
界限,kài-hān
相倚,sio-uá
相借問,sio-tsioh-mn̄g
相唚,sio-tsim
皇宮,hông-kiong
相挨相𤲍,sio-e-sio-kheh/sann-ue-sann-khueh
相捌,sio-bat
相迵,sio-thàng
相送,sio-sàng
相閃身,sio-siám-sin
相閃車,sio-siám-tshia
相偃,sio-ián
珍惜,tin-sioh
相舂,sio-tsing
相連紲,sio-liân-suà
畏寒,uì-kuânn
相尋,sio-siâm
相換,sio-uānn
相愛,siong-ài
相會,siong-huē
相楗,sio-kīng
珊瑚,suan-ôo
相當,siong-tong
盆跤骨,phûn-kha-kut
玻璃,po-lê
畏熱,uì-jua̍h/uì-lua̍h
盹瞌睡,tuh-ka-tsuē
相罵,sio-mē/sio-mā
相褒歌,sio-po-kua
相請,sio-tshiánn
相諍,sio-tsènn/sio-tsìnn
相激,sio-kik
相瞞,sio-muâ
相親,siòng-tshin
相輸,sio-su
相隨,siong-suî
盹龜,tuh-ku
相簿,siòng-phōo
相辭,sio-sî
珍寶,tin-pó
相嚷,sio-jiáng/sio-lióng
相觸,sio-tak
相攬,sio-lám
相讓,sio-niū
省,síng
眉,【白】bâi
眉,【文】bî
看,【文】khàn
看,【白】khuànn
砂,【白】sua
砉【替】,huah
研,【白】gíng
秋,tshiu
科,kho
秒,【白】bió
穿【替】,tshīng
穿,【白】tshng
省力,síng-la̍t
看人無,khuànn-lâng-bô
省工,síng-kang
看日,khuànn-ji̍t/khuànn-li̍t
看出出,khuànn-tshut-tshut
省立,síng-li̍p
砂石,sua-tsio̍h
科目,kho-bo̍k
砂石仔車,sua-tsio̍h-á-tshia
看有,khuànn-ū
看有起,khuànn-ū-khí
祈求,kî-kiû
研究,gián-kiù
看見,khuànn-kìnn
省事,síng-sū
看命仙,khuànn-miā-sian
科長,kho-tiúnn
看重,khuànn-tiōng
看風水,khuànn-hong-suí
秋凊,tshiu-tshìn
科員,kho-uân
看病,khuànn-pēnn/khuànn-pīnn
看破,khuànn-phuà
看衰,khuànn-sue
看袂起,khuànn-bē-khí/khuànn-buē-khí
看現現,khuànn-hiān-hiān
研缽,gíng-puah
看覓,khuànn-māi
穿插,tshīng-tshah
看款,khuànn-khuán
看無,khuànn-bô
突然,tu̍t-jiân/tu̍t-liân
看無起,khuànn-bô-khí
看會起,khuànn-ē-khí
研槌,gíng-thuî
看輕,khuànn-khin
研槽,gíng-tsô
看樣,khuànn-iūnn
科學,kho-ha̍k
省錢,síng-tsînn
看頭,khuànn-thâu
砒霜,phi-sng
看醫生,khuànn-i-sing
祈禱,kî-tó
秒鐘,bió-tsing
看護婦,khàn-hōo-hū
看顧,khuànn-kòo
約,iok
紅,【白】âng
紅,【文】hông
缸,【白】kng
美,bí
耍【替】,sńg
耎【替】,luán
耐,nāi
胃,uī
背,puē
胎,【文】thai
胎,【白】the
胘【替】,kiān
胚,phue/phe
致,tì
美人,bí-jîn/bí-lîn
胃口,uī-kháu
胃下垂,uī-hā-suî
耐心,nāi-sim
胛心肉,kah-sim-bah
紅毛塗,âng-mn̂g-thôo
紅牙,âng-gê
背冊,puē-tsheh
紅包,âng-pau
胃出血,uī-tshut-hueh/uī-tshut-huih
紅目,âng-ba̍k
耐用,nāi-iōng
紅目墘,âng-ba̍k-kînn
紅目鰱,âng-ba̍k-liân
紅色,âng-sik
紅肉李,âng-bah-lí
紅尾冬,âng-bué-tang/âng-bé-tang
紅豆仔,âng-tāu-á
致身命,tì-sin-miā
致使,tì-sú
紅帖仔,âng-thiap-á
耐性,nāi-sìng
紅柿,âng-khī
背約,puē-iok
紅面,âng-bīn
紅面鴨,âng-bīn-ah
美容,bí-iông
胃病,uī-pēnn/uī-pīnn
致病,tì-pēnn/tì-pīnn
胎神,thai-sîn
紅茶,âng-tê
紅記記,âng-kì-kì
紅酒,âng-tsiú
紅莧菜,âng-hīng-tshài
美術,bí-su̍t
背景,puē-kíng
紅棗,âng-tsó
胡椒,hôo-tsio
紅絳絳,âng-kòng-kòng
紅菜,âng-tshài
紅菜頭,âng-tshài-thâu
紅塗,âng-thôo
致意,tì-ì
約會,iok-huē
紅綵,âng-tshái
紅膏赤蠘,âng-ko-tshiah-tshi̍h
美德,bí-tik
胃潰瘍,uī-khuì-iông
致蔭,tì-ìm
紅蔥仔頭,âng-tshang-á-thâu
紅燒,âng-sio
耶穌,Iâ-soo
紅魽,âng-kam
紅龜,âng-ku
紅龜粿,âng-ku-kué/âng-ku-ké
紅嬰仔,âng-enn-á/âng-inn-á
胃癌,uī-gâm
紅糟,âng-tsau
紅蟳,âng-tsîm
胡蠅,hôo-sîn
紅藥水,âng-io̍h-tsuí
胡蠅拍仔,hôo-sîn-phah-á
胡蠅虎,hôo-sîn-hóo
胡蠅屎痣,hôo-sîn-sái-kì
胡蠅紙,hôo-sîn-tsuá
胡蠅黐,hôo-sîn-thi
美麗,bí-lē
紅露酒,âng-lōo-tsiú
紅鰱魚,âng-liân-hî/âng-liân-hû
美觀,bí-kuan
苛【替】,khô
若,【白】ná
若,【白】nā
苦,khóo
苴【替】,tsū
茂【替】,ōm
茄,kiô
虹,khīng
苦力,ku-lí
苦工,khóo-kang
苦心,khóo-sim
苦毛仔,khóo-mn̂g-á
苧仔,tē-á/tuē-á
茄仔色,kiô-á-sik
茅仔草,hm̂-á-tsháu
苦旦,khóo-tuànn
苦瓜,khóo-kue
苦甘,khóo-kam
若有若無,ná ū ná bô
若是,nā-sī
苦毒,khóo-to̍k
苦苦,khóo-khóo
茄苳,ka-tang
茄茉菜,ka-bua̍h-tshài
苦海,khóo-hái
茉草,bua̍h-tsháu
舢舨仔,sam-pán-á
苦茶油,khóo-tê-iû
虼蚤,ka-tsáu
苦情,khóo-tsîng
茉莉花,ba̍k-nī-hue
若無,nā-bô
英雄,ing-hiông
苦楝仔,khóo-līng-á
若準,nā-tsún
若像,ná-tshiūnn
苳蒿,tang-o
若親像,ná-tshin-tshiūnn
苛頭,khô-thâu
苦勸,khóo-khǹg
虼蚻,ka-tsua̍h
衫,sann
訂,tīng
計,【文】kè
負,hū
赴,hù
軍,kun
迫,pik
郎,【文】lông
重,【白】tāng
重,【白】tîng
重,【文】tiông
重,【文】tiōng
閂,tshuànn
降,hâng
降,kàng
限,【白】ān
限,【文】hān
重大,tiōng-tāi
重手,tāng-tshiú
重手頭,tāng-tshiú-thâu
衫仔弓,sann-á-king
衫仔裾,sann-á-ki/sann-á-ku
衫仔褲,sann-á-khòo
衫仔櫥,sann-á-tû
郊外,kau-guā
重句,tîng-kù
郎君,lông-kun
重利,tāng-lāi
重巡,tîng-sûn
軍事,kun-sū
限制,hān-tsè
軍法,kun-huat
迫近,pik-kīn/pik-kūn
重穿,tiōng-tshīng
重要,tiōng-iàu
重重疊疊,tîng-tîng-tha̍h-tha̍h
訃音,hù-im
重食,tiōng-tsia̍h
重倍,tîng-puē
迫倚,pik-uá
重病,tāng-pēnn/tāng-pīnn
重眠,tiōng-bîn
重耽,tîng-tânn
訂婚,tīng-hun
計智,kè-tì
重敧爿,tāng-khi-pîng
計畫,kè-uē
計程車,kè-thîng-tshia
計策,kè-tshik
重視,tiōng-sī
軍隊,kun-tuī
重陽節,Tiông-iông-tseh/Tiông-iông-tsueh
負債,hū-tsè
重傷,tāng-siong
重新,tiông-sin
降落,kàng-lo̍h
計較,kè-kàu
軌道,kuí-tō
計算,kè-sǹg
要緊,iàu-kín
要領,iàu-líng
限數,ān-siàu
負擔,hū-tam
重擔,tāng-tànn
計謀,kè-bôo
重錢,tiōng-tsînn
重頭輕,tāng-thâu-khin
重聲,tāng-siann
降臨,kàng-lîm
要點,iàu-tiám
軍艦,kun-lām
重鹹,tāng-kiâm
面,【文】biān
面,【白】bīn
革,kik
音,im
頁,ia̍h
風,hong
飛,【文】hui
飛,【白】pue/pe
食,【白】tsia̍h
食,【文】si̍t
香,【白】hiunn
食人,tsia̍h--lâng
食力,tsia̍h-la̍t
面子,bīn-tsú
面巾,bīn-kin/bīn-kun
面水,bīn-tsuí
風水,hong-suí
風火,hong-hué/hong-hé
香火,hiunn-hué/hiunn-hé
風火頭,hong-hué-thâu/hong-hé-thâu
食外口,tsia̍h-guā-kháu
面布,bīn-pòo
食奶,tsia̍h-ling/tsia̍h-ni
食市,tsia̍h-tshī
面皮,bīn-phuê/bīn-phê
食名,tsia̍h-miâ
面色,bīn-sik
食老,tsia̍h-lāu
食色,tsia̍h-sik
飛行機,hue-lîng-ki
風吹,hong-tshue/hong-tshe
風吹輪,hong-tshue-lián/hong-tshe-lián
風尾,hong-bué/hong-bé
面形,bīn-hîng
風車,hong-tshia
風邪,hong-siâ
食命,tsia̍h-miā
面油,bīn-iû
香油,hiang-iû
風波,hong-pho
食物,si̍t-bu̍t
風雨,hong-ú
食便領現,tsia̍h-piān-niá-hiān
面前,bīn-tsîng
風俗,hong-sio̍k
食品,si̍t-phín
風度,hong-tōo
風流,hong-liû
面盆,bīn-phûn
食穿,tsia̍h-tshīng
食苦,tsia̍h-khóo
食食,tsia̍h-si̍t
風飛沙,hong-pue-sua
食倯,tsia̍h-sông
面容,bīn-iông
食家己,tsia̍h-ka-kī
食桌,tsia̍h-toh
香案,hiunn-uànn
風氣,hong-khì
飛烏,pue-oo
香烌,hiunn-hu
食祖,tsia̍h-tsóo
風神,hong-sîn
食秤頭,tsia̍h-tshìn-thâu
食堂,si̍t-tn̂g
面桶,bīn-tháng
食晝,tsia̍h-tàu
食清領便,tsia̍h-tshing-niá-piān
飛船,pue-tsûn
香袋仔,hiunn-tē-á
食軟驚硬,tsia̍h-nńg-kiann-ngē/tsia̍h-nńg-kiann-ngī
面頂,bīn-tíng
飛鳥,pue-tsiáu
風喙口,hong-tshuì-kháu
風湧,hong-íng
香港跤,hiong-káng-kha
風琴,hong-khîm
風筒,hong-tâng
香菇,hiunn-koo
香菇肉糜,hiunn-koo-bah-muê/hiunn-koo-bah-bê
韭菜,kú-tshài
食菜,tsia̍h-tshài
韭菜花,kú-tshài-hue
風評,hong-phîng
食飯桌,tsia̍h-pn̄g-toh
食飯廳,tsia̍h-pn̄g-thiann
風勢,hong-sè
面會,biān-huē
食暗,tsia̍h-àm
香煙,hiunn-ian
食補,tsia̍h-póo
食補,si̍t-póo
風鼓,hong-kóo
飛鼠,pue-tshí/pue-tshú
食福,tsia̍h-hok
面貌,bīn-māu
風颱,hong-thai
首領,siú-líng
風颱尾,hong-thai-bué/hong-thai-bé
風颱雨,hong-thai-hōo
飛彈,hui-tuânn
面憂面結,bīn-iu-bīn-kat
食漿,tsia̍h-tsiunn
面模仔,bīn-bôo-á
面熟,bīn-si̍k
風蔥,hong-tshang
音調,im-tiāu
食褒,tsia̍h-po
風調雨順,hong-tiâu-ú-sūn
食醋,tsia̍h-tshòo
面積,bīn-tsik
食膨餅,tsia̍h-phòng-piánn
食錢,tsia̍h-tsînn
食錢官,tsia̍h-tsînn-kuann
風頭,hong-thâu
面頭前,bīn-thâu-tsîng
食頭路,tsia̍h-thâu-lōo
風溼,hong-sip
風聲,hong-siann
食臊,tsia̍h-tsho
風聲嗙影,hong-siann-pòng-iánn
食虧,tsia̍h-khui
風霜,hong-song
風櫃,hong-kuī
食薰,tsia̍h-hun
香爐,hiunn-lôo
風騷,hong-so
風灌,hong-kuàn
修,siu
俺【替】,án
倉,【白】tshng
個,kò
倌,kuann
倍,puē
修正,siu-tsìng
修行,siu-hīng
修改,siu-kái
修面,siu-bīn
倉庫,tshng-khòo
修理,siu-lí
修補,siu-póo
俱樂部,khū-lo̍k-pōo
修養,siu-ióng
修整,siu-tsíng
倒,tó
倒,tò
倖【替】,sīng
倚,【白】uá
借,【白】tsioh
倩,tshiànn
倯【替】,sông
值,【白】ta̍t
值,【文】ti̍t
兼,kiam
冤,uan
准,tsún
凊,【白】tshìn
凍,【白】tàng
凍,【文】tòng
剔,【白】thak
剝,【白】pak
借人,tsioh--lâng
冤仇,uan-siû
冤仇人,uan-siû-lâng
倒反,tò-píng
倒手,tò-tshiú
凊心,tshìn-sim
倒手爿,tò-tshiú-pîng
倒爿,tò-pîng
倒去,tò--khì
借用,tsioh-iōng
剝皮,pak-phuê/pak-phê
兼任,kiam-jīm/kiam-līm
倒吊,tò-tiàu
倒向,tò-hiànn
倚年,uá-nî
凊汗,tshìn-kuānn
凍舌,tàng-tsi̍h
倒店,tó-tiàm
冤屈,uan-khut
冤枉,uan-óng
凌治,lîng-tī
倩的,tshiànn--ê
倚近,uá-kīn/uá-kūn
倒面,tò-bīn
冤家,uan-ke
冤家量債,uan-ke-niû-tsè
值班,ti̍t-pan
候脈,hāu-me̍h
倒退,tò-thè
借問,tsioh-mn̄g
冥婚,bîng-hun
值得,ta̍t-tit
凊彩,tshìn-tshái
倚晝,uá-tàu
倫理,lûn-lí
凍喙齒,tàng-tshuì-khí
倒貼,tò-thiap
凊飯,tshìn-pn̄g
倒剾,tò-khau
倒會仔,tó-huē-á/tó-hē-á
候補,hāu-póo
借過,tsioh-kuè/tsioh-kè
倒摔向,tò-siàng-hiànn
冤魂,uan-hûn
倒彈,tò-tuānn
倒數,tó-siàu
倒踏,tò-ta̍h
倚靠,uá-khò
倚壁,uá-piah
倒擔,tó-tànn
凌遲,lîng-tî
候選人,hāu-suán-jîn/hāu-suán-lîn
借錢,tsioh tsînn
值錢,ta̍t-tsînn
倒頭,tò-thâu
倒頭行,tò-thâu-kiânn
倒頭栽,tò-thâu-tsai
凊糜,tshìn-muê/tshìn-bê
凍霜,tàng-sng
兼職,kiam-tsit
倒覆,tò-phak
倒轉,tò-tńg
借蹛,tsioh-tuà
凍露水,tàng-lōo-tsuí
兼顧,kiam-kòo
勍【替】,khiang
匪,huí
厝,tshù
員,【文】uân
哥,ko
哩【替】,--lih
哩【替】,mai
哪【替】,ná
哭【替】,khàu
哹【替】,pu
哺【替】,pōo
哼【替】,hainn
哼【替】,--hngh
哽,kénn
唅【替】,--hannh
唉,haih
唔【替】,onn
唚【替】,tsim
唐山,Tn̂g-suann
原子筆,guân-tsú-pit
厝內,tshù-lāi
哪毋,ná m̄
勍仔,khiang-á
厝主,tshù-tsú
原本,guân-pún
哪未,ná buē/ná bē
厝瓦,tshù-hiā
原在,guân-tsāi
厝地,tshù-tē/tshù-tuē
厝宅,tshù-the̍h
原早,guân-tsá
原位,guân-uī
原告,guân-kò
